character	act	scene	fromline	toline	lines	words	text
BIANCA-SHR	4	2	1900	1900	1	4	He says so, Tranio?
BIANCA-SHR	4	2	1902	1902	1	9	The taming school? What, is there such a place?
BIANCA-SHR	5	1	2484	2484	1	3	Pardon, dear father.
BIANCA-SHR	5	1	2495	2495	1	5	Cambio is changed into Lucentio.
BIANCA-SHR	5	2	2567	2568	2	16	Head and butt! An hasty-witted body<br>Would say your head and butt were head and horn.
BIANCA-SHR	5	2	2570	2570	1	9	Ay, but not frighted me. Therefore I’ll sleep again.
BIANCA-SHR	5	2	2573	2575	3	23	Am I your bird? I mean to shift my bush,<br>And then pursue me as you draw your bow.—<br>You are welcome all.
BIANCA-SHR	5	2	2664	2664	1	8	Fie, what a foolish duty call you this?
BIANCA-SHR	5	2	2668	2668	1	9	The more fool you for laying on my duty.
BIONDELLO	1	1	520	522	3	28	Where have I been? Nay, how now, where are you?<br>Master, has my fellow Tranio stolen your clothes?<br>Or you stolen his? Or both? Pray, what’s the news?
BIONDELLO	1	1	533	533	1	6	Ay, sir. Ne’er a whit.
BIONDELLO	1	1	536	536	1	9	The better for him. Would I were so too.
BIONDELLO	1	2	780	781	2	12	He that has the two fair daughters—is ’t<br>he you mean?
BIONDELLO	1	2	841	841	1	7	O excellent motion! Fellows, let’s be gone.
BIONDELLO	3	2	1403	1404	2	12	Master, master, news! And such old<br>news as you never heard of!
BIONDELLO	3	2	1406	1407	2	10	Why, is it not news to hear of Petruchio’s<br>coming?
BIONDELLO	3	2	1409	1409	1	3	Why, no, sir.
BIONDELLO	3	2	1411	1411	1	3	He is coming.
BIONDELLO	3	2	1413	1413	1	10	When he stands where I am, and sees you there.
BIONDELLO	3	2	1415	1435	21	174	Why, Petruchio is coming in a new hat and<br>an old jerkin, a pair of old breeches thrice turned,<br>a pair of boots that have been candle-cases, one<br>buckled, another laced; an old rusty sword ta’en<br>out of the town armory, with a broken hilt, and<br>chapeless; with two broken points; his horse<br>hipped, with an old mothy saddle and stirrups of no<br>kindred, besides possessed with the glanders and<br>like to mose in the chine, troubled with the lampass,<br>infected with the fashions, full of windgalls,<br>sped with spavins, rayed with the yellows, past cure<br>of the fives, stark spoiled with the staggers, begnawn<br>with the bots, swayed in the back and shoulder-shotten,<br>near-legged before, and with a half-checked<br>bit and a headstall of sheep’s leather,<br>which, being restrained to keep him from stumbling,<br>hath been often burst, and now repaired with<br>knots; one girth six times pieced, and a woman’s<br>crupper of velour, which hath two letters for her<br>name fairly set down in studs, and here and there<br>pieced with packthread.
BIONDELLO	3	2	1437	1443	7	65	Oh, sir, his lackey, for all the world caparisoned<br>like the horse: with a linen stock on one leg<br>and a kersey boot-hose on the other, gartered with<br>a red and blue list; an old hat, and the humor of<br>forty fancies pricked in ’t for a feather. A monster,<br>a very monster in apparel, and not like a Christian<br>footboy or a gentleman’s lackey.
BIONDELLO	3	2	1447	1447	1	5	Why, sir, he comes not.
BIONDELLO	3	2	1449	1449	1	4	Who? That Petruchio came?
BIONDELLO	3	2	1451	1452	2	12	No, sir, I say his horse comes with him on<br>his back.
BIONDELLO	3	2	1454	1453	5	22	<span class="poem" data-words="22">Nay, by Saint Jamy.<br>I hold you a penny,<br>A horse and a man<br>Is more than one,<br>And yet not many.</span>
BIONDELLO	4	2	1906	1909	4	28	O master, master, I have watched so long<br>That I am dog-weary, but at last I spied<br>An ancient angel coming down the hill<br>Will serve the turn.
BIONDELLO	4	2	1911	1913	3	22	Master, a marcantant, or a pedant,<br>I know not what, but formal in apparel,<br>In gait and countenance surely like a father.
BIONDELLO	4	2	1951	1952	2	11	As much as an apple doth an<br>oyster, and all one.
BIONDELLO	4	4	2188	2188	1	4	Tut, fear not me.
BIONDELLO	4	4	2190	2191	2	19	I told him that your father was at Venice,<br>And that you looked for him this day in Padua.
BIONDELLO	4	4	2242	2242	1	10	I pray the gods she may, with all my heart.
BIONDELLO	4	4	2248	2248	1	1	Cambio.
BIONDELLO	4	4	2250	2251	2	9	You saw my master wink and laugh upon<br>you?
BIONDELLO	4	4	2253	2255	3	19	Faith, nothing; but ’has left me here behind<br>to expound the meaning or moral of his signs<br>and tokens.
BIONDELLO	4	4	2257	2258	2	14	Then thus: Baptista is safe, talking with<br>the deceiving father of a deceitful son.
BIONDELLO	4	4	2260	2261	2	11	His daughter is to be brought by you to the<br>supper.
BIONDELLO	4	4	2263	2264	2	14	The old priest at Saint Luke’s Church is at<br>your command at all hours.
BIONDELLO	4	4	2266	2273	8	55	I cannot tell, except they are busied<br>about a counterfeit assurance. Take you assurance<br>of her <span class="foreign" data-words="5" data-lang="la">cum privilegio ad imprimendum solum</span>. To th’<br>church take the priest, clerk, and some sufficient<br>honest witnesses.<br>If this be not that you look for, I have no more to<br>say,<br>But bid Bianca farewell forever and a day.
BIONDELLO	4	4	2275	2280	6	56	I cannot tarry. I knew a wench married in<br>an afternoon as she went to the garden for parsley<br>to stuff a rabbit, and so may you, sir. And so adieu,<br>sir. My master hath appointed me to go to Saint<br>Luke’s to bid the priest be ready to come against<br>you come with your appendix.
BIONDELLO	5	1	2370	2371	2	9	Softly and swiftly, sir, for the priest is<br>ready.
BIONDELLO	5	1	2374	2376	3	21	Nay, faith, I’ll see the church a’ your back,<br>and then come back to my master’s as soon as I<br>can.
BIONDELLO	5	1	2412	2415	4	29	I have seen them in the church<br>together. God send ’em good shipping! But who is<br>here? Mine old master Vincentio! Now we are<br>undone and brought to nothing.
BIONDELLO	5	1	2417	2417	1	6	I hope I may choose, sir.
BIONDELLO	5	1	2420	2421	2	19	Forgot you? No, sir. I could not forget you,<br>for I never saw you before in all my life.
BIONDELLO	5	1	2424	2425	2	17	What, my old worshipful old master? Yes,<br>marry, sir. See where he looks out of the window.
BIONDELLO	5	1	2427	2428	2	9	Help, help, help! Here’s a madman will<br>murder me.
BIONDELLO	5	1	2480	2481	2	18	O, we are spoiled, and yonder he is! Deny<br>him, forswear him, or else we are all undone.
BIONDELLO	5	2	2608	2608	1	2	I go.
BIONDELLO	5	2	2612	2614	3	14	Sir, my mistress sends you<br>word<br>That she is busy, and she cannot come.
BIONDELLO	5	2	2627	2628	2	19	She says you have some goodly jest in hand.<br>She will not come. She bids you come to her.
CURTIS	4	1	1646	1646	1	6	Who is that calls so coldly?
CURTIS	4	1	1650	1650	1	8	Is my master and his wife coming, Grumio?
CURTIS	4	1	1653	1653	1	9	Is she so hot a shrew as she’s reported?
CURTIS	4	1	1658	1658	1	8	Away, you three-inch fool, I am no beast!
CURTIS	4	1	1665	1666	2	10	I prithee, good Grumio, tell me, how goes the<br>world?
CURTIS	4	1	1671	1672	2	9	There’s fire ready. And therefore, good Grumio,<br>the news!
CURTIS	4	1	1675	1675	1	7	Come, you are so full of cony-catching.
CURTIS	4	1	1683	1683	1	8	All ready. And therefore, I pray thee, news.
CURTIS	4	1	1686	1686	1	1	How?
CURTIS	4	1	1689	1689	1	5	Let’s ha’ t, good Grumio.
CURTIS	4	1	1691	1691	1	1	Here.
CURTIS	4	1	1693	1693	1	11	This ’tis to feel a tale, not to hear a tale.
CURTIS	4	1	1698	1698	1	4	Both of one horse?
CURTIS	4	1	1700	1700	1	3	Why, a horse.
CURTIS	4	1	1713	1713	1	9	By this reck’ning, he is more shrew than she.
CURTIS	4	1	1723	1723	1	2	They are.
CURTIS	4	1	1725	1726	2	13	Do you hear, ho? You must meet<br>my master to countenance my mistress.
CURTIS	4	1	1728	1728	1	4	Who knows not that?
CURTIS	4	1	1731	1731	1	7	I call them forth to credit her.
CURTIS	4	1	1749	1749	1	5	Here! Here, sir, here, sir!
CURTIS	4	1	1816	1821	6	45	In her chamber,<br>Making a sermon of continency to her,<br>And rails and swears and rates, that she (poor soul)<br>Knows not which way to stand, to look, to speak,<br>And sits as one new-risen from a dream.<br>Away, away, for he is coming hither!
FIRST_HUNTSMAN		1	22	25	4	34	Why, Bellman is as good as he, my lord.<br>He cried upon it at the merest loss,<br>And twice today picked out the dullest scent.<br>Trust me, I take him for the better dog.
FIRST_HUNTSMAN		1	30	30	1	4	I will, my lord.
FIRST_PLAYER		1	105	106	2	16	Fear not, my lord, we can contain ourselves<br>Were he the veriest antic in the world.
FIRST_PLAYER		1	87	87	1	8	So please your Lordship to accept our duty.
FIRST_SERVINGMAN		2	146	146	1	10	Will ’t please your Lord drink a cup of sack?
FIRST_SERVINGMAN		2	191	192	2	17	Say thou wilt course. Thy greyhounds are as swift<br>As breathèd stags, ay, fleeter than the roe.
FIRST_SERVINGMAN		2	208	211	4	32	And till the tears that she hath shed for thee<br>Like envious floods o’errun her lovely face,<br>She was the fairest creature in the world—<br>And yet she is inferior to none.
FIRST_SERVINGMAN		2	227	234	8	61	Oh, yes, my lord, but very idle words.<br>For though you lay here in this goodly chamber,<br>Yet would you say you were beaten out of door,<br>And rail upon the hostess of the house,<br>And say you would present her at the leet<br>Because she brought stone jugs and no sealed<br>quarts.<br>Sometimes you would call out for Cicely Hacket.
FIRST_SERVINGMAN	1	1	550	550	1	10	My lord, you nod. You do not mind the play.
GREMIO	1	1	346	347	2	16	To cart her, rather. She’s too rough for me.—<br>There, there, Hortensio, will you any wife?
GREMIO	1	1	359	359	1	5	And me too, good Lord.
GREMIO	1	1	380	382	3	22	Why will you mew her up,<br>Signior Baptista, for this fiend of hell,<br>And make her bear the penance of her tongue?
GREMIO	1	1	398	405	8	77	You may go to the devil’s dam! Your gifts are<br>so good here’s none will hold you.—Their love is<br>not so great, Hortensio, but we may blow our nails<br>together and fast it fairly out. Our cake’s dough on<br>both sides. Farewell. Yet for the love I bear my<br>sweet Bianca, if I can by any means light on a fit<br>man to teach her that wherein she delights, I will<br>wish him to her father.
GREMIO	1	1	412	412	1	4	What’s that, I pray?
GREMIO	1	1	414	414	1	4	A husband? A devil!
GREMIO	1	1	416	418	3	25	I say <span class="quote" data-words="2">a devil.</span> Think’st thou, Hortensio,<br>though her father be very rich, any man is so very a<br>fool to be married to hell?
GREMIO	1	1	424	426	3	23	I cannot tell. But I had as lief take her dowry<br>with this condition: to be whipped at the high cross<br>every morning.
GREMIO	1	1	435	438	4	36	I am agreed, and would I had given him the<br>best horse in Padua to begin his wooing that would<br>thoroughly woo her, wed her, and bed her, and rid<br>the house of her. Come on.
GREMIO	1	2	700	709	10	80	O, very well, I have perused the note.<br>Hark you, sir, I’ll have them very fairly bound,<br>All books of love. See that at any hand,<br>And see you read no other lectures to her.<br>You understand me. Over and beside<br>Signior Baptista’s liberality,<br>I’ll mend it with a largess. Take your paper too.<br>And let me have them very well perfumed,<br>For she is sweeter than perfume itself<br>To whom they go to. What will you read to her?
GREMIO	1	2	715	715	1	8	O this learning, what a thing it is!
GREMIO	1	2	720	727	8	60	And you are well met, Signior Hortensio.<br>Trow you whither I am going? To Baptista Minola.<br>1 promised to enquire carefully<br>About a schoolmaster for the fair Bianca,<br>And by good fortune I have lighted well<br>On this young man, for learning and behavior<br>Fit for her turn, well read in poetry<br>And other books—good ones, I warrant you.
GREMIO	1	2	733	733	1	9	Beloved of me, and that my deeds shall prove.
GREMIO	1	2	742	743	2	14	So said, so done, is well.<br>Hortensio, have you told him all her faults?
GREMIO	1	2	746	746	1	7	No? Sayst me so, friend? What countryman?
GREMIO	1	2	750	753	4	36	Oh, sir, such a life with such a wife were strange.<br>But if you have a stomach, to ’t, i’ God’s name!<br>You shall have me assisting you in all.<br>But will you woo this wildcat?
GREMIO	1	2	770	772	3	16	Hortensio, hark.<br>This gentleman is happily arrived,<br>My mind presumes, for his own good and yours.
GREMIO	1	2	775	775	1	9	And so we will, provided that he win her.
GREMIO	1	2	783	783	1	8	Hark you, sir, you mean not her to—
GREMIO	1	2	791	791	1	10	No, if without more words you will get you hence.
GREMIO	1	2	794	794	1	5	But so is not she.
GREMIO	1	2	796	797	2	14	For this reason, if you’ll know:<br>That she’s the choice love of Signior Gremio.
GREMIO	1	2	809	809	1	7	What, this gentleman will out-talk us all!
GREMIO	1	2	818	819	2	15	Yea, leave that labor to great Hercules,<br>And let it be more than Alcides’ twelve.
GREMIO	2	1	1160	1161	2	9	Hark, Petruchio, she says she’ll see thee<br>hanged first.
GREMIO	2	1	1182	1182	1	7	Amen, say we. We will be witnesses.
GREMIO	2	1	1187	1187	1	7	Was ever match clapped up so suddenly?
GREMIO	2	1	1193	1196	4	33	No doubt but he hath got a quiet catch.<br>But now, Baptista, to your younger daughter.<br>Now is the day we long have lookèd for.<br>I am your neighbor and was suitor first.
GREMIO	2	1	1199	1199	1	9	Youngling, thou canst not love so dear as I.
GREMIO	2	1	1201	1202	2	11	But thine doth fry!<br>Skipper, stand back. ’Tis age that nourisheth.
GREMIO	2	1	1209	1225	17	126	First, as you know, my house within the city<br>Is richly furnishèd with plate and gold,<br>Basins and ewers to lave her dainty hands;<br>My hangings all of Tyrian tapestry;<br>In ivory coffers I have stuffed my crowns,<br>In cypress chests my arras counterpoints,<br>Costly apparel, tents, and canopies,<br>Fine linen, Turkey cushions bossed with pearl,<br>Valance of Venice gold in needlework,<br>Pewter and brass, and all things that belongs<br>To house or housekeeping. Then, at my farm<br>I have a hundred milch-kine to the pail,<br>Six score fat oxen standing in my stalls,<br>And all things answerable to this portion.<br>Myself am struck in years, I must confess,<br>And if I die tomorrow this is hers,<br>If whilst I live she will be only mine.
GREMIO	2	1	1236	1240	5	42	Two thousand ducats by the year of land?<br>My land amounts not to so much in all.—<br>That she shall have, besides an argosy<br>That now is lying in Marcellus’ road.<br>What, have I choked you with an argosy?
GREMIO	2	1	1245	1248	4	31	Nay, I have offered all. I have no more,<br>And she can have no more than all I have.<br>If you like me, she shall have me and<br>mine.
GREMIO	2	1	1256	1256	1	10	And may not young men die as well as old?
GREMIO	2	1	1265	1270	6	45	Adieu, good neighbor.<br>Now I fear thee not.<br>Sirrah young gamester, your father were a fool<br>To give thee all and in his waning age<br>Set foot under thy table. Tut, a toy!<br>An old Italian fox is not so kind, my boy.
GREMIO	2	1	885	885	1	4	Good morrow, neighbor Baptista.
GREMIO	2	1	891	891	1	8	You are too blunt. Go to it orderly.
GREMIO	2	1	917	919	3	19	Saving your tale, Petruchio, I pray<br>Let us that are poor petitioners speak too!<br><span class="foreign" data-words="1" data-lang="la">Bacare</span>, you are marvelous forward.
GREMIO	2	1	922	931	10	83	I doubt it not, sir. But you will curse your wooing.<br>Neighbor, this is a gift very grateful,<br>I am sure of it. To express the like kindness, myself,<br>that have been more kindly beholding to you than<br>any, freely give unto you this young scholar<br>that hath<br>been long studying at Rheims, as cunning in Greek,<br>Latin, and other languages as the other in music and<br>mathematics. His name is Cambio. Pray accept his<br>service.
GREMIO	3	2	1525	1525	1	8	As willingly as e’er I came from school.
GREMIO	3	2	1527	1528	2	17	A bridegroom, say you? ’Tis a groom indeed,<br>A grumbling groom, and that the girl shall find.
GREMIO	3	2	1530	1530	1	9	Why, he’s a devil, a devil, a very fiend.
GREMIO	3	2	1532	1540	9	81	Tut, she’s a lamb, a dove, a fool to him.<br>I’ll tell you, Sir Lucentio: when the priest<br>Should ask if Katherine should be his wife,<br><span class="quote" data-words="4">Ay, by gog’s wouns!</span> quoth he, and swore so loud<br>That, all amazed, the priest let fall the book,<br>And as he stooped again to take it up,<br>This mad-brained bridegroom took him such a cuff<br>That down fell priest and book, and book and priest.<br><span class="quote" data-words="4">Now, take them up,</span> quoth he, <span class="quote" data-words="3">if any list.</span>
GREMIO	3	2	1542	1558	17	139	Trembled and shook, for why he stamped and swore<br>As if the vicar meant to cozen him.<br>But after many ceremonies done,<br>He calls for wine. <span class="quote" data-words="2">A health!</span> quoth he, as if<br>He had been aboard, carousing to his mates<br>After a storm; quaffed off the muscatel<br>And threw the sops all in the sexton’s face,<br>Having no other reason<br>But that his beard grew thin and hungerly,<br>And seemed to ask him sops as he was drinking.<br>This done, he took the bride about the neck<br>And kissed her lips with such a clamorous smack<br>That at the parting all the church did echo.<br>And I, seeing this, came thence for very shame,<br>And after me I know the rout is coming.<br>Such a mad marriage never was before!<br>Hark, hark, I hear the minstrels play.
GREMIO	3	2	1575	1575	1	4	Let me entreat you.
GREMIO	3	2	1597	1597	1	8	Ay, marry, sir, now it begins to work.
GREMIO	3	2	1621	1621	1	9	Went they not quickly, I should die with laughing.
GREMIO	3	2	1625	1625	1	6	I warrant him, Petruchio is Kated.
GREMIO	5	1	2377	2377	1	8	I marvel Cambio comes not all this while.
GREMIO	5	1	2384	2384	1	8	They’re busy within. You were best knock louder.
GREMIO	5	1	2466	2466	1	8	Stay, officer. He shall not go to prison.
GREMIO	5	1	2469	2471	3	19	Take heed, Signior Baptista, lest you be cony-catched<br>in this business. I dare swear this is the<br>right Vincentio.
GREMIO	5	1	2473	2473	1	6	Nay, I dare not swear it.
GREMIO	5	1	2476	2476	1	8	Yes, I know thee to be Signior Lucentio.
GREMIO	5	1	2491	2491	1	9	Here’s packing, with a witness, to deceive us all!
GREMIO	5	1	2512	2513	2	21	My cake is dough, but I’ll in among the rest,<br>Out of hope of all but my share of the feast.
GREMIO	5	2	2566	2566	1	7	Believe me, sir, they butt together well.
GREMIO	5	2	2617	2618	2	16	Ay, and a kind one, too.<br>Pray God, sir, your wife send you not a worse.
GRUMIO	1	2	561	562	2	14	Knock, sir? Whom should I knock? Is there<br>any man has rebused your Worship?
GRUMIO	1	2	564	565	2	17	Knock you here, sir? Why, sir, what am I, sir,<br>that I should knock you here, sir?
GRUMIO	1	2	568	570	3	20	My master is grown quarrelsome. I should knock<br>you first,<br>And then I know after who comes by the worst.
GRUMIO	1	2	574	574	1	7	Help, mistress, help! My master is mad.
GRUMIO	1	2	585	592	8	76	Nay, ’tis no matter, sir, what he ’leges in<br>Latin. If this be not a lawful cause for me to leave<br>his service—look you, sir: he bid me knock him<br>and rap him soundly, sir. Well, was it fit for a<br>servant to use his master so, being perhaps, for<br>aught I see, two-and-thirty, a pip out?<br>Whom, would to God, I had well knocked at first,<br>Then had not Grumio come by the worst.
GRUMIO	1	2	596	598	4	35	Knock at the gate? O, heavens, spake you not<br>these words plain: <span class="quote" data-words="14">Sirrah, knock me here, rap mehere, knock me well, and knock me soundly</span>? And<br>come you now with <span class="quote" data-words="4">knocking at the gate</span>?
GRUMIO	1	2	633	638	6	54	Nay, look you, sir, he tells you<br>flatly what his mind is. Why, give him gold enough<br>and marry him to a puppet or an aglet-baby, or an<br>old trot with ne’er a tooth in her head, though she<br>have as many diseases as two-and-fifty horses. Why,<br>nothing comes amiss, so money comes withal.
GRUMIO	1	2	663	672	10	101	I pray you, sir, let him go while<br>the humor lasts. O’ my word, an she knew him as<br>well as I do, she would think scolding would do little<br>good upon him. She may perhaps call him half a<br>score knaves or so. Why, that’s nothing; an he begin<br>once, he’ll rail in his rope tricks. I’ll tell you what,<br>sir, an she stand him but a little, he will throw a<br>figure in her face and so disfigure her with it that<br>she shall have no more eyes to see withal than a cat.<br>You know him not, sir.
GRUMIO	1	2	685	686	2	13	<span class="quote" data-words="3">Katherine the curst,</span><br>A title for a maid, of all titles the worst.
GRUMIO	1	2	694	696	3	35	Here’s no knavery! See, to beguile the old<br>folks, how the young folks lay their heads together!<br>Master, master, look about you. Who goes there, ha?
GRUMIO	1	2	699	699	1	6	A proper stripling, and an amorous.
GRUMIO	1	2	716	716	1	8	O this woodcock, what an ass it is!
GRUMIO	1	2	734	734	1	6	And that his bags shall prove.
GRUMIO	1	2	755	755	1	9	Will he woo her? Ay, or I’ll hang her.
GRUMIO	1	2	769	769	1	4	For he fears none.
GRUMIO	1	2	776	776	1	10	I would I were as sure of a good dinner.
GRUMIO	1	2	841	841	1	7	O excellent motion! Fellows, let’s be gone.
GRUMIO	3	2	1584	1585	2	11	Ay, sir, they be ready; the oats have eaten the<br>horses.
GRUMIO	4	1	1635	1645	11	110	Fie, fie on all tired jades, on all mad masters,<br>and all foul ways! Was ever man so beaten? Was<br>ever man so ’rayed? Was ever man so weary? I am<br>sent before to make a fire, and they are coming<br>after to warm them. Now were not I a little pot and<br>soon hot, my very lips might freeze to my teeth, my<br>tongue to the roof of my mouth, my heart in my<br>belly, ere I should come by a fire to thaw me. But I<br>with blowing the fire shall warm myself. For, considering<br>the weather, a taller man than I will take<br>cold.—Holla, ho, Curtis!
GRUMIO	4	1	1647	1649	3	32	A piece of ice. If thou doubt it, thou mayst<br>slide from my shoulder to my heel with no greater<br>a run but my head and my neck. A fire, good Curtis!
GRUMIO	4	1	1651	1652	2	12	Oh, ay, Curtis, ay, and therefore fire, fire! Cast<br>on no water.
GRUMIO	4	1	1654	1657	4	31	She was, good Curtis, before this frost. But<br>thou know’st winter tames man, woman, and<br>beast, for it hath tamed my old master and my new<br>mistress and myself, fellow Curtis.
GRUMIO	4	1	1659	1664	6	56	Am I but three inches? Why, thy horn is a<br>foot, and so long am I, at the least. But wilt thou<br>make a fire? Or shall I complain on thee to our<br>mistress, whose hand (she being now at hand) thou<br>shalt soon feel, to thy cold comfort, for being slow in<br>thy hot office?
GRUMIO	4	1	1667	1670	4	29	A cold world, Curtis, in every office but thine,<br>and therefore fire! Do thy duty, and have thy duty,<br>for my master and mistress are almost frozen to<br>death.
GRUMIO	4	1	1673	1674	2	12	Why, <span class="quote" data-words="4">Jack boy, ho boy!</span> and as much news<br>as wilt thou.
GRUMIO	4	1	1676	1682	7	54	Why, therefore fire, for I have caught extreme<br>cold. Where’s the cook? Is supper ready, the house<br>trimmed, rushes strewed, cobwebs swept, the servingmen<br>in their new fustian, their white stockings,<br>and every officer his wedding garment on? Be<br>the Jacks fair within, the Jills fair without, the<br>carpets laid, and everything in order?
GRUMIO	4	1	1684	1685	2	12	First, know my horse is tired, my master and<br>mistress fallen out.
GRUMIO	4	1	1687	1688	2	12	Out of their saddles into the dirt, and thereby<br>hangs a tale.
GRUMIO	4	1	1690	1690	1	3	Lend thine ear.
GRUMIO	4	1	1692	1692	1	1	There!
GRUMIO	4	1	1694	1697	4	36	And therefore ’tis called a sensible tale. And<br>this cuff was but to knock at your ear and beseech<br>list’ning. Now I begin: <span class="foreign" data-words="1" data-lang="la">Imprimis</span>, we came down a<br>foul hill, my master riding behind my mistress—
GRUMIO	4	1	1699	1699	1	4	What’s that to thee?
GRUMIO	4	1	1701	1712	12	111	Tell thou the tale! But hadst thou not crossed<br>me, thou shouldst have heard how her horse fell,<br>and she under her horse; thou shouldst have heard<br>in how miry a place, how she was bemoiled, how he<br>left her with the horse upon her, how he beat me<br>because her horse stumbled, how she waded<br>through the dirt to pluck him off me, how he swore,<br>how she prayed that never prayed before, how I<br>cried, how the horses ran away, how her bridle was<br>burst, how I lost my crupper, with many things of<br>worthy memory which now shall die in oblivion,<br>and thou return unexperienced to thy grave.
GRUMIO	4	1	1714	1722	9	77	Ay, and that thou and the proudest of you all<br>shall find when he comes home. But what talk I of<br>this? Call forth Nathaniel, Joseph, Nicholas, Phillip,<br>Walter, Sugarsop, and the rest. Let their heads<br>be slickly combed, their blue coats brushed, and<br>their garters of an indifferent knit. Let them curtsy<br>with their left legs, and not presume to touch a hair<br>of my master’s horse-tail till they kiss their hands.<br>Are they all ready?
GRUMIO	4	1	1724	1724	1	3	Call them forth.
GRUMIO	4	1	1727	1727	1	8	Why, she hath a face of her own.
GRUMIO	4	1	1729	1730	2	10	Thou, it seems, that calls for company to<br>countenance her.
GRUMIO	4	1	1732	1732	1	8	Why, she comes to borrow nothing of them.
GRUMIO	4	1	1738	1741	4	25	Welcome, you!—How now, you?—What,<br>you!—Fellow, you!—And thus much for greeting.<br>Now, my spruce companions, is all ready and all<br>things neat?
GRUMIO	4	1	1744	1745	2	17	E’en at hand, alighted by this. And therefore<br>be not—Cock’s passion, silence! I hear my master.
GRUMIO	4	1	1749	1749	1	5	Here! Here, sir, here, sir!
GRUMIO	4	1	1754	1754	1	8	Here, sir, as foolish as I was before.
GRUMIO	4	1	1759	1765	7	59	Nathaniel’s coat, sir, was not fully made,<br>And Gabriel’s pumps were all unpinked i’ th’ heel.<br>There was no link to color Peter’s hat,<br>And Walter’s dagger was not come from sheathing.<br>There were none fine but Adam, Rafe, and Gregory.<br>The rest were ragged, old, and beggarly.<br>Yet, as they are, here are they come to meet you.
GRUMIO	4	1	1815	1815	1	3	Where is he?
GRUMIO	4	3	1972	1972	1	9	No, no, forsooth, I dare not for my life.
GRUMIO	4	3	1988	1988	1	7	What say you to a neat’s foot?
