character	act	scene	fromline	toline	lines	words	text
	1	2	150	156	7	53	Grace to boot!<br>Of this make no conclusion, lest you say<br>Your queen and I are devils. Yet go on.<br>Th’ offenses we have made you do we’ll answer,<br>If you first sinned with us, and that with us<br>You did continue fault, and that you slipped not<br>With any but with us.
	1	2	157	157	1	4	Is he won yet?
	1	2	158	158	1	4	He’ll stay, my lord.
	1	2	159	161	3	15	At my request he would not.<br>Hermione, my dearest, thou never spok’st<br>To better purpose.
	1	2	162	162	1	1	Never?
	1	2	163	163	1	3	Never but once.
	1	2	164	176	13	108	What, have I twice said well? When was ’t before?<br>I prithee tell me. Cram ’s with praise, and make ’s<br>As fat as tame things. One good deed dying<br>tongueless<br>Slaughters a thousand waiting upon that.<br>Our praises are our wages. You may ride ’s<br>With one soft kiss a thousand furlongs ere<br>With spur we heat an acre. But to th’ goal:<br>My last good deed was to entreat his stay.<br>What was my first? It has an elder sister,<br>Or I mistake you. O, would her name were Grace!<br>But once before I spoke to th’ purpose? When?<br>Nay, let me have ’t; I long.
	1	2	177	182	6	34	Why, that was when<br>Three crabbèd months had soured themselves to<br>death<br>Ere I could make thee open thy white hand<br>And clap thyself my love; then didst thou utter<br><span class="quote" data-words="4">I am yours forever.</span>
	1	2	183	186	4	28	’Tis grace indeed.<br>Why, lo you now, I have spoke to th’ purpose twice.<br>The one forever earned a royal husband,<br>Th’ other for some while a friend.
	1	2	187	199	13	100	Too hot, too hot!<br>To mingle friendship far is mingling bloods.<br>I have <span class="foreign" data-words="2" data-lang="la">tremor cordis</span> on me. My heart dances,<br>But not for joy, not joy. This entertainment<br>May a free face put on, derive a liberty<br>From heartiness, from bounty, fertile bosom,<br>And well become the agent. ’T may, I grant.<br>But to be paddling palms and pinching fingers,<br>As now they are, and making practiced smiles<br>As in a looking glass, and then to sigh, as ’twere<br>The mort o’ th’ deer—O, that is entertainment<br>My bosom likes not, nor my brows.—Mamillius,<br>Art thou my boy?
	1	2	200	200	1	4	Ay, my good lord.
	1	2	201	209	9	58	I’ fecks!<br>Why, that’s my bawcock. What, hast smutched thy<br>nose?<br>They say it is a copy out of mine. Come, captain,<br>We must be neat—not neat, but cleanly, captain.<br>And yet the steer, the heifer, and the calf<br>Are all called neat.—Still virginalling<br>Upon his palm?—How now, you wanton calf?<br>Art thou my calf?
	1	2	210	210	1	6	Yes, if you will, my lord.
	1	2	211	231	21	157	Thou want’st a rough pash and the shoots that I<br>have<br>To be full like me; yet they say we are<br>Almost as like as eggs. Women say so,<br>That will say anything. But were they false<br>As o’erdyed blacks, as wind, as waters, false<br>As dice are to be wished by one that fixes<br>No bourn ’twixt his and mine, yet were it true<br>To say this boy were like me. Come, sir page,<br>Look on me with your welkin eye. Sweet villain,<br>Most dear’st, my collop! Can thy dam?—may ’t<br>be?—<br>Affection, thy intention stabs the center.<br>Thou dost make possible things not so held,<br>Communicat’st with dreams—how can this be?<br>With what’s unreal thou coactive art,<br>And fellow’st nothing. Then ’tis very credent<br>Thou may’st co-join with something; and thou dost,<br>And that beyond commission, and I find it,<br>And that to the infection of my brains<br>And hard’ning of my brows.
	1	2	232	232	1	3	What means Sicilia?
	1	2	233	233	1	4	He something seems unsettled.
	1	2	234	234	1	3	How, my lord?
	1	2	235	235	1	9	What cheer? How is ’t with you, best brother?
	1	2	236	238	3	16	You look<br>As if you held a brow of much distraction.<br>Are you moved, my lord?
	1	2	239	250	12	84	No, in good earnest.<br>How sometimes nature will betray its folly,<br>Its tenderness, and make itself a pastime<br>To harder bosoms! Looking on the lines<br>Of my boy’s face, methoughts I did recoil<br>Twenty-three years, and saw myself unbreeched,<br>In my green velvet coat, my dagger muzzled<br>Lest it should bite its master and so prove,<br>As ornaments oft do, too dangerous.<br>How like, methought, I then was to this kernel,<br>This squash, this gentleman.—Mine honest friend,<br>Will you take eggs for money?
	1	2	251	251	1	5	No, my lord, I’ll fight.
	1	2	252	254	3	26	You will? Why, happy man be ’s dole!—My brother,<br>Are you so fond of your young prince as we<br>Do seem to be of ours?
	1	2	255	261	7	48	If at home, sir,<br>He’s all my exercise, my mirth, my matter,<br>Now my sworn friend and then mine enemy,<br>My parasite, my soldier, statesman, all.<br>He makes a July’s day short as December,<br>And with his varying childness cures in me<br>Thoughts that would thick my blood.
	1	2	262	269	8	50	So stands this<br>squire<br>Officed with me. We two will walk, my lord,<br>And leave you to your graver steps.—Hermione,<br>How thou lov’st us show in our brother’s welcome.<br>Let what is dear in Sicily be cheap.<br>Next to thyself and my young rover, he’s<br>Apparent to my heart.
	1	2	270	271	2	16	If you would seek us,<br>We are yours i’ th’ garden. Shall ’s attend you there?
	1	2	272	304	33	258	To your own bents dispose you. You’ll be found,<br>Be you beneath the sky. I am angling now,<br>Though you perceive me not how I give line.<br>Go to, go to!<br>How she holds up the neb, the bill to him,<br>And arms her with the boldness of a wife<br>To her allowing husband!<br>Gone already.<br>Inch thick, knee-deep, o’er head and ears a forked<br>one!—<br>Go play, boy, play. Thy mother plays, and I<br>Play too, but so disgraced a part, whose issue<br>Will hiss me to my grave. Contempt and clamor<br>Will be my knell. Go play, boy, play.—There have<br>been,<br>Or I am much deceived, cuckolds ere now;<br>And many a man there is, even at this present,<br>Now while I speak this, holds his wife by th’ arm,<br>That little thinks she has been sluiced in ’s absence,<br>And his pond fished by his next neighbor, by<br>Sir Smile, his neighbor. Nay, there’s comfort in ’t<br>Whiles other men have gates and those gates<br>opened,<br>As mine, against their will. Should all despair<br>That have revolted wives, the tenth of mankind<br>Would hang themselves. Physic for ’t there’s none.<br>It is a bawdy planet, that will strike<br>Where ’tis predominant; and ’tis powerful, think it,<br>From east, west, north, and south. Be it concluded,<br>No barricado for a belly. Know ’t,<br>It will let in and out the enemy<br>With bag and baggage. Many thousand on ’s<br>Have the disease and feel ’t not.—How now, boy?
	1	2	305	305	1	6	I am like you, they say.
	1	2	306	307	2	7	Why, that’s some comfort.—<br>What, Camillo there?
	1	2	308	308	1	4	Ay, my good lord.
	1	2	309	310	2	18	Go play, Mamillius. Thou ’rt an honest man.<br>Camillo, this great sir will yet stay longer.
	1	2	311	312	2	17	You had much ado to make his anchor hold.<br>When you cast out, it still came home.
	1	2	313	313	1	3	Didst note it?
	1	2	314	315	2	12	He would not stay at your petitions, made<br>His business more material.
	1	2	316	321	6	32	Didst perceive it?<br>They’re here with me already, whisp’ring,<br>rounding:<br><span class="quote" data-words="4">Sicilia is a so-forth.</span> ’Tis far gone<br>When I shall gust it last.—How came ’t, Camillo,<br>That he did stay?
	1	2	322	322	1	5	At the good queen’s entreaty.
	1	2	323	330	8	62	<span class="quote" data-words="3">At the queen’s</span> be ’t. <span class="quote" data-words="1">Good</span> should be pertinent,<br>But so it is, it is not. Was this taken<br>By any understanding pate but thine?<br>For thy conceit is soaking, will draw in<br>More than the common blocks. Not noted, is ’t,<br>But of the finer natures, by some severals<br>Of headpiece extraordinary? Lower messes<br>Perchance are to this business purblind? Say.
	1	2	331	332	2	11	Business, my lord? I think most understand<br>Bohemia stays here longer.
	1	2	333	333	1	1	Ha?
	1	2	334	334	1	3	Stays here longer.
	1	2	335	335	1	3	Ay, but why?
	1	2	336	337	2	12	To satisfy your Highness and the entreaties<br>Of our most gracious mistress.
	1	2	338	346	9	55	Satisfy?<br>Th’ entreaties of your mistress? Satisfy?<br>Let that suffice. I have trusted thee, Camillo,<br>With all the nearest things to my heart, as well<br>My chamber-counsels, wherein, priestlike, thou<br>Hast cleansed my bosom; I from thee departed<br>Thy penitent reformed. But we have been<br>Deceived in thy integrity, deceived<br>In that which seems so.
	1	2	347	347	1	5	Be it forbid, my lord!
	1	2	348	357	10	62	To bide upon ’t: thou art not honest; or,<br>If thou inclin’st that way, thou art a coward,<br>Which hoxes honesty behind, restraining<br>From course required; or else thou must be<br>counted<br>A servant grafted in my serious trust<br>And therein negligent; or else a fool<br>That seest a game played home, the rich stake<br>drawn,<br>And tak’st it all for jest.
	1	2	358	376	19	133	My gracious lord,<br>I may be negligent, foolish, and fearful.<br>In every one of these no man is free,<br>But that his negligence, his folly, fear,<br>Among the infinite doings of the world,<br>Sometime puts forth. In your affairs, my lord,<br>If ever I were willful-negligent,<br>It was my folly; if industriously<br>I played the fool, it was my negligence,<br>Not weighing well the end; if ever fearful<br>To do a thing where I the issue doubted,<br>Whereof the execution did cry out<br>Against the non-performance, ’twas a fear<br>Which oft infects the wisest. These, my lord,<br>Are such allowed infirmities that honesty<br>Is never free of. But, beseech your Grace,<br>Be plainer with me; let me know my trespass<br>By its own visage. If I then deny it,<br>’Tis none of mine.
	1	2	377	388	12	91	Ha’ not you seen, Camillo—<br>But that’s past doubt; you have, or your eyeglass<br>Is thicker than a cuckold’s horn—or heard—<br>For to a vision so apparent, rumor<br>Cannot be mute—or thought—for cogitation<br>Resides not in that man that does not think—<br>My wife is slippery? If thou wilt confess—<br>Or else be impudently negative<br>To have nor eyes nor ears nor thought—then say<br>My wife’s a hobby-horse, deserves a name<br>As rank as any flax-wench that puts to<br>Before her troth-plight. Say ’t, and justify ’t.
	1	2	389	394	6	42	I would not be a stander-by to hear<br>My sovereign mistress clouded so without<br>My present vengeance taken. ’Shrew my heart,<br>You never spoke what did become you less<br>Than this, which to reiterate were sin<br>As deep as that, though true.
	1	2	395	407	13	96	Is whispering nothing?<br>Is leaning cheek to cheek? Is meeting noses?<br>Kissing with inside lip? Stopping the career<br>Of laughter with a sigh?—a note infallible<br>Of breaking honesty. Horsing foot on foot?<br>Skulking in corners? Wishing clocks more swift?<br>Hours minutes? Noon midnight? And all eyes<br>Blind with the pin and web but theirs, theirs only,<br>That would unseen be wicked? Is this nothing?<br>Why, then the world and all that’s in ’t is nothing,<br>The covering sky is nothing, Bohemia nothing,<br>My wife is nothing, nor nothing have these nothings,<br>If this be nothing.
	1	2	408	410	3	15	Good my lord, be cured<br>Of this diseased opinion, and betimes,<br>For ’tis most dangerous.
	1	2	411	411	1	5	Say it be, ’tis true.
	1	2	412	412	1	4	No, no, my lord.
	1	2	413	420	8	60	It is. You lie, you lie.<br>I say thou liest, Camillo, and I hate thee,<br>Pronounce thee a gross lout, a mindless slave,<br>Or else a hovering temporizer that<br>Canst with thine eyes at once see good and evil,<br>Inclining to them both. Were my wife’s liver<br>Infected as her life, she would not live<br>The running of one glass.
	1	2	421	421	1	4	Who does infect her?
	1	2	422	433	12	94	Why, he that wears her like her medal, hanging<br>About his neck—Bohemia, who, if I<br>Had servants true about me, that bare eyes<br>To see alike mine honor as their profits,<br>Their own particular thrifts, they would do that<br>Which should undo more doing. Ay, and thou,<br>His cupbearer—whom I from meaner form<br>Have benched and reared to worship, who mayst see<br>Plainly as heaven sees Earth and Earth sees heaven<br>How I am galled—mightst bespice a cup<br>To give mine enemy a lasting wink,<br>Which draft to me were cordial.
	1	2	434	439	6	45	Sir, my lord,<br>I could do this, and that with no rash potion,<br>But with a ling’ring dram that should not work<br>Maliciously like poison. But I cannot<br>Believe this crack to be in my dread mistress,<br>So sovereignly being honorable. I have loved thee—
	1	2	440	449	10	77	Make that thy question, and go rot!<br>Dost think I am so muddy, so unsettled,<br>To appoint myself in this vexation, sully<br>The purity and whiteness of my sheets—<br>Which to preserve is sleep, which being spotted<br>Is goads, thorns, nettles, tails of wasps—<br>Give scandal to the blood o’ th’ Prince, my son,<br>Who I do think is mine and love as mine,<br>Without ripe moving to ’t? Would I do this?<br>Could man so blench?
	1	2	450	456	7	52	I must believe you, sir.<br>I do, and will fetch off Bohemia for ’t—<br>Provided that, when he’s removed, your Highness<br>Will take again your queen as yours at first,<br>Even for your son’s sake, and thereby for sealing<br>The injury of tongues in courts and kingdoms<br>Known and allied to yours.
	1	2	457	459	3	22	Thou dost advise me<br>Even so as I mine own course have set down.<br>I’ll give no blemish to her honor, none.
	1	2	460	465	6	38	My lord,<br>Go then, and with a countenance as clear<br>As friendship wears at feasts, keep with Bohemia<br>And with your queen. I am his cupbearer.<br>If from me he have wholesome beverage,<br>Account me not your servant.
	1	2	466	468	3	21	This is all.<br>Do ’t and thou hast the one half of my heart;<br>Do ’t not, thou splitt’st thine own.
	1	2	469	469	1	5	I’ll do ’t, my lord.
	1	2	470	470	1	9	I will seem friendly, as thou hast advised me.
	1	2	471	484	14	109	O miserable lady! But, for me,<br>What case stand I in? I must be the poisoner<br>Of good Polixenes, and my ground to do ’t<br>Is the obedience to a master, one<br>Who in rebellion with himself will have<br>All that are his so too. To do this deed,<br>Promotion follows. If I could find example<br>Of thousands that had struck anointed kings<br>And flourished after, I’d not do ’t. But since<br>Nor brass, nor stone, nor parchment bears not one,<br>Let villainy itself forswear ’t. I must<br>Forsake the court. To do ’t or no is certain<br>To me a breakneck. Happy star reign now!<br>Here comes Bohemia.
	1	2	485	487	3	15	This is strange. Methinks<br>My favor here begins to warp. Not speak?—<br>Good day, Camillo.
	1	2	488	488	1	4	Hail, most royal sir.
	1	2	489	489	1	7	What is the news i’ th’ court?
	1	2	49	57	9	67	Nine changes of the wat’ry star hath been<br>The shepherd’s note since we have left our throne<br>Without a burden. Time as long again<br>Would be filled up, my brother, with our thanks,<br>And yet we should for perpetuity<br>Go hence in debt. And therefore, like a cipher,<br>Yet standing in rich place, I multiply<br>With one <span class="quote" data-words="3">We thank you</span> many thousands more<br>That go before it.
	1	2	490	490	1	4	None rare, my lord.
	1	2	491	498	8	62	The King hath on him such a countenance<br>As he had lost some province and a region<br>Loved as he loves himself. Even now I met him<br>With customary compliment, when he,<br>Wafting his eyes to th’ contrary and falling<br>A lip of much contempt, speeds from me, and<br>So leaves me to consider what is breeding<br>That changes thus his manners.
	1	2	499	500	2	6	I dare not know, my<br>lord.
	1	2	501	508	8	63	How, dare not? Do not? Do you know and dare not?<br>Be intelligent to me—’tis thereabouts;<br>For to yourself what you do know, you must,<br>And cannot say you dare not. Good Camillo,<br>Your changed complexions are to me a mirror<br>Which shows me mine changed too, for I must be<br>A party in this alteration, finding<br>Myself thus altered with ’t.
	1	2	509	512	4	27	There is a sickness<br>Which puts some of us in distemper, but<br>I cannot name the disease, and it is caught<br>Of you that yet are well.
	1	2	513	525	13	77	How caught of me?<br>Make me not sighted like the basilisk.<br>I have looked on thousands who have sped the<br>better<br>By my regard, but killed none so. Camillo,<br>As you are certainly a gentleman, thereto<br>Clerklike experienced, which no less adorns<br>Our gentry than our parents’ noble names,<br>In whose success we are gentle, I beseech you,<br>If you know aught which does behoove my<br>knowledge<br>Thereof to be informed, imprison ’t not<br>In ignorant concealment.
	1	2	526	526	1	4	I may not answer.
	1	2	527	535	9	73	A sickness caught of me, and yet I well?<br>I must be answered. Dost thou hear, Camillo?<br>I conjure thee by all the parts of man<br>Which honor does acknowledge, whereof the least<br>Is not this suit of mine, that thou declare<br>What incidency thou dost guess of harm<br>Is creeping toward me; how far off, how near;<br>Which way to be prevented, if to be;<br>If not, how best to bear it.
	1	2	536	541	6	45	Sir, I will tell you,<br>Since I am charged in honor and by him<br>That I think honorable. Therefore mark my counsel,<br>Which must be e’en as swiftly followed as<br>I mean to utter it, or both yourself and me<br>Cry lost, and so goodnight.
	1	2	542	542	1	3	On, good Camillo.
	1	2	543	543	1	7	I am appointed him to murder you.
	1	2	544	544	1	3	By whom, Camillo?
	1	2	545	545	1	3	By the King.
	1	2	546	546	1	2	For what?
	1	2	547	550	4	29	He thinks, nay with all confidence he swears,<br>As he had seen ’t or been an instrument<br>To vice you to ’t, that you have touched his queen<br>Forbiddenly.
	1	2	551	558	8	58	O, then my best blood turn<br>To an infected jelly, and my name<br>Be yoked with his that did betray the Best!<br>Turn then my freshest reputation to<br>A savor that may strike the dullest nostril<br>Where I arrive, and my approach be shunned,<br>Nay, hated too, worse than the great’st infection<br>That e’er was heard or read.
	1	2	559	566	8	55	Swear his thought over<br>By each particular star in heaven and<br>By all their influences, you may as well<br>Forbid the sea for to obey the moon<br>As or by oath remove or counsel shake<br>The fabric of his folly, whose foundation<br>Is piled upon his faith and will continue<br>The standing of his body.
	1	2	567	567	1	4	How should this grow?
	1	2	568	583	16	119	I know not. But I am sure ’tis safer to<br>Avoid what’s grown than question how ’tis born.<br>If therefore you dare trust my honesty,<br>That lies enclosèd in this trunk which you<br>Shall bear along impawned, away tonight!<br>Your followers I will whisper to the business,<br>And will by twos and threes at several posterns<br>Clear them o’ th’ city. For myself, I’ll put<br>My fortunes to your service, which are here<br>By this discovery lost. Be not uncertain,<br>For, by the honor of my parents, I<br>Have uttered truth—which if you seek to prove,<br>I dare not stand by; nor shall you be safer<br>Than one condemned by the King’s own mouth,<br>thereon<br>His execution sworn.
	1	2	58	59	2	10	Stay your thanks awhile,<br>And pay them when you part.
	1	2	584	600	17	132	I do believe thee.<br>I saw his heart in ’s face. Give me thy hand.<br>Be pilot to me and thy places shall<br>Still neighbor mine. My ships are ready and<br>My people did expect my hence departure<br>Two days ago. This jealousy<br>Is for a precious creature. As she’s rare,<br>Must it be great; and as his person’s mighty,<br>Must it be violent; and as he does conceive<br>He is dishonored by a man which ever<br>Professed to him, why, his revenges must<br>In that be made more bitter. Fear o’ershades me.<br>Good expedition be my friend, and comfort<br>The gracious queen, part of his theme, but nothing<br>Of his ill-ta’en suspicion. Come, Camillo,<br>I will respect thee as a father if<br>Thou bear’st my life off hence. Let us avoid.
	1	2	60	65	6	44	Sir, that’s tomorrow.<br>I am questioned by my fears of what may chance<br>Or breed upon our absence, that may blow<br>No sneaping winds at home to make us say<br><span class="quote" data-words="6">This is put forth too truly.</span> Besides, I have stayed<br>To tire your Royalty.
	1	2	601	603	3	24	It is in mine authority to command<br>The keys of all the posterns. Please your Highness<br>To take the urgent hour. Come, sir, away.
	1	2	66	67	2	11	We are tougher, brother,<br>Than you can put us to ’t.
	1	2	68	68	1	3	No longer stay.
	1	2	69	69	1	3	One sev’nnight longer.
	1	2	70	70	1	3	Very sooth, tomorrow.
	1	2	71	72	2	13	We’ll part the time between ’s, then, and in that<br>I’ll no gainsaying.
	1	2	73	82	10	72	Press me not, beseech you, so.<br>There is no tongue that moves, none, none i’ th’<br>world,<br>So soon as yours could win me. So it should now,<br>Were there necessity in your request, although<br>’Twere needful I denied it. My affairs<br>Do even drag me homeward, which to hinder<br>Were in your love a whip to me, my stay<br>To you a charge and trouble. To save both,<br>Farewell, our brother.
	1	2	83	84	2	5	Tongue-tied, our queen?<br>Speak you.
	1	2	85	90	6	50	I had thought, sir, to have held my peace until<br>You had drawn oaths from him not to stay. You, sir,<br>Charge him too coldly. Tell him you are sure<br>All in Bohemia’s well. This satisfaction<br>The bygone day proclaimed. Say this to him,<br>He’s beat from his best ward.
	1	2	91	91	1	3	Well said, Hermione.
	1	2	92	103	12	96	To tell he longs to see his son were strong.<br>But let him say so then, and let him go.<br>But let him swear so and he shall not stay;<br>We’ll thwack him hence with distaffs.<br>Yet of your royal presence I’ll<br>adventure<br>The borrow of a week. When at Bohemia<br>You take my lord, I’ll give him my commission<br>To let him there a month behind the gest<br>Prefixed for ’s parting.—Yet, good deed, Leontes,<br>I love thee not a jar o’ th’ clock behind<br>What lady she her lord.—You’ll stay?
	2	1	604	605	2	12	Take the boy to you. He so troubles me<br>’Tis past enduring.
	2	1	606	607	2	9	Come, my gracious lord,<br>Shall I be your playfellow?
	2	1	608	608	1	5	No, I’ll none of you.
	2	1	609	609	1	4	Why, my sweet lord?
	2	1	610	611	2	19	You’ll kiss me hard and speak to me as if<br>I were a baby still.—I love you better.
	2	1	612	612	1	5	And why so, my lord?
	2	1	613	617	5	36	Not for because<br>Your brows are blacker—yet black brows, they say,<br>Become some women best, so that there be not<br>Too much hair there, but in a semicircle,<br>Or a half-moon made with a pen.
	2	1	618	618	1	3	Who taught this?
	2	1	619	620	2	14	I learned it out of women’s faces.—Pray now,<br>What color are your eyebrows?
	2	1	621	621	1	3	Blue, my lord.
	2	1	622	623	2	18	Nay, that’s a mock. I have seen a lady’s nose<br>That has been blue, but not her eyebrows.
	2	1	624	628	5	33	Hark ye,<br>The Queen your mother rounds apace. We shall<br>Present our services to a fine new prince<br>One of these days, and then you’d wanton with us<br>If we would have you.
	2	1	629	630	2	13	She is spread of late<br>Into a goodly bulk. Good time encounter her!
	2	1	631	633	3	23	What wisdom stirs amongst you?—Come, sir, now<br>I am for you again. Pray you sit by us,<br>And tell ’s a tale.
	2	1	634	634	1	6	Merry or sad shall ’t be?
	2	1	635	635	1	5	As merry as you will.
	2	1	636	637	2	13	A sad tale’s best for winter. I have one<br>Of sprites and goblins.
	2	1	638	640	3	25	Let’s have that, good sir.<br>Come on, sit down. Come on, and do your best<br>To fright me with your sprites. You’re powerful at it.
	2	1	641	641	1	4	There was a man—
	2	1	642	642	1	6	Nay, come sit down, then on.
	2	1	643	644	2	15	Dwelt by a churchyard. I will tell it softly,<br>Yond crickets shall not hear it.
	2	1	645	645	1	10	Come on then, and give ’t me in mine ear.
	2	1	646	646	1	9	Was he met there? His train? Camillo with him?
	2	1	647	649	3	24	Behind the tuft of pines I met them. Never<br>Saw I men scour so on their way. I eyed them<br>Even to their ships.
	2	1	650	667	18	139	How blest am I<br>In my just censure, in my true opinion!<br>Alack, for lesser knowledge! How accursed<br>In being so blest! There may be in the cup<br>A spider steeped, and one may drink, depart,<br>And yet partake no venom, for his knowledge<br>Is not infected; but if one present<br>Th’ abhorred ingredient to his eye, make known<br>How he hath drunk, he cracks his gorge, his sides,<br>With violent hefts. I have drunk, and seen the spider.<br>Camillo was his help in this, his pander.<br>There is a plot against my life, my crown.<br>All’s true that is mistrusted. That false villain<br>Whom I employed was pre-employed by him.<br>He has discovered my design, and I<br>Remain a pinched thing, yea, a very trick<br>For them to play at will. How came the posterns<br>So easily open?
	2	1	668	670	3	15	By his great authority,<br>Which often hath no less prevailed than so<br>On your command.
	2	1	671	675	5	35	I know ’t too well.<br>Give me the boy. I am glad you did<br>not nurse him.<br>Though he does bear some signs of me, yet you<br>Have too much blood in him.
	2	1	676	676	1	4	What is this? Sport?
	2	1	677	681	5	33	Bear the boy hence. He shall not come about her.<br>Away with him, and let her sport herself<br>With that she’s big with, for ’tis<br>Polixenes<br>Has made thee swell thus.
	2	1	682	684	3	21	But I’d say he had not,<br>And I’ll be sworn you would believe my saying,<br>Howe’er you lean to th’ nayward.
	2	1	685	700	16	115	You, my lords,<br>Look on her, mark her well. Be but about<br>To say <span class="quote" data-words="5">She is a goodly lady,</span> and<br>The justice of your hearts will thereto add<br><span class="quote" data-words="6">’Tis pity she’s not honest, honorable.</span><br>Praise her but for this her without-door form,<br>Which on my faith deserves high speech, and<br>straight<br>The shrug, the <span class="quote" data-words="1">hum,</span> or <span class="quote" data-words="1">ha,</span> these petty brands<br>That calumny doth use—O, I am out,<br>That mercy does, for calumny will sear<br>Virtue itself—these shrugs, these <span class="" data-words="0"><span class="quote" data-words="0">hum</span></span>s and <span class="" data-words="0"><span class="quote" data-words="0">ha</span></span>s,<br>When you have said she’s goodly, come between<br>Ere you can say she’s honest. But be ’t known,<br>From him that has most cause to grieve it should be,<br>She’s an adult’ress.
	2	1	701	704	4	24	Should a villain say so,<br>The most replenished villain in the world,<br>He were as much more villain. You, my lord,<br>Do but mistake.
