character	act	scene	fromline	toline	lines	words	text
Adriana_Err	4	2	1123	1123	1	8	With what persuasion did he tempt thy love?
Adriana_Err	4	2	1126	1126	1	4	Did’st speak him fair?
Adriana_Err	4	2	1128	1133	6	41	I cannot, nor I will not hold me still.<br>My tongue, though not my heart, shall have his will.<br>He is deformèd, crooked, old, and sere,<br>Ill-faced, worse-bodied, shapeless everywhere,<br>Vicious, ungentle, foolish, blunt, unkind,<br>Stigmatical in making, worse in mind.
Adriana_Err	4	2	1136	1140	5	35	Ah, but I think him better than I say,<br>And yet would herein others’ eyes were worse.<br>Far from her nest the lapwing cries away.<br>My heart prays for him, though my tongue do<br>curse.
Adriana_Err	4	2	1145	1145	1	8	Where is thy master, Dromio? Is he well?
Adriana_Err	4	2	1158	1158	1	6	Why, man, what is the matter?
Adriana_Err	4	2	1160	1160	1	9	What, is he arrested? Tell me at whose suit.
Adriana_Err	4	2	1166	1168	3	27	Go fetch it, sister. This I wonder at,<br>That he, unknown to me, should be in debt.<br>Tell me, was he arrested on a band?
Adriana_Err	4	2	1171	1171	1	3	What, the chain?
Adriana_Err	4	2	1175	1175	1	9	The hours come back. That did I never hear.
Adriana_Err	4	2	1178	1179	2	11	As if time were in debt. How fondly dost thou<br>reason!
Adriana_Err	4	2	1187	1190	4	30	Go, Dromio. There’s the money. Bear it straight,<br>And bring thy master home immediately.<br>Come, sister, I am pressed down with conceit:<br>Conceit, my comfort and my injury.
Adriana_Err	4	4	1338	1341	4	28	His incivility confirms no less.—<br>Good Doctor Pinch, you are a conjurer;<br>Establish him in his true sense again,<br>And I will please you what you will demand.
Adriana_Err	4	4	1351	1351	1	8	O, that thou wert not, poor distressèd soul!
Adriana_Err	4	4	1357	1359	3	25	O husband, God doth know you dined at home,<br>Where would you had remained until this time,<br>Free from these slanders and this open shame.
Adriana_Err	4	4	1372	1372	1	9	Is ’t good to soothe him in these contraries?
Adriana_Err	4	4	1376	1377	2	17	Alas, I sent you money to redeem you<br>By Dromio here, who came in haste for it.
Adriana_Err	4	4	1381	1381	1	8	He came to me, and I delivered it.
Adriana_Err	4	4	1391	1391	1	8	I did not, gentle husband, lock thee forth.
Adriana_Err	4	4	1394	1394	1	7	Dissembling villain, thou speak’st false in both.
Adriana_Err	4	4	1400	1400	1	11	O bind him, bind him! Let him not come near me.
Adriana_Err	4	4	1409	1411	3	21	What wilt thou do, thou peevish officer?<br>Hast thou delight to see a wretched man<br>Do outrage and displeasure to himself?
Adriana_Err	4	4	1414	1418	5	40	I will discharge thee ere I go from thee.<br>Bear me forthwith unto his creditor,<br>And knowing how the debt grows, I will pay it.—<br>Good Master Doctor, see him safe conveyed<br>Home to my house. O most unhappy day!
Adriana_Err	4	4	1426	1428	3	35	Go bear him hence.<br>Sister, go you with me.<br>Say now whose suit is he arrested at.
Adriana_Err	4	4	1430	1430	1	10	I know the man. What is the sum he owes?
Adriana_Err	4	4	1432	1432	1	5	Say, how grows it due?
Adriana_Err	4	4	1434	1434	1	11	He did bespeak a chain for me but had it not.
Adriana_Err	4	4	1439	1441	3	27	It may be so, but I did never see it.—<br>Come, jailer, bring me where the goldsmith is.<br>I long to know the truth hereof at large.
Adriana_Err	4	4	1443	1444	2	14	And come with naked swords. Let’s call more help<br>To have them bound again.
Adriana_Err	5	1	1490	1492	3	27	Hold, hurt him not, for God’s sake. He is mad.—<br>Some get within him; take his sword away.<br>Bind Dromio too, and bear them to my house!
Adriana_Err	5	1	1496	1498	3	24	To fetch my poor distracted husband hence.<br>Let us come in, that we may bind him fast<br>And bear him home for his recovery.
Adriana_Err	5	1	1502	1505	4	28	This week he hath been heavy, sour, sad,<br>And much different from the man he was.<br>But till this afternoon his passion<br>Ne’er brake into extremity of rage.
Adriana_Err	5	1	1512	1513	2	18	To none of these, except it be the last,<br>Namely, some love that drew him oft from home.
Adriana_Err	5	1	1515	1515	1	4	Why, so I did.
Adriana_Err	5	1	1517	1517	1	8	As roughly as my modesty would let me.
Adriana_Err	5	1	1519	1519	1	4	And in assemblies too.
Adriana_Err	5	1	1521	1526	6	49	It was the copy of our conference.<br>In bed he slept not for my urging it;<br>At board he fed not for my urging it.<br>Alone, it was the subject of my theme;<br>In company I often glancèd it.<br>Still did I tell him it was vile and bad.
Adriana_Err	5	1	1551	1552	2	16	She did betray me to my own reproof.—<br>Good people, enter and lay hold on him.
Adriana_Err	5	1	1554	1554	1	8	Then let your servants bring my husband forth.
Adriana_Err	5	1	1559	1562	4	32	I will attend my husband, be his nurse,<br>Diet his sickness, for it is my office<br>And will have no attorney but myself;<br>And therefore let me have him home with me.
Adriana_Err	5	1	1570	1572	3	23	I will not hence and leave my husband here;<br>And ill it doth beseem your holiness<br>To separate the husband and the wife.
Adriana_Err	5	1	1575	1578	4	34	Come, go. I will fall prostrate at his feet<br>And never rise until my tears and prayers<br>Have won his grace to come in person hither<br>And take perforce my husband from the Abbess.
Adriana_Err	5	1	1594	1594	1	7	Justice, most sacred duke, against the Abbess.
Adriana_Err	5	1	1597	1621	25	205	May it please your Grace, Antipholus my husband,<br>Who I made lord of me and all I had<br>At your important letters, this ill day<br>A most outrageous fit of madness took him,<br>That desp’rately he hurried through the street,<br>With him his bondman, all as mad as he,<br>Doing displeasure to the citizens<br>By rushing in their houses, bearing thence<br>Rings, jewels, anything his rage did like.<br>Once did I get him bound and sent him home<br>Whilst to take order for the wrongs I went<br>That here and there his fury had committed.<br>Anon, I wot not by what strong escape,<br>He broke from those that had the guard of him,<br>And with his mad attendant and himself,<br>Each one with ireful passion, with drawn swords,<br>Met us again and, madly bent on us,<br>Chased us away, till raising of more aid,<br>We came again to bind them. Then they fled<br>Into this abbey, whither we pursued them,<br>And here the Abbess shuts the gates on us<br>And will not suffer us to fetch him out,<br>Nor send him forth that we may bear him hence.<br>Therefore, most gracious duke, with thy command<br>Let him be brought forth and borne hence for help.
Adriana_Err	5	1	1640	1641	2	18	Peace, fool. Thy master and his man are here,<br>And that is false thou dost report to us.
Adriana_Err	5	1	1649	1652	4	32	Ay me, it is my husband. Witness you<br>That he is borne about invisible.<br>Even now we housed him in the abbey here,<br>And now he’s there, past thought of human reason.
Adriana_Err	5	1	1670	1672	3	25	No, my good lord. Myself, he, and my sister<br>Today did dine together. So befall my soul<br>As this is false he burdens me withal.
Adriana_Err	5	1	1799	1799	1	9	I see two husbands, or mine eyes deceive me.
Adriana_Err	5	1	1837	1837	1	9	Which of you two did dine with me today?
Adriana_Err	5	1	1839	1839	1	6	And are not you my husband?
Adriana_Err	5	1	1851	1852	2	18	I sent you money, sir, to be your bail<br>By Dromio, but I think he brought it not.
Angelo_Err	3	1	720	721	2	12	Here is neither cheer, sir, nor welcome. We would<br>fain have either.
Angelo_Err	3	1	790	790	1	9	I’ll meet you at that place some hour hence.
Angelo_Err	3	2	973	973	1	2	Master Antipholus.
Angelo_Err	3	2	975	977	3	26	I know it well, sir. Lo, here’s the chain.<br>I thought to have ta’en you at the Porpentine;<br>The chain unfinished made me stay thus long.
Angelo_Err	3	2	979	979	1	10	What please yourself, sir. I have made it for you.
Angelo_Err	3	2	981	984	4	34	Not once, nor twice, but twenty times you have.<br>Go home with it, and please your wife withal,<br>And soon at supper time I’ll visit you<br>And then receive my money for the chain.
Angelo_Err	3	2	987	987	1	9	You are a merry man, sir. Fare you well.
Angelo_Err	4	1	1001	1007	7	60	Even just the sum that I do owe to you<br>Is growing to me by Antipholus.<br>And in the instant that I met with you,<br>He had of me a chain. At five o’clock<br>I shall receive the money for the same.<br>Pleaseth you walk with me down to his house,<br>I will discharge my bond and thank you too.
Angelo_Err	4	1	1021	1027	7	56	Saving your merry humor, here’s the note<br>How much your chain weighs to the utmost carat,<br>The fineness of the gold, and chargeful fashion,<br>Which doth amount to three-odd ducats more<br>Than I stand debted to this gentleman.<br>I pray you, see him presently discharged,<br>For he is bound to sea, and stays but for it.
Angelo_Err	4	1	1034	1034	1	9	Then you will bring the chain to her yourself.
Angelo_Err	4	1	1036	1036	1	10	Well, sir, I will. Have you the chain about you?
Angelo_Err	4	1	1039	1041	3	28	Nay, come, I pray you, sir, give me the chain.<br>Both wind and tide stays for this gentleman,<br>And I, to blame, have held him here too long.
Angelo_Err	4	1	1047	1047	1	8	You hear how he importunes me. The chain!
Angelo_Err	4	1	1049	1050	2	20	Come, come. You know I gave it you even now.<br>Either send the chain, or send by me some token.
Angelo_Err	4	1	1057	1057	1	9	The money that you owe me for the chain.
Angelo_Err	4	1	1059	1059	1	10	You know I gave it you half an hour since.
Angelo_Err	4	1	1061	1062	2	15	You wrong me more, sir, in denying it.<br>Consider how it stands upon my credit.
Angelo_Err	4	1	1066	1068	3	20	This touches me in reputation.<br>Either consent to pay this sum for me,<br>Or I attach you by this officer.
Angelo_Err	4	1	1071	1073	3	25	Here is thy fee. Arrest him, officer.<br>I would not spare my brother in this case<br>If he should scorn me so apparently.
Angelo_Err	4	1	1079	1080	2	16	Sir, sir, I shall have law in Ephesus,<br>To your notorious shame, I doubt it not.
Angelo_Err	5	1	1458	1460	3	25	I am sorry, sir, that I have hindered you,<br>But I protest he had the chain of me,<br>Though most dishonestly he doth deny it.
Angelo_Err	5	1	1462	1465	4	28	Of very reverend reputation, sir,<br>Of credit infinite, highly beloved,<br>Second to none that lives here in the city.<br>His word might bear my wealth at any time.
Angelo_Err	5	1	1467	1479	13	103	’Tis so, and that self chain about his neck<br>Which he forswore most monstrously to have.<br>Good sir, draw near to me. I’ll speak to him.—<br>Signior Antipholus, I wonder much<br>That you would put me to this shame and trouble,<br>And not without some scandal to yourself,<br>With circumstance and oaths so to deny<br>This chain, which now you wear so openly.<br>Besides the charge, the shame, imprisonment,<br>You have done wrong to this my honest friend,<br>Who, but for staying on our controversy,<br>Had hoisted sail and put to sea today.<br>This chain you had of me. Can you deny it?
Angelo_Err	5	1	1499	1499	1	9	I knew he was not in his perfect wits.
Angelo_Err	5	1	1584	1584	1	3	Upon what cause?
Angelo_Err	5	1	1589	1589	1	9	See where they come. We will behold his death.
Angelo_Err	5	1	1675	1676	2	14	O perjured woman!—They are both forsworn.<br>In this the madman justly chargeth them.
Angelo_Err	5	1	1719	1720	2	20	My lord, in truth, thus far I witness with him:<br>That he dined not at home, but was locked out.
Angelo_Err	5	1	1722	1723	2	18	He had, my lord, and when he ran in here,<br>These people saw the chain about his neck.
Angelo_Err	5	1	1847	1847	1	10	That is the chain, sir, which you had of me.
Angelo_Err	5	1	1850	1850	1	9	I think I did, sir. I deny it not.
AntipholusOfEphesus_Err	3	1	620	629	10	88	Good Signior Angelo, you must excuse us all;<br>My wife is shrewish when I keep not hours.<br>Say that I lingered with you at your shop<br>To see the making of her carcanet,<br>And that tomorrow you will bring it home.<br>But here’s a villain that would face me down<br>He met me on the mart, and that I beat him<br>And charged him with a thousand marks in gold,<br>And that I did deny my wife and house.—<br>Thou drunkard, thou, what didst thou mean by this?
AntipholusOfEphesus_Err	3	1	636	636	1	6	I think thou art an ass.
AntipholusOfEphesus_Err	3	1	641	643	3	17	You’re sad, Signior Balthasar. Pray God our cheer<br>May answer my goodwill and your good welcome<br>here.
AntipholusOfEphesus_Err	3	1	646	648	3	18	O Signior Balthasar, either at flesh or fish<br>A table full of welcome makes scarce one dainty<br>dish.
AntipholusOfEphesus_Err	3	1	650	651	2	9	And welcome more common, for that’s nothing but<br>words.
AntipholusOfEphesus_Err	3	1	654	660	7	50	Ay, to a niggardly host and more sparing guest.<br>But though my cates be mean, take them in good<br>part.<br>Better cheer may you have, but not with better<br>heart.<br>But soft! My door is locked. Go, bid<br>them let us in.
AntipholusOfEphesus_Err	3	1	673	673	1	8	Who talks within there? Ho, open the door.
AntipholusOfEphesus_Err	3	1	676	676	1	9	Wherefore? For my dinner. I have not dined today.
AntipholusOfEphesus_Err	3	1	679	680	2	12	What art thou that keep’st me out from the house I<br>owe?
AntipholusOfEphesus_Err	3	1	701	701	1	11	Do you hear, you minion? You’ll let us in, I hope?
AntipholusOfEphesus_Err	3	1	706	706	1	5	Thou baggage, let me in.
AntipholusOfEphesus_Err	3	1	710	710	1	11	You’ll cry for this, minion, if I beat the door down.
AntipholusOfEphesus_Err	3	1	716	716	1	9	Are you there, wife? You might have come before.
AntipholusOfEphesus_Err	3	1	726	727	2	11	There is something in the wind, that we cannot get<br>in.
AntipholusOfEphesus_Err	3	1	734	734	1	9	Go, fetch me something. I’ll break ope the gate.
AntipholusOfEphesus_Err	3	1	746	746	1	9	Well, I’ll break in. Go, borrow me a crow.
AntipholusOfEphesus_Err	3	1	752	752	1	9	Go, get thee gone. Fetch me an iron crow.
AntipholusOfEphesus_Err	3	1	775	789	15	125	You have prevailed. I will depart in quiet<br>And, in despite of mirth, mean to be merry.<br>I know a wench of excellent discourse,<br>Pretty and witty, wild and yet, too, gentle.<br>There will we dine. This woman that I mean,<br>My wife—but, I protest, without desert—<br>Hath oftentimes upbraided me withal;<br>To her will we to dinner. Get you home<br>And fetch the chain; by this, I know, ’tis made.<br>Bring it, I pray you, to the Porpentine,<br>For there’s the house. That chain will I bestow—<br>Be it for nothing but to spite my wife—<br>Upon mine hostess there. Good sir, make haste.<br>Since mine own doors refuse to entertain me,<br>I’ll knock elsewhere, to see if they’ll disdain me.
AntipholusOfEphesus_Err	3	1	791	791	1	9	Do so. This jest shall cost me some expense.
AntipholusOfEphesus_Err	4	1	1009	1014	6	52	While I go to the goldsmith’s house, go thou<br>And buy a rope’s end. That will I bestow<br>Among my wife and her confederates<br>For locking me out of my doors by day.<br>But soft. I see the goldsmith. Get thee gone.<br>Buy thou a rope, and bring it home to me.
AntipholusOfEphesus_Err	4	1	1016	1020	5	43	A man is well holp up that trusts to you!<br>I promisèd your presence and the chain,<br>But neither chain nor goldsmith came to me.<br>Belike you thought our love would last too long<br>If it were chained together, and therefore came not.
AntipholusOfEphesus_Err	4	1	1028	1033	6	50	I am not furnished with the present money.<br>Besides, I have some business in the town.<br>Good signior, take the stranger to my house,<br>And with you take the chain, and bid my wife<br>Disburse the sum on the receipt thereof.<br>Perchance I will be there as soon as you.
AntipholusOfEphesus_Err	4	1	1035	1035	1	11	No, bear it with you lest I come not time enough.
AntipholusOfEphesus_Err	4	1	1037	1038	2	18	An if I have not, sir, I hope you have,<br>Or else you may return without your money.
AntipholusOfEphesus_Err	4	1	1042	1045	4	33	Good Lord! You use this dalliance to excuse<br>Your breach of promise to the Porpentine.<br>I should have chid you for not bringing it,<br>But, like a shrew, you first begin to brawl.
AntipholusOfEphesus_Err	4	1	1048	1048	1	10	Why, give it to my wife, and fetch your money.
AntipholusOfEphesus_Err	4	1	1051	1052	2	20	Fie, now you run this humor out of breath.<br>Come, where’s the chain? I pray you, let me see it.
AntipholusOfEphesus_Err	4	1	1056	1056	1	8	I answer you? What should I answer you?
AntipholusOfEphesus_Err	4	1	1058	1058	1	9	I owe you none till I receive the chain.
AntipholusOfEphesus_Err	4	1	1060	1060	1	11	You gave me none. You wrong me much to say so.
AntipholusOfEphesus_Err	4	1	1069	1070	2	15	Consent to pay thee that I never had?—<br>Arrest me, foolish fellow, if thou dar’st.
AntipholusOfEphesus_Err	4	1	1075	1078	4	29	I do obey thee till I give thee bail.<br>But, sirrah, you shall buy this sport as<br>dear<br>As all the metal in your shop will answer.
AntipholusOfEphesus_Err	4	1	1089	1090	2	15	How now? A madman? Why, thou peevish sheep,<br>What ship of Epidamium stays for me?
AntipholusOfEphesus_Err	4	1	1092	1093	2	18	Thou drunken slave, I sent thee for a rope<br>And told thee to what purpose and what end.
AntipholusOfEphesus_Err	4	1	1096	1104	9	78	I will debate this matter at more leisure<br>And teach your ears to list me with more heed.<br>To Adriana, villain, hie thee straight.<br>Give her this key, and tell her in the desk<br>That’s covered o’er with Turkish tapestry<br>There is a purse of ducats. Let her send it.<br>Tell her I am arrested in the street,<br>And that shall bail me. Hie thee, slave. Begone.—<br>On, officer, to prison till it come.
AntipholusOfEphesus_Err	4	4	1289	1298	10	86	Fear me not, man. I will not break away.<br>I’ll give thee, ere I leave thee, so much money,<br>To warrant thee, as I am ’rested for.<br>My wife is in a wayward mood today<br>And will not lightly trust the messenger<br>That I should be attached in Ephesus.<br>I tell you, ’twill sound harshly in her ears.<br>Here comes my man. I think he brings the<br>money.<br>How now, sir? Have you that I sent you for?
AntipholusOfEphesus_Err	4	4	1300	1300	1	4	But where’s the money?
AntipholusOfEphesus_Err	4	4	1302	1302	1	7	Five hundred ducats, villain, for a rope?
AntipholusOfEphesus_Err	4	4	1304	1304	1	10	To what end did I bid thee hie thee home?
AntipholusOfEphesus_Err	4	4	1307	1307	1	9	And to that end, sir, I will welcome you.
AntipholusOfEphesus_Err	4	4	1314	1315	2	4	Thou whoreson, senseless<br>villain.
AntipholusOfEphesus_Err	4	4	1318	1319	2	12	Thou art sensible in nothing<br>but blows, and so is an ass.
AntipholusOfEphesus_Err	4	4	1332	1332	1	8	Come, go along. My wife is coming yonder.
AntipholusOfEphesus_Err	4	4	1336	1336	1	4	Wilt thou still talk?
AntipholusOfEphesus_Err	4	4	1345	1345	1	10	There is my hand, and let it feel your ear.
AntipholusOfEphesus_Err	4	4	1350	1350	1	8	Peace, doting wizard, peace. I am not mad.
AntipholusOfEphesus_Err	4	4	1352	1356	5	38	You minion, you, are these your customers?<br>Did this companion with the saffron face<br>Revel and feast it at my house today<br>Whilst upon me the guilty doors were shut<br>And I denied to enter in my house?
AntipholusOfEphesus_Err	4	4	1360	1361	2	10	<span class="quote" data-words="3">Dined at home</span>? Thou villain, what<br>sayest thou?
AntipholusOfEphesus_Err	4	4	1363	1363	1	10	Were not my doors locked up and I shut out?
AntipholusOfEphesus_Err	4	4	1365	1365	1	8	And did not she herself revile me there?
AntipholusOfEphesus_Err	4	4	1367	1367	1	10	Did not her kitchen maid rail, taunt, and scorn me?
AntipholusOfEphesus_Err	4	4	1369	1369	1	9	And did not I in rage depart from thence?
AntipholusOfEphesus_Err	4	4	1375	1375	1	8	Thou hast suborned the goldsmith to arrest me.
AntipholusOfEphesus_Err	4	4	1380	1380	1	10	Went’st not thou to her for a purse of ducats?
AntipholusOfEphesus_Err	4	4	1388	1390	3	21	Say wherefore didst thou lock me forth today.<br>And why dost thou deny the<br>bag of gold?
AntipholusOfEphesus_Err	4	4	1395	1399	5	40	Dissembling harlot, thou art false in all,<br>And art confederate with a damnèd pack<br>To make a loathsome abject scorn of me.<br>But with these nails I’ll pluck out these false eyes<br>That would behold in me this shameful sport.
AntipholusOfEphesus_Err	4	4	1403	1405	3	20	What, will you murder me?—Thou jailer, thou,<br>I am thy prisoner. Wilt thou suffer them<br>To make a rescue?
AntipholusOfEphesus_Err	4	4	1419	1419	1	4	O most unhappy strumpet!
AntipholusOfEphesus_Err	4	4	1421	1421	1	9	Out on thee, villain! Wherefore dost thou mad me?
