character	act	scene	fromline	toline	lines	words	text
	1	1	24	29	6	54	Truly, sir, all that I live by is with the<br>awl. I meddle with no tradesman’s matters nor<br>women’s matters, but withal I am indeed, sir, a<br>surgeon to old shoes: when they are in great danger,<br>I recover them. As proper men as ever trod upon<br>neat’s leather have gone upon my handiwork.
	1	1	30	31	2	17	But wherefore art not in thy shop today?<br>Why dost thou lead these men about the streets?
	1	1	30	31	2	17	But wherefore art not in thy shop today?<br>Why dost thou lead these men about the streets?
	1	1	32	35	4	28	Truly, sir, to wear out their shoes, to<br>get myself into more work. But indeed, sir, we<br>make holiday to see Caesar and to rejoice in his<br>triumph.
	1	1	32	35	4	28	Truly, sir, to wear out their shoes, to<br>get myself into more work. But indeed, sir, we<br>make holiday to see Caesar and to rejoice in his<br>triumph.
	1	1	36	60	25	179	Wherefore rejoice? What conquest brings he home?<br>What tributaries follow him to Rome<br>To grace in captive bonds his chariot wheels?<br>You blocks, you stones, you worse than senseless<br>things!<br>O you hard hearts, you cruel men of Rome,<br>Knew you not Pompey? Many a time and oft<br>Have you climbed up to walls and battlements,<br>To towers and windows, yea, to chimney tops,<br>Your infants in your arms, and there have sat<br>The livelong day, with patient expectation,<br>To see great Pompey pass the streets of Rome.<br>And when you saw his chariot but appear,<br>Have you not made an universal shout,<br>That Tiber trembled underneath her banks<br>To hear the replication of your sounds<br>Made in her concave shores?<br>And do you now put on your best attire?<br>And do you now cull out a holiday?<br>And do you now strew flowers in his way<br>That comes in triumph over Pompey’s blood?<br>Be gone!<br>Run to your houses, fall upon your knees,<br>Pray to the gods to intermit the plague<br>That needs must light on this ingratitude.
	1	1	36	60	25	179	Wherefore rejoice? What conquest brings he home?<br>What tributaries follow him to Rome<br>To grace in captive bonds his chariot wheels?<br>You blocks, you stones, you worse than senseless<br>things!<br>O you hard hearts, you cruel men of Rome,<br>Knew you not Pompey? Many a time and oft<br>Have you climbed up to walls and battlements,<br>To towers and windows, yea, to chimney tops,<br>Your infants in your arms, and there have sat<br>The livelong day, with patient expectation,<br>To see great Pompey pass the streets of Rome.<br>And when you saw his chariot but appear,<br>Have you not made an universal shout,<br>That Tiber trembled underneath her banks<br>To hear the replication of your sounds<br>Made in her concave shores?<br>And do you now put on your best attire?<br>And do you now cull out a holiday?<br>And do you now strew flowers in his way<br>That comes in triumph over Pompey’s blood?<br>Be gone!<br>Run to your houses, fall upon your knees,<br>Pray to the gods to intermit the plague<br>That needs must light on this ingratitude.
	1	1	6	6	1	4	Why, sir, a carpenter.
	1	1	6	6	1	4	Why, sir, a carpenter.
	1	1	61	70	10	81	Go, go, good countrymen, and for this fault<br>Assemble all the poor men of your sort,<br>Draw them to Tiber banks, and weep your tears<br>Into the channel, till the lowest stream<br>Do kiss the most exalted shores of all.<br>See whe’er their basest mettle be not moved.<br>They vanish tongue-tied in their guiltiness.<br>Go you down that way towards the Capitol.<br>This way will I. Disrobe the images<br>If you do find them decked with ceremonies.
	1	1	61	70	10	81	Go, go, good countrymen, and for this fault<br>Assemble all the poor men of your sort,<br>Draw them to Tiber banks, and weep your tears<br>Into the channel, till the lowest stream<br>Do kiss the most exalted shores of all.<br>See whe’er their basest mettle be not moved.<br>They vanish tongue-tied in their guiltiness.<br>Go you down that way towards the Capitol.<br>This way will I. Disrobe the images<br>If you do find them decked with ceremonies.
	1	1	7	9	3	22	Where is thy leather apron and thy rule?<br>What dost thou with thy best apparel on?—<br>You, sir, what trade are you?
	1	1	7	9	3	22	Where is thy leather apron and thy rule?<br>What dost thou with thy best apparel on?—<br>You, sir, what trade are you?
	1	1	71	72	2	12	May we do so?<br>You know it is the feast of Lupercal.
	1	1	71	72	2	12	May we do so?<br>You know it is the feast of Lupercal.
	1	1	73	80	8	61	It is no matter. Let no images<br>Be hung with Caesar’s trophies. I’ll about<br>And drive away the vulgar from the streets;<br>So do you too, where you perceive them thick.<br>These growing feathers plucked from Caesar’s wing<br>Will make him fly an ordinary pitch,<br>Who else would soar above the view of men<br>And keep us all in servile fearfulness.
	1	1	73	80	8	61	It is no matter. Let no images<br>Be hung with Caesar’s trophies. I’ll about<br>And drive away the vulgar from the streets;<br>So do you too, where you perceive them thick.<br>These growing feathers plucked from Caesar’s wing<br>Will make him fly an ordinary pitch,<br>Who else would soar above the view of men<br>And keep us all in servile fearfulness.
	1	2	101	101	1	5	Beware the ides of March.
	1	2	101	101	1	5	Beware the ides of March.
	1	2	102	102	1	4	What man is that?
	1	2	102	102	1	4	What man is that?
	1	2	103	103	1	9	A soothsayer bids you beware the ides of March.
	1	2	103	103	1	9	A soothsayer bids you beware the ides of March.
	1	2	104	104	1	9	Set him before me. Let me see his face.
	1	2	104	104	1	9	Set him before me. Let me see his face.
	1	2	105	106	2	12	Fellow, come from the throng.<br>Look upon Caesar.
	1	2	105	106	2	12	Fellow, come from the throng.<br>Look upon Caesar.
	1	2	107	107	1	9	What sayst thou to me now? Speak once again.
	1	2	107	107	1	9	What sayst thou to me now? Speak once again.
	1	2	108	108	1	5	Beware the ides of March.
	1	2	108	108	1	5	Beware the ides of March.
	1	2	109	109	1	9	He is a dreamer. Let us leave him. Pass.
	1	2	109	109	1	9	He is a dreamer. Let us leave him. Pass.
	1	2	110	110	1	9	Will you go see the order of the course?
	1	2	110	110	1	9	Will you go see the order of the course?
	1	2	111	111	1	2	Not I.
	1	2	111	111	1	2	Not I.
	1	2	112	112	1	4	I pray you, do.
	1	2	112	112	1	4	I pray you, do.
	1	2	113	116	4	27	I am not gamesome. I do lack some part<br>Of that quick spirit that is in Antony.<br>Let me not hinder, Cassius, your desires.<br>I’ll leave you.
	1	2	113	116	4	27	I am not gamesome. I do lack some part<br>Of that quick spirit that is in Antony.<br>Let me not hinder, Cassius, your desires.<br>I’ll leave you.
	1	2	117	121	5	41	Brutus, I do observe you now of late.<br>I have not from your eyes that gentleness<br>And show of love as I was wont to have.<br>You bear too stubborn and too strange a hand<br>Over your friend that loves you.
	1	2	117	121	5	41	Brutus, I do observe you now of late.<br>I have not from your eyes that gentleness<br>And show of love as I was wont to have.<br>You bear too stubborn and too strange a hand<br>Over your friend that loves you.
	1	2	122	133	12	81	Cassius,<br>Be not deceived. If I have veiled my look,<br>I turn the trouble of my countenance<br>Merely upon myself. Vexèd I am<br>Of late with passions of some difference,<br>Conceptions only proper to myself,<br>Which give some soil, perhaps, to my behaviors.<br>But let not therefore my good friends be grieved<br>(Among which number, Cassius, be you one)<br>Nor construe any further my neglect<br>Than that poor Brutus, with himself at war,<br>Forgets the shows of love to other men.
	1	2	122	133	12	81	Cassius,<br>Be not deceived. If I have veiled my look,<br>I turn the trouble of my countenance<br>Merely upon myself. Vexèd I am<br>Of late with passions of some difference,<br>Conceptions only proper to myself,<br>Which give some soil, perhaps, to my behaviors.<br>But let not therefore my good friends be grieved<br>(Among which number, Cassius, be you one)<br>Nor construe any further my neglect<br>Than that poor Brutus, with himself at war,<br>Forgets the shows of love to other men.
	1	2	134	137	4	32	Then, Brutus, I have much mistook your passion,<br>By means whereof this breast of mine hath buried<br>Thoughts of great value, worthy cogitations.<br>Tell me, good Brutus, can you see your face?
	1	2	134	137	4	32	Then, Brutus, I have much mistook your passion,<br>By means whereof this breast of mine hath buried<br>Thoughts of great value, worthy cogitations.<br>Tell me, good Brutus, can you see your face?
	1	2	138	139	2	15	No, Cassius, for the eye sees not itself<br>But by reflection, by some other things.
	1	2	138	139	2	15	No, Cassius, for the eye sees not itself<br>But by reflection, by some other things.
	1	2	140	148	9	61	’Tis just.<br>And it is very much lamented, Brutus,<br>That you have no such mirrors as will turn<br>Your hidden worthiness into your eye,<br>That you might see your shadow. I have heard<br>Where many of the best respect in Rome,<br>Except immortal Caesar, speaking of Brutus<br>And groaning underneath this age’s yoke,<br>Have wished that noble Brutus had his eyes.
	1	2	140	148	9	61	’Tis just.<br>And it is very much lamented, Brutus,<br>That you have no such mirrors as will turn<br>Your hidden worthiness into your eye,<br>That you might see your shadow. I have heard<br>Where many of the best respect in Rome,<br>Except immortal Caesar, speaking of Brutus<br>And groaning underneath this age’s yoke,<br>Have wished that noble Brutus had his eyes.
	1	2	149	151	3	23	Into what dangers would you lead me, Cassius,<br>That you would have me seek into myself<br>For that which is not in me?
	1	2	149	151	3	23	Into what dangers would you lead me, Cassius,<br>That you would have me seek into myself<br>For that which is not in me?
	1	2	152	164	13	99	Therefore, good Brutus, be prepared to hear.<br>And since you know you cannot see yourself<br>So well as by reflection, I, your glass,<br>Will modestly discover to yourself<br>That of yourself which you yet know not of.<br>And be not jealous on me, gentle Brutus.<br>Were I a common laughter, or did use<br>To stale with ordinary oaths my love<br>To every new protester; if you know<br>That I do fawn on men and hug them hard<br>And after scandal them, or if you know<br>That I profess myself in banqueting<br>To all the rout, then hold me dangerous.
	1	2	152	164	13	99	Therefore, good Brutus, be prepared to hear.<br>And since you know you cannot see yourself<br>So well as by reflection, I, your glass,<br>Will modestly discover to yourself<br>That of yourself which you yet know not of.<br>And be not jealous on me, gentle Brutus.<br>Were I a common laughter, or did use<br>To stale with ordinary oaths my love<br>To every new protester; if you know<br>That I do fawn on men and hug them hard<br>And after scandal them, or if you know<br>That I profess myself in banqueting<br>To all the rout, then hold me dangerous.
	1	2	165	166	2	14	What means this shouting? I do fear the people<br>Choose Caesar for their king.
	1	2	165	166	2	14	What means this shouting? I do fear the people<br>Choose Caesar for their king.
	1	2	167	168	2	15	Ay, do you fear it?<br>Then must I think you would not have it so.
	1	2	167	168	2	15	Ay, do you fear it?<br>Then must I think you would not have it so.
	1	2	169	176	8	71	I would not, Cassius, yet I love him well.<br>But wherefore do you hold me here so long?<br>What is it that you would impart to me?<br>If it be aught toward the general good,<br>Set honor in one eye and death i’ th’ other<br>And I will look on both indifferently;<br>For let the gods so speed me as I love<br>The name of honor more than I fear death.
	1	2	169	176	8	71	I would not, Cassius, yet I love him well.<br>But wherefore do you hold me here so long?<br>What is it that you would impart to me?<br>If it be aught toward the general good,<br>Set honor in one eye and death i’ th’ other<br>And I will look on both indifferently;<br>For let the gods so speed me as I love<br>The name of honor more than I fear death.
	1	2	177	216	42	350	I know that virtue to be in you, Brutus,<br>As well as I do know your outward favor.<br>Well, honor is the subject of my story.<br>I cannot tell what you and other men<br>Think of this life; but, for my single self,<br>I had as lief not be as live to be<br>In awe of such a thing as I myself.<br>I was born free as Caesar; so were you;<br>We both have fed as well, and we can both<br>Endure the winter’s cold as well as he.<br>For once, upon a raw and gusty day,<br>The troubled Tiber chafing with her shores,<br>Caesar said to me <span class="quote" data-words="17">Dar’st thou, Cassius, nowLeap in with me into this angry flood<br>And swim to yonder point?</span> Upon the word,<br>Accoutered as I was, I plungèd in<br>And bade him follow; so indeed he did.<br>The torrent roared, and we did buffet it<br>With lusty sinews, throwing it aside<br>And stemming it with hearts of controversy.<br>But ere we could arrive the point proposed,<br>Caesar cried <span class="quote" data-words="6">Help me, Cassius, or I sink!</span><br>I, as Aeneas, our great ancestor,<br>Did from the flames of Troy upon his shoulder<br>The old Anchises bear, so from the waves of Tiber<br>Did I the tired Caesar. And this man<br>Is now become a god, and Cassius is<br>A wretched creature and must bend his body<br>If Caesar carelessly but nod on him.<br>He had a fever when he was in Spain,<br>And when the fit was on him, I did mark<br>How he did shake. ’Tis true, this god did shake.<br>His coward lips did from their color fly,<br>And that same eye whose bend doth awe the world<br>Did lose his luster. I did hear him groan.<br>Ay, and that tongue of his that bade the Romans<br>Mark him and write his speeches in their books,<br><span class="quote" data-words="1">Alas,</span> it cried <span class="quote" data-words="5">Give me some drink, Titinius</span><br>As a sick girl. You gods, it doth amaze me<br>A man of such a feeble temper should<br>So get the start of the majestic world<br>And bear the palm alone.
	1	2	177	216	42	350	I know that virtue to be in you, Brutus,<br>As well as I do know your outward favor.<br>Well, honor is the subject of my story.<br>I cannot tell what you and other men<br>Think of this life; but, for my single self,<br>I had as lief not be as live to be<br>In awe of such a thing as I myself.<br>I was born free as Caesar; so were you;<br>We both have fed as well, and we can both<br>Endure the winter’s cold as well as he.<br>For once, upon a raw and gusty day,<br>The troubled Tiber chafing with her shores,<br>Caesar said to me <span class="quote" data-words="17">Dar’st thou, Cassius, nowLeap in with me into this angry flood<br>And swim to yonder point?</span> Upon the word,<br>Accoutered as I was, I plungèd in<br>And bade him follow; so indeed he did.<br>The torrent roared, and we did buffet it<br>With lusty sinews, throwing it aside<br>And stemming it with hearts of controversy.<br>But ere we could arrive the point proposed,<br>Caesar cried <span class="quote" data-words="6">Help me, Cassius, or I sink!</span><br>I, as Aeneas, our great ancestor,<br>Did from the flames of Troy upon his shoulder<br>The old Anchises bear, so from the waves of Tiber<br>Did I the tired Caesar. And this man<br>Is now become a god, and Cassius is<br>A wretched creature and must bend his body<br>If Caesar carelessly but nod on him.<br>He had a fever when he was in Spain,<br>And when the fit was on him, I did mark<br>How he did shake. ’Tis true, this god did shake.<br>His coward lips did from their color fly,<br>And that same eye whose bend doth awe the world<br>Did lose his luster. I did hear him groan.<br>Ay, and that tongue of his that bade the Romans<br>Mark him and write his speeches in their books,<br><span class="quote" data-words="1">Alas,</span> it cried <span class="quote" data-words="5">Give me some drink, Titinius</span><br>As a sick girl. You gods, it doth amaze me<br>A man of such a feeble temper should<br>So get the start of the majestic world<br>And bear the palm alone.
	1	2	219	221	3	19	Another general shout!<br>I do believe that these applauses are<br>For some new honors that are heaped on Caesar.
	1	2	219	221	3	19	Another general shout!<br>I do believe that these applauses are<br>For some new honors that are heaped on Caesar.
	1	2	222	250	29	231	Why, man, he doth bestride the narrow world<br>Like a Colossus, and we petty men<br>Walk under his huge legs and peep about<br>To find ourselves dishonorable graves.<br>Men at some time are masters of their fates.<br>The fault, dear Brutus, is not in our stars,<br>But in ourselves, that we are underlings.<br><span class="quote" data-words="1">Brutus</span> and <span class="quote" data-words="1">Caesar</span>—what should be in that<br><span class="quote" data-words="1">Caesar</span>?<br>Why should that name be sounded more than<br>yours?<br>Write them together, yours is as fair a name;<br>Sound them, it doth become the mouth as well;<br>Weigh them, it is as heavy; conjure with ’em,<br><span class="quote" data-words="1">Brutus</span> will start a spirit as soon as <span class="quote" data-words="1">Caesar.</span><br>Now, in the names of all the gods at once,<br>Upon what meat doth this our Caesar feed<br>That he is grown so great? Age, thou art shamed!<br>Rome, thou hast lost the breed of noble bloods!<br>When went there by an age, since the great flood,<br>But it was famed with more than with one man?<br>When could they say, till now, that talked of Rome,<br>That her wide walks encompassed but one man?<br>Now is it Rome indeed, and room enough<br>When there is in it but one only man.<br>O, you and I have heard our fathers say<br>There was a Brutus once that would have brooked<br>Th’ eternal devil to keep his state in Rome<br>As easily as a king.
	1	2	222	250	29	231	Why, man, he doth bestride the narrow world<br>Like a Colossus, and we petty men<br>Walk under his huge legs and peep about<br>To find ourselves dishonorable graves.<br>Men at some time are masters of their fates.<br>The fault, dear Brutus, is not in our stars,<br>But in ourselves, that we are underlings.<br><span class="quote" data-words="1">Brutus</span> and <span class="quote" data-words="1">Caesar</span>—what should be in that<br><span class="quote" data-words="1">Caesar</span>?<br>Why should that name be sounded more than<br>yours?<br>Write them together, yours is as fair a name;<br>Sound them, it doth become the mouth as well;<br>Weigh them, it is as heavy; conjure with ’em,<br><span class="quote" data-words="1">Brutus</span> will start a spirit as soon as <span class="quote" data-words="1">Caesar.</span><br>Now, in the names of all the gods at once,<br>Upon what meat doth this our Caesar feed<br>That he is grown so great? Age, thou art shamed!<br>Rome, thou hast lost the breed of noble bloods!<br>When went there by an age, since the great flood,<br>But it was famed with more than with one man?<br>When could they say, till now, that talked of Rome,<br>That her wide walks encompassed but one man?<br>Now is it Rome indeed, and room enough<br>When there is in it but one only man.<br>O, you and I have heard our fathers say<br>There was a Brutus once that would have brooked<br>Th’ eternal devil to keep his state in Rome<br>As easily as a king.
	1	2	251	264	14	115	That you do love me, I am nothing jealous.<br>What you would work me to, I have some aim.<br>How I have thought of this, and of these times,<br>I shall recount hereafter. For this present,<br>I would not, so with love I might entreat you,<br>Be any further moved. What you have said<br>I will consider; what you have to say<br>I will with patience hear, and find a time<br>Both meet to hear and answer such high things.<br>Till then, my noble friend, chew upon this:<br>Brutus had rather be a villager<br>Than to repute himself a son of Rome<br>Under these hard conditions as this time<br>Is like to lay upon us.
	1	2	251	264	14	115	That you do love me, I am nothing jealous.<br>What you would work me to, I have some aim.<br>How I have thought of this, and of these times,<br>I shall recount hereafter. For this present,<br>I would not, so with love I might entreat you,<br>Be any further moved. What you have said<br>I will consider; what you have to say<br>I will with patience hear, and find a time<br>Both meet to hear and answer such high things.<br>Till then, my noble friend, chew upon this:<br>Brutus had rather be a villager<br>Than to repute himself a son of Rome<br>Under these hard conditions as this time<br>Is like to lay upon us.
	1	2	265	267	3	17	I am glad that my weak words<br>Have struck but thus much show of fire from<br>Brutus.
	1	2	265	267	3	17	I am glad that my weak words<br>Have struck but thus much show of fire from<br>Brutus.
	1	2	268	268	1	8	The games are done, and Caesar is returning.
	1	2	268	268	1	8	The games are done, and Caesar is returning.
	1	2	269	271	3	24	As they pass by, pluck Casca by the sleeve,<br>And he will, after his sour fashion, tell you<br>What hath proceeded worthy note today.
	1	2	269	271	3	24	As they pass by, pluck Casca by the sleeve,<br>And he will, after his sour fashion, tell you<br>What hath proceeded worthy note today.
	1	2	272	278	7	54	I will do so. But look you, Cassius,<br>The angry spot doth glow on Caesar’s brow,<br>And all the rest look like a chidden train.<br>Calphurnia’s cheek is pale, and Cicero<br>Looks with such ferret and such fiery eyes<br>As we have seen him in the Capitol,<br>Being crossed in conference by some senators.
	1	2	272	278	7	54	I will do so. But look you, Cassius,<br>The angry spot doth glow on Caesar’s brow,<br>And all the rest look like a chidden train.<br>Calphurnia’s cheek is pale, and Cicero<br>Looks with such ferret and such fiery eyes<br>As we have seen him in the Capitol,<br>Being crossed in conference by some senators.
	1	2	279	279	1	8	Casca will tell us what the matter is.
	1	2	279	279	1	8	Casca will tell us what the matter is.
	1	2	280	280	1	1	Antonius.
	1	2	280	280	1	1	Antonius.
	1	2	281	281	1	1	Caesar.
	1	2	281	281	1	1	Caesar.
	1	2	282	285	4	32	Let me have men about me that are fat,<br>Sleek-headed men, and such as sleep a-nights.<br>Yond Cassius has a lean and hungry look.<br>He thinks too much. Such men are dangerous.
	1	2	282	285	4	32	Let me have men about me that are fat,<br>Sleek-headed men, and such as sleep a-nights.<br>Yond Cassius has a lean and hungry look.<br>He thinks too much. Such men are dangerous.
	1	2	286	287	2	15	Fear him not, Caesar; he’s not dangerous.<br>He is a noble Roman, and well given.
	1	2	286	287	2	15	Fear him not, Caesar; he’s not dangerous.<br>He is a noble Roman, and well given.
	1	2	288	304	17	146	Would he were fatter! But I fear him not.<br>Yet if my name were liable to fear,<br>I do not know the man I should avoid<br>So soon as that spare Cassius. He reads much,<br>He is a great observer, and he looks<br>Quite through the deeds of men. He loves no plays,<br>As thou dost, Antony; he hears no music;<br>Seldom he smiles, and smiles in such a sort<br>As if he mocked himself and scorned his spirit<br>That could be moved to smile at anything.<br>Such men as he be never at heart’s ease<br>Whiles they behold a greater than themselves,<br>And therefore are they very dangerous.<br>I rather tell thee what is to be feared<br>Than what I fear; for always I am Caesar.<br>Come on my right hand, for this ear is deaf,<br>And tell me truly what thou think’st of him.
	1	2	288	304	17	146	Would he were fatter! But I fear him not.<br>Yet if my name were liable to fear,<br>I do not know the man I should avoid<br>So soon as that spare Cassius. He reads much,<br>He is a great observer, and he looks<br>Quite through the deeds of men. He loves no plays,<br>As thou dost, Antony; he hears no music;<br>Seldom he smiles, and smiles in such a sort<br>As if he mocked himself and scorned his spirit<br>That could be moved to smile at anything.<br>Such men as he be never at heart’s ease<br>Whiles they behold a greater than themselves,<br>And therefore are they very dangerous.<br>I rather tell thee what is to be feared<br>Than what I fear; for always I am Caesar.<br>Come on my right hand, for this ear is deaf,<br>And tell me truly what thou think’st of him.
	1	2	305	306	2	11	You pulled me by the cloak. Would you speak<br>with me?
	1	2	305	306	2	11	You pulled me by the cloak. Would you speak<br>with me?
	1	2	307	308	2	13	Ay, Casca. Tell us what hath chanced today<br>That Caesar looks so sad.
	1	2	307	308	2	13	Ay, Casca. Tell us what hath chanced today<br>That Caesar looks so sad.
	1	2	309	309	1	8	Why, you were with him, were you not?
	1	2	309	309	1	8	Why, you were with him, were you not?
	1	2	310	310	1	9	I should not then ask Casca what had chanced.
	1	2	310	310	1	9	I should not then ask Casca what had chanced.
	1	2	311	313	3	28	Why, there was a crown offered him; and, being<br>offered him, he put it by with the back of his hand,<br>thus, and then the people fell a-shouting.
	1	2	311	313	3	28	Why, there was a crown offered him; and, being<br>offered him, he put it by with the back of his hand,<br>thus, and then the people fell a-shouting.
	1	2	314	314	1	6	What was the second noise for?
	1	2	314	314	1	6	What was the second noise for?
	1	2	315	315	1	4	Why, for that too.
	1	2	315	315	1	4	Why, for that too.
	1	2	316	316	1	9	They shouted thrice. What was the last cry for?
	1	2	316	316	1	9	They shouted thrice. What was the last cry for?
	1	2	317	317	1	4	Why, for that too.
	1	2	317	317	1	4	Why, for that too.
	1	2	318	318	1	6	Was the crown offered him thrice?
	1	2	318	318	1	6	Was the crown offered him thrice?
	1	2	319	321	3	23	Ay, marry, was ’t, and he put it by thrice, every<br>time gentler than other; and at every putting-by,<br>mine honest neighbors shouted.
	1	2	319	321	3	23	Ay, marry, was ’t, and he put it by thrice, every<br>time gentler than other; and at every putting-by,<br>mine honest neighbors shouted.
	1	2	322	322	1	5	Who offered him the crown?
	1	2	322	322	1	5	Who offered him the crown?
	1	2	323	323	1	2	Why, Antony.
	1	2	323	323	1	2	Why, Antony.
	1	2	324	324	1	8	Tell us the manner of it, gentle Casca.
	1	2	324	324	1	8	Tell us the manner of it, gentle Casca.
	1	2	325	341	17	172	I can as well be hanged as tell the manner of it.<br>It was mere foolery; I did not mark it. I saw Mark<br>Antony offer him a crown (yet ’twas not a crown<br>neither; ’twas one of these coronets), and, as I told<br>you, he put it by once; but for all that, to my<br>thinking, he would fain have had it. Then he offered<br>it to him again; then he put it by again; but to my<br>thinking, he was very loath to lay his fingers off it.<br>And then he offered it the third time. He put it the<br>third time by, and still as he refused it the rabblement<br>hooted and clapped their chopped hands and<br>threw up their sweaty nightcaps and uttered such a<br>deal of stinking breath because Caesar refused the<br>crown that it had almost choked Caesar, for he<br>swooned and fell down at it. And for mine own part,<br>I durst not laugh for fear of opening my lips and<br>receiving the bad air.
	1	2	325	341	17	172	I can as well be hanged as tell the manner of it.<br>It was mere foolery; I did not mark it. I saw Mark<br>Antony offer him a crown (yet ’twas not a crown<br>neither; ’twas one of these coronets), and, as I told<br>you, he put it by once; but for all that, to my<br>thinking, he would fain have had it. Then he offered<br>it to him again; then he put it by again; but to my<br>thinking, he was very loath to lay his fingers off it.<br>And then he offered it the third time. He put it the<br>third time by, and still as he refused it the rabblement<br>hooted and clapped their chopped hands and<br>threw up their sweaty nightcaps and uttered such a<br>deal of stinking breath because Caesar refused the<br>crown that it had almost choked Caesar, for he<br>swooned and fell down at it. And for mine own part,<br>I durst not laugh for fear of opening my lips and<br>receiving the bad air.
	1	2	342	342	1	9	But soft, I pray you. What, did Caesar swoon?
	1	2	342	342	1	9	But soft, I pray you. What, did Caesar swoon?
	1	2	343	344	2	13	He fell down in the marketplace and foamed at<br>mouth and was speechless.
	1	2	343	344	2	13	He fell down in the marketplace and foamed at<br>mouth and was speechless.
	1	2	345	345	1	8	’Tis very like; he hath the falling sickness.
	1	2	345	345	1	8	’Tis very like; he hath the falling sickness.
	1	2	346	347	2	17	No, Caesar hath it not; but you and I<br>And honest Casca, we have the falling sickness.
	1	2	346	347	2	17	No, Caesar hath it not; but you and I<br>And honest Casca, we have the falling sickness.
	1	2	348	352	5	48	I know not what you mean by that, but I am<br>sure Caesar fell down. If the tag-rag people did not<br>clap him and hiss him, according as he pleased and<br>displeased them, as they use to do the players in the<br>theater, I am no true man.
	1	2	348	352	5	48	I know not what you mean by that, but I am<br>sure Caesar fell down. If the tag-rag people did not<br>clap him and hiss him, according as he pleased and<br>displeased them, as they use to do the players in the<br>theater, I am no true man.
	1	2	353	353	1	8	What said he when he came unto himself?
	1	2	353	353	1	8	What said he when he came unto himself?
	1	2	354	366	13	128	Marry, before he fell down, when he perceived<br>the common herd was glad he refused the crown,<br>he plucked me ope his doublet and offered them his<br>throat to cut. An I had been a man of any occupation,<br>if I would not have taken him at a word, I<br>would I might go to hell among the rogues. And so<br>he fell. When he came to himself again, he said if he<br>had done or said anything amiss, he desired their<br>Worships to think it was his infirmity. Three or four<br>wenches where I stood cried <span class="quote" data-words="3">Alas, good soul!</span> and<br>forgave him with all their hearts. But there’s no<br>heed to be taken of them; if Caesar had stabbed<br>their mothers, they would have done no less.
	1	2	354	366	13	128	Marry, before he fell down, when he perceived<br>the common herd was glad he refused the crown,<br>he plucked me ope his doublet and offered them his<br>throat to cut. An I had been a man of any occupation,<br>if I would not have taken him at a word, I<br>would I might go to hell among the rogues. And so<br>he fell. When he came to himself again, he said if he<br>had done or said anything amiss, he desired their<br>Worships to think it was his infirmity. Three or four<br>wenches where I stood cried <span class="quote" data-words="3">Alas, good soul!</span> and<br>forgave him with all their hearts. But there’s no<br>heed to be taken of them; if Caesar had stabbed<br>their mothers, they would have done no less.
	1	2	367	367	1	8	And, after that, he came thus sad away?
	1	2	367	367	1	8	And, after that, he came thus sad away?
	1	2	368	368	1	1	Ay.
	1	2	368	368	1	1	Ay.
	1	2	369	369	1	4	Did Cicero say anything?
	1	2	369	369	1	4	Did Cicero say anything?
	1	2	370	370	1	4	Ay, he spoke Greek.
	1	2	370	370	1	4	Ay, he spoke Greek.
	1	2	371	371	1	3	To what effect?
	1	2	371	371	1	3	To what effect?
