character	act	scene	fromline	toline	lines	words	text
BRABANTIO	1	1	134	134	1	8	This thou shalt answer. I know thee, Roderigo.
BRABANTIO	1	1	156	160	5	31	Strike on the tinder, ho!<br>Give me a taper. Call up all my people.<br>This accident is not unlike my dream.<br>Belief of it oppresses me already.<br>Light, I say, light!
BRABANTIO	1	1	178	189	12	70	It is too true an evil. Gone she is,<br>And what’s to come of my despisèd time<br>Is naught but bitterness.—Now, Roderigo,<br>Where didst thou see her?—O, unhappy girl!—<br>With the Moor, sayst thou?—Who would be a<br>father?—<br>How didst thou know ’twas she?—O, she deceives<br>me<br>Past thought!—What said she to you?—Get more<br>tapers.<br>Raise all my kindred.—Are they married, think<br>you?
BRABANTIO	1	1	191	196	6	49	O heaven! How got she out? O treason of the blood!<br>Fathers, from hence trust not your daughters’ minds<br>By what you see them act.—Is there not charms<br>By which the property of youth and maidhood<br>May be abused? Have you not read, Roderigo,<br>Of some such thing?
BRABANTIO	1	1	198	200	3	26	Call up my brother.—O, would you had had her!—<br>Some one way, some another.—Do you know<br>Where we may apprehend her and the Moor?
BRABANTIO	1	1	203	206	4	32	Pray you lead on. At every house I’ll call.<br>I may command at most.—Get weapons, ho!<br>And raise some special officers of night.—<br>On, good Roderigo. I will deserve your pains.
BRABANTIO	1	1	89	90	2	13	What is the reason of this terrible summons?<br>What is the matter there?
BRABANTIO	1	1	93	93	1	5	Why, wherefore ask you this?
BRABANTIO	1	2	279	280	2	4	Down with him,<br>thief!
BRABANTIO	1	2	286	306	21	161	O, thou foul thief, where hast thou stowed my<br>daughter?<br>Damned as thou art, thou hast enchanted her!<br>For I’ll refer me to all things of sense,<br>If she in chains of magic were not bound,<br>Whether a maid so tender, fair, and happy,<br>So opposite to marriage that she shunned<br>The wealthy curlèd darlings of our nation,<br>Would ever have, t’ incur a general mock,<br>Run from her guardage to the sooty bosom<br>Of such a thing as thou—to fear, not to delight!<br>Judge me the world, if ’tis not gross in sense<br>That thou hast practiced on her with foul charms,<br>Abused her delicate youth with drugs or minerals<br>That weakens motion. I’ll have ’t disputed on.<br>’Tis probable, and palpable to thinking.<br>I therefore apprehend and do attach thee<br>For an abuser of the world, a practicer<br>Of arts inhibited and out of warrant.—<br>Lay hold upon him. If he do resist,<br>Subdue him at his peril.
BRABANTIO	1	2	312	314	3	16	To prison, till fit time<br>Of law and course of direct session<br>Call thee to answer.
BRABANTIO	1	2	323	329	7	54	How? The Duke in council?<br>In this time of the night? Bring him away;<br>Mine’s not an idle cause. The Duke himself,<br>Or any of my brothers of the state,<br>Cannot but feel this wrong as ’twere their own.<br>For if such actions may have passage free,<br>Bondslaves and pagans shall our statesmen be.
BRABANTIO	1	3	390	397	8	56	So did I yours. Good your Grace, pardon me.<br>Neither my place nor aught I heard of business<br>Hath raised me from my bed, nor doth the general<br>care<br>Take hold on me, for my particular grief<br>Is of so floodgate and o’erbearing nature<br>That it engluts and swallows other sorrows<br>And it is still itself.
BRABANTIO	1	3	399	399	1	5	My daughter! O, my daughter!
BRABANTIO	1	3	401	406	6	36	Ay, to me.<br>She is abused, stol’n from me, and corrupted<br>By spells and medicines bought of mountebanks;<br>For nature so prepost’rously to err—<br>Being not deficient, blind, or lame of sense—<br>Sans witchcraft could not.
BRABANTIO	1	3	413	416	4	25	Humbly I thank your Grace.<br>Here is the man—this Moor, whom now it seems<br>Your special mandate for the state affairs<br>Hath hither brought.
BRABANTIO	1	3	419	419	1	5	Nothing, but this is so.
BRABANTIO	1	3	441	453	13	98	A maiden never bold,<br>Of spirit so still and quiet that her motion<br>Blushed at herself. And she, in spite of nature,<br>Of years, of country, credit, everything,<br>To fall in love with what she feared to look on!<br>It is a judgment maimed and most imperfect<br>That will confess perfection so could err<br>Against all rules of nature, and must be driven<br>To find out practices of cunning hell<br>Why this should be. I therefore vouch again<br>That with some mixtures powerful o’er the blood,<br>Or with some dram conjured to this effect,<br>He wrought upon her.
BRABANTIO	1	3	531	536	6	44	I pray you hear her speak.<br>If she confess that she was half the wooer,<br>Destruction on my head if my bad blame<br>Light on the man.—Come hither, gentle mistress.<br>Do you perceive in all this noble company<br>Where most you owe obedience?
BRABANTIO	1	3	548	557	10	84	God be with you! I have done.<br>Please it your Grace, on to the state affairs.<br>I had rather to adopt a child than get it.—<br>Come hither, Moor.<br>I here do give thee that with all my heart<br>Which, but thou hast already, with all my heart<br>I would keep from thee.—For your sake, jewel,<br>I am glad at soul I have no other child,<br>For thy escape would teach me tyranny,<br>To hang clogs on them.—I have done, my lord.
BRABANTIO	1	3	570	582	13	95	So let the Turk of Cyprus us beguile,<br>We lose it not so long as we can smile.<br>He bears the sentence well that nothing bears<br>But the free comfort which from thence he hears;<br>But he bears both the sentence and the sorrow<br>That, to pay grief, must of poor patience borrow.<br>These sentences to sugar or to gall,<br>Being strong on both sides, are equivocal.<br>But words are words. I never yet did hear<br>That the bruised heart was piercèd through the<br>ear.<br>I humbly beseech you, proceed to th’ affairs of<br>state.
BRABANTIO	1	3	603	603	1	6	I will not have it so.
BRABANTIO	1	3	662	663	2	18	Look to her, Moor, if thou hast eyes to see.<br>She has deceived her father, and may thee.
CASSIO	1	2	248	250	3	16	The Duke does greet you, general,<br>And he requires your haste-post-haste appearance,<br>Even on the instant.
CASSIO	1	2	252	261	10	69	Something from Cyprus, as I may divine.<br>It is a business of some heat. The galleys<br>Have sent a dozen sequent messengers<br>This very night at one another’s heels,<br>And many of the Consuls, raised and met,<br>Are at the Duke’s already. You have been hotly<br>called for.<br>When, being not at your lodging to be found,<br>The Senate hath sent about three several quests<br>To search you out.
CASSIO	1	2	265	265	1	5	Ancient, what makes he here?
CASSIO	1	2	268	268	1	4	I do not understand.
CASSIO	1	2	270	270	1	2	To who?
CASSIO	1	2	274	274	1	8	Here comes another troop to seek for you.
CASSIO	2	1	824	827	4	32	Thanks, you the valiant of this warlike isle,<br>That so approve the Moor! O, let the heavens<br>Give him defense against the elements,<br>For I have lost him on a dangerous sea.
CASSIO	2	1	829	832	4	25	His bark is stoutly timbered, and his pilot<br>Of very expert and approved allowance;<br>Therefore my hopes, not surfeited to death,<br>Stand in bold cure.
CASSIO	2	1	833	833	1	2	What noise?
CASSIO	2	1	836	836	1	8	My hopes do shape him for the Governor.
CASSIO	2	1	839	840	2	15	I pray you, sir, go forth,<br>And give us truth who ’tis that is arrived.
CASSIO	2	1	843	848	6	41	Most fortunately. He hath achieved a maid<br>That paragons description and wild fame,<br>One that excels the quirks of blazoning pens,<br>And in th’ essential vesture of creation<br>Does tire the ingener.<br>How now? Who has put in?
CASSIO	2	1	850	856	7	44	’Has had most favorable and happy speed!<br>Tempests themselves, high seas, and howling winds,<br>The guttered rocks and congregated sands<br>(Traitors ensteeped to clog the guiltless keel),<br>As having sense of beauty, do omit<br>Their mortal natures, letting go safely by<br>The divine Desdemona.
CASSIO	2	1	858	872	15	115	She that I spake of, our great captain’s captain,<br>Left in the conduct of the bold Iago,<br>Whose footing here anticipates our thoughts<br>A sennight’s speed. Great Jove, Othello guard,<br>And swell his sail with thine own powerful breath,<br>That he may bless this bay with his tall ship,<br>Make love’s quick pants in Desdemona’s arms,<br>Give renewed fire to our extincted spirits,<br>And bring all Cyprus comfort!<br>O, behold,<br>The riches of the ship is come on shore!<br>You men of Cyprus, let her have your knees.<br>Hail to thee, lady, and the grace of heaven,<br>Before, behind thee, and on every hand<br>Enwheel thee round.
CASSIO	2	1	875	876	2	18	He is not yet arrived, nor know I aught<br>But that he’s well and will be shortly here.
CASSIO	2	1	878	880	3	21	The great contention of sea and skies<br>Parted our fellowship.<br>But hark, a sail!
CASSIO	2	1	883	887	5	41	See for the news.<br>Good ancient, you are welcome. Welcome, mistress.<br>Let it not gall your patience, good Iago,<br>That I extend my manners. ’Tis my breeding<br>That gives me this bold show of courtesy.
CASSIO	2	1	956	957	2	16	He speaks home, madam. You may relish him<br>more in the soldier than in the scholar.
CASSIO	2	1	970	970	1	3	’Tis truly so.
CASSIO	2	1	972	972	1	4	Lo, where he comes!
CASSIO	2	3	1126	1128	3	17	Iago hath direction what to do,<br>But notwithstanding, with my personal eye<br>Will I look to ’t.
CASSIO	2	3	1136	1136	1	7	Welcome, Iago. We must to the watch.
CASSIO	2	3	1142	1142	1	5	She’s a most exquisite lady.
CASSIO	2	3	1144	1145	2	8	Indeed, she’s a most fresh and delicate<br>creature.
CASSIO	2	3	1148	1149	2	8	An inviting eye, and yet methinks right<br>modest.
CASSIO	2	3	1151	1151	1	4	She is indeed perfection.
CASSIO	2	3	1156	1159	4	25	Not tonight, good Iago. I have very poor and<br>unhappy brains for drinking. I could well wish<br>courtesy would invent some other custom of<br>entertainment.
CASSIO	2	3	1162	1165	4	35	I have drunk but one cup tonight, and that was<br>craftily qualified too, and behold what innovation it<br>makes here. I am unfortunate in the infirmity and<br>dare not task my weakness with any more.
CASSIO	2	3	1168	1168	1	3	Where are they?
CASSIO	2	3	1170	1170	1	7	I’ll do ’t, but it dislikes me.
CASSIO	2	3	1189	1190	2	9	’Fore God, they have given me a rouse<br>already.
CASSIO	2	3	1200	1200	1	5	’Fore God, an excellent song.
CASSIO	2	3	1205	1206	2	8	Is your Englishman so exquisite in his<br>drinking?
CASSIO	2	3	1211	1211	1	6	To the health of our general!
CASSIO	2	3	1224	1225	2	11	’Fore God, this is a more exquisite song than<br>the other!
CASSIO	2	3	1227	1230	4	34	No, for I hold him to be unworthy of his place<br>that does those things. Well, God’s above all; and<br>there be souls must be saved, and there be souls<br>must not be saved.
CASSIO	2	3	1232	1233	2	19	For mine own part—no offense to the General,<br>nor any man of quality—I hope to be saved.
CASSIO	2	3	1235	1242	8	74	Ay, but, by your leave, not before me. The<br>Lieutenant is to be saved before the Ancient. Let’s<br>have no more of this. Let’s to our affairs. God<br>forgive us our sins! Gentlemen, let’s look to our<br>business. Do not think, gentlemen, I am drunk. This<br>is my ancient, this is my right hand, and this is my<br>left. I am not drunk now. I can stand well enough,<br>and I speak well enough.
CASSIO	2	3	1244	1245	2	13	Why, very well then. You must not think then<br>that I am drunk.
CASSIO	2	3	1275	1275	1	5	Zounds, you rogue, you rascal!
CASSIO	2	3	1277	1278	2	14	A knave teach me my duty? I’ll beat the knave<br>into a twiggen bottle.
CASSIO	2	3	1280	1280	1	4	Dost thou prate, rogue?
CASSIO	2	3	1283	1284	2	11	Let me go, sir, or I’ll knock you o’er the<br>mazard.
CASSIO	2	3	1286	1286	1	1	Drunk?
CASSIO	2	3	1323	1323	1	8	I pray you pardon me; I cannot speak.
CASSIO	2	3	1401	1401	1	4	Ay, past all surgery.
CASSIO	2	3	1403	1406	4	27	Reputation, reputation, reputation! O, I have<br>lost my reputation! I have lost the immortal part of<br>myself, and what remains is bestial. My reputation,<br>Iago, my reputation!
CASSIO	2	3	1418	1424	7	59	I will rather sue to be despised than to deceive<br>so good a commander with so slight, so drunken,<br>and so indiscreet an officer. Drunk? And speak<br>parrot? And squabble? Swagger? Swear? And discourse<br>fustian with one’s own shadow? O thou<br>invisible spirit of wine, if thou hast no name to be<br>known by, let us call thee devil!
CASSIO	2	3	1427	1427	1	3	I know not.
CASSIO	2	3	1429	1434	6	43	I remember a mass of things, but nothing<br>distinctly; a quarrel, but nothing wherefore. O<br>God, that men should put an enemy in their<br>mouths to steal away their brains! That we should<br>with joy, pleasance, revel, and applause transform<br>ourselves into beasts!
CASSIO	2	3	1437	1439	3	24	It hath pleased the devil drunkenness to give<br>place to the devil wrath. One unperfectness shows<br>me another, to make me frankly despise myself.
CASSIO	2	3	1444	1449	6	58	I will ask him for my place again; he shall tell<br>me I am a drunkard! Had I as many mouths as<br>Hydra, such an answer would stop them all. To be<br>now a sensible man, by and by a fool, and presently<br>a beast! O, strange! Every inordinate cup is unblessed,<br>and the ingredient is a devil.
CASSIO	2	3	1453	1453	1	8	I have well approved it, sir.—I drunk!
CASSIO	2	3	1468	1468	1	4	You advise me well.
CASSIO	2	3	1471	1474	4	30	I think it freely; and betimes in the morning I<br>will beseech the virtuous Desdemona to undertake<br>for me. I am desperate of my fortunes if they check<br>me here.
CASSIO	2	3	1477	1477	1	4	Good night, honest Iago.
CASSIO	3	1	1533	1534	3	16	Masters, play here (I will content your pains)<br>Something that’s brief; and bid <span class="quote" data-words="3">Good morrow,general.</span>
CASSIO	3	1	1554	1554	1	6	Dost thou hear, mine honest friend?
CASSIO	3	1	1556	1560	5	41	Prithee, keep up thy quillets.<br>There’s a poor piece of gold for thee. If the gentlewoman<br>that attends the General’s wife be stirring,<br>tell her there’s one Cassio entreats her a little favor<br>of speech. Wilt thou do this?
CASSIO	3	1	1563	1564	2	12	Do, good my friend.<br>In happy time, Iago.
CASSIO	3	1	1566	1570	5	35	Why, no. The day had broke<br>Before we parted. I have made bold, Iago,<br>To send in to your wife. My suit to her<br>Is that she will to virtuous Desdemona<br>Procure me some access.
CASSIO	3	1	1575	1577	3	17	I humbly thank you for ’t.  I never<br>knew<br>A Florentine more kind and honest.
CASSIO	3	1	1589	1592	4	24	Yet I beseech you,<br>If you think fit, or that it may be done,<br>Give me advantage of some brief discourse<br>With Desdemon alone.
CASSIO	3	1	1596	1596	1	6	I am much bound to you.
CASSIO	3	3	1611	1613	3	15	Bounteous madam,<br>Whatever shall become of Michael Cassio,<br>He’s never anything but your true servant.
CASSIO	3	3	1618	1623	6	41	Ay, but, lady,<br>That policy may either last so long,<br>Or feed upon such nice and waterish diet,<br>Or breed itself so out of circumstance,<br>That, I being absent and my place supplied,<br>My general will forget my love and service.
CASSIO	3	3	1635	1635	1	5	Madam, I’ll take my leave.
CASSIO	3	3	1637	1638	2	14	Madam, not now. I am very ill at ease,<br>Unfit for mine own purposes.
CASSIO	3	4	2277	2289	13	96	Madam, my former suit. I do beseech you<br>That by your virtuous means I may again<br>Exist, and be a member of his love<br>Whom I with all the office of my heart<br>Entirely honor. I would not be delayed.<br>If my offense be of such mortal kind<br>That nor my service past nor present sorrows<br>Nor purposed merit in futurity<br>Can ransom me into his love again,<br>But to know so must be my benefit.<br>So shall I clothe me in a forced content,<br>And shut myself up in some other course<br>To fortune’s alms.
CASSIO	3	4	2338	2338	1	5	I humbly thank your Ladyship.
CASSIO	3	4	2340	2343	4	24	What make you from<br>home?<br>How is ’t with you, my most fair Bianca?<br>I’ faith, sweet love, I was coming to your house.
CASSIO	3	4	2349	2353	5	37	Pardon me, Bianca.<br>I have this while with leaden thoughts been pressed,<br>But I shall in a more continuate time<br>Strike off this score of absence. Sweet Bianca,<br>Take me this work out.
CASSIO	3	4	2358	2363	6	33	Go to, woman!<br>Throw your vile guesses in the devil’s teeth,<br>From whence you have them. You are jealous now<br>That this is from some mistress, some<br>remembrance.<br>No, by my faith, Bianca.
CASSIO	3	4	2365	2368	4	40	I know not neither. I found it in my chamber.<br>I like the work well. Ere it be demanded,<br>As like enough it will, I would have it copied.<br>Take it, and do ’t, and leave me for this time.
CASSIO	3	4	2370	2372	3	21	I do attend here on the General,<br>And think it no addition, nor my wish,<br>To have him see me womaned.
CASSIO	3	4	2374	2374	1	6	Not that I love you not.
CASSIO	3	4	2378	2379	2	19	’Tis but a little way that I can bring you,<br>For I attend here. But I’ll see you soon.
CASSIO	4	1	2440	2440	1	3	What’s the matter?
CASSIO	4	1	2443	2443	1	5	Rub him about the temples.
CASSIO	4	1	2501	2502	2	13	The worser that you give me the addition<br>Whose want even kills me.
CASSIO	4	1	2506	2506	1	3	Alas, poor caitiff!
CASSIO	4	1	2509	2509	1	10	Alas, poor rogue, I think i’ faith she loves me.
CASSIO	4	1	2516	2516	1	3	Ha, ha, ha!
CASSIO	4	1	2518	2520	3	22	I marry her? What, a customer? Prithee bear<br>some charity to my wit! Do not think it so unwholesome.<br>Ha, ha, ha!
CASSIO	4	1	2523	2523	1	3	Prithee say true!
CASSIO	4	1	2526	2528	3	26	This is the monkey’s own giving out. She is<br>persuaded I will marry her out of her own love and<br>flattery, not out of my promise.
CASSIO	4	1	2530	2534	5	37	She was here even now. She haunts me in<br>every place. I was the other day talking on the<br>sea-bank with certain Venetians, and thither comes<br>the bauble. By this hand, she falls thus about my<br>neck!
CASSIO	4	1	2537	2538	2	16	So hangs and lolls and weeps upon me, so<br>shakes and pulls me. Ha, ha, ha!
CASSIO	4	1	2542	2542	1	6	Well, I must leave her company.
CASSIO	4	1	2544	2546	3	17	’Tis such another fitchew—marry, a perfumed<br>one!—What do you mean by this haunting<br>of me?
CASSIO	4	1	2555	2555	1	9	How now, my sweet Bianca? How now? How now?
CASSIO	4	1	2561	2561	1	9	Faith, I must. She’ll rail in the streets else.
CASSIO	4	1	2563	2563	1	4	Faith, I intend so.
CASSIO	4	1	2566	2566	1	4	Prithee come. Will you?
CASSIO	5	1	3120	3122	3	22	That thrust had been mine enemy indeed<br>But that my coat is better than thou know’st.<br>I will make proof of thine.
CASSIO	5	1	3124	3124	1	8	I am maimed forever! Help, ho! Murder, murder!
CASSIO	5	1	3128	3128	1	6	O, help ho! Light! A surgeon!
CASSIO	5	1	3137	3137	1	8	What ho! No watch? No passage? Murder, murder!
CASSIO	5	1	3139	3139	1	2	O, help!
CASSIO	5	1	3153	3153	1	7	Here, here! For heaven’s sake, help me!
CASSIO	5	1	3158	3159	2	12	Iago? O, I am spoiled, undone by villains.<br>Give me some help!
CASSIO	5	1	3161	3162	2	12	I think that one of them is hereabout<br>And cannot make away.
CASSIO	5	1	3167	3167	1	4	That’s one of them.
CASSIO	5	1	3180	3180	1	6	My leg is cut in two.
CASSIO	5	1	3189	3189	1	1	No.
CASSIO	5	1	3217	3217	1	10	None in the world. Nor do I know the man.
CASSIO	5	2	3597	3597	1	7	Dear general, I never gave you cause.
CASSIO	5	2	3615	3615	1	5	Most heathenish and most gross.
CASSIO	5	2	3624	3627	4	28	I found it in my chamber.<br>And he himself confessed it but even now,<br>That there he dropped it for a special purpose<br>Which wrought to his desire.
CASSIO	5	2	3629	3634	6	43	There is besides, in Roderigo’s letter,<br>How he upbraids Iago, that he made him<br>Brave me upon the watch, whereon it came<br>That I was cast. And even but now he spake,<br>After long seeming dead: Iago hurt him,<br>Iago set him on.
CASSIO	5	2	3668	3669	2	16	This did I fear, but thought he had no weapon,<br>For he was great of heart.
CLOWN-OTH	3	1	1536	1537	2	15	Why masters, have your instruments been in<br>Naples, that they speak i’ th’ nose thus?
CLOWN-OTH	3	1	1539	1539	1	7	Are these, I pray you, wind instruments?
CLOWN-OTH	3	1	1541	1541	1	5	O, thereby hangs a tail.
CLOWN-OTH	3	1	1543	1546	4	37	Marry, sir, by many a wind instrument that I<br>know. But, masters, here’s money for you; and the<br>General so likes your music that he desires you, for<br>love’s sake, to make no more noise with it.
CLOWN-OTH	3	1	1548	1550	3	26	If you have any music that may not be heard, to<br>’t again. But, as they say, to hear music the General<br>does not greatly care.
CLOWN-OTH	3	1	1552	1553	2	16	Then put up your pipes in your bag, for I’ll<br>away. Go, vanish into air, away!
CLOWN-OTH	3	1	1555	1555	1	10	No, I hear not your honest friend. I hear you.
CLOWN-OTH	3	1	1561	1562	2	16	She is stirring, sir. If she will stir hither, I shall<br>seem to notify unto her.
CLOWN-OTH	3	4	2152	2152	1	7	I dare not say he lies anywhere.
CLOWN-OTH	3	4	2154	2155	2	13	He’s a soldier, and for me to say a soldier lies,<br>’tis stabbing.
CLOWN-OTH	3	4	2157	2158	2	13	To tell you where he lodges is to tell you<br>where I lie.
CLOWN-OTH	3	4	2160	2162	3	29	I know not where he lodges; and for me to<br>devise a lodging and say he lies here, or he lies<br>there, were to lie in mine own throat.
CLOWN-OTH	3	4	2165	2166	2	15	I will catechize the world for him—that is,<br>make questions, and by them answer.
CLOWN-OTH	3	4	2170	2171	2	18	To do this is within the compass of man’s wit,<br>and therefore I will attempt the doing it.
DESDEMONA	1	3	537	547	11	75	My noble father,<br>I do perceive here a divided duty.<br>To you I am bound for life and education.<br>My life and education both do learn me<br>How to respect you. You are the lord of duty.<br>I am hitherto your daughter. But here’s my<br>husband.<br>And so much duty as my mother showed<br>To you, preferring you before her father,<br>So much I challenge that I may profess<br>Due to the Moor my lord.
DESDEMONA	1	3	605	610	6	40	Nor would I there reside<br>To put my father in impatient thoughts<br>By being in his eye. Most gracious duke,<br>To my unfolding lend your prosperous ear<br>And let me find a charter in your voice<br>T’ assist my simpleness.
DESDEMONA	1	3	612	623	12	100	That I did love the Moor to live with him<br>My downright violence and storm of fortunes<br>May trumpet to the world. My heart’s subdued<br>Even to the very quality of my lord.<br>I saw Othello’s visage in his mind,<br>And to his honors and his valiant parts<br>Did I my soul and fortunes consecrate.<br>So that, dear lords, if I be left behind,<br>A moth of peace, and he go to the war,<br>The rites for why I love him are bereft me<br>And I a heavy interim shall support<br>By his dear absence. Let me go with him.
DESDEMONA	2	1	873	874	2	13	I thank you, valiant Cassio.<br>What tidings can you tell of my lord?
DESDEMONA	2	1	877	877	1	8	O, but I fear—How lost you company?
DESDEMONA	2	1	891	891	1	5	Alas, she has no speech!
DESDEMONA	2	1	902	902	1	5	Oh, fie upon thee, slanderer.
DESDEMONA	2	1	907	908	2	10	What wouldst write of me if thou shouldst praise<br>me?
DESDEMONA	2	1	911	911	1	9	Come on, assay.—There’s one gone to the harbor?
DESDEMONA	2	1	913	915	3	21	I am not merry, but I do beguile<br>The thing I am by seeming otherwise.—<br>Come, how wouldst thou praise me?
DESDEMONA	2	1	922	922	1	9	Well praised! How if she be black and witty?
DESDEMONA	2	1	925	925	1	3	Worse and worse.
DESDEMONA	2	1	929	931	3	23	These are old fond paradoxes to make<br>fools laugh i’ th’ alehouse. What miserable praise<br>hast thou for her that’s foul and foolish?
DESDEMONA	2	1	934	938	5	37	O heavy ignorance! Thou praisest the<br>worst best. But what praise couldst thou bestow on<br>a deserving woman indeed, one that in the authority<br>of her merit did justly put on the vouch of very<br>malice itself?
DESDEMONA	2	1	950	950	1	3	To do what?
DESDEMONA	2	1	952	955	4	30	O, most lame and impotent conclusion!<br>—Do not learn of him, Emilia, though he be thy<br>husband.—How say you, Cassio? Is he not a most<br>profane and liberal counselor?
DESDEMONA	2	1	971	971	1	6	Let’s meet him and receive him.
DESDEMONA	2	1	974	974	1	3	My dear Othello!
DESDEMONA	2	1	986	988	3	17	The heavens forbid<br>But that our loves and comforts should increase<br>Even as our days do grow!
DESDEMONA	2	3	1390	1390	1	5	What is the matter, dear?
DESDEMONA	3	3	1604	1605	2	14	Be thou assured, good Cassio, I will do<br>All my abilities in thy behalf.
DESDEMONA	3	3	1608	1610	3	23	O, that’s an honest fellow! Do not doubt, Cassio,<br>But I will have my lord and you again<br>As friendly as you were.
DESDEMONA	3	3	1614	1617	4	34	I know ’t. I thank you. You do love my lord;<br>You have known him long; and be you well assured<br>He shall in strangeness stand no farther off<br>Than in a politic distance.
DESDEMONA	3	3	1624	1633	10	77	Do not doubt that. Before Emilia here,<br>I give thee warrant of thy place. Assure thee,<br>If I do vow a friendship, I’ll perform it<br>To the last article. My lord shall never rest:<br>I’ll watch him tame and talk him out of patience;<br>His bed shall seem a school, his board a shrift;<br>I’ll intermingle everything he does<br>With Cassio’s suit. Therefore be merry, Cassio,<br>For thy solicitor shall rather die<br>Than give thy cause away.
DESDEMONA	3	3	1636	1636	1	6	Why, stay, and hear me speak.
DESDEMONA	3	3	1639	1639	1	4	Well, do your discretion.
DESDEMONA	3	3	1648	1650	3	19	How now, my lord?<br>I have been talking with a suitor here,<br>A man that languishes in your displeasure.
DESDEMONA	3	3	1652	1658	7	52	Why, your lieutenant, Cassio. Good my lord,<br>If I have any grace or power to move you,<br>His present reconciliation take;<br>For if he be not one that truly loves you,<br>That errs in ignorance and not in cunning,<br>I have no judgment in an honest face.<br>I prithee call him back.
DESDEMONA	3	3	1660	1662	3	23	Yes, faith, so humbled<br>That he hath left part of his grief with me<br>To suffer with him. Good love, call him back.
DESDEMONA	3	3	1664	1664	1	5	But shall ’t be shortly?
DESDEMONA	3	3	1666	1666	1	6	Shall ’t be tonight at supper?
DESDEMONA	3	3	1668	1668	1	3	Tomorrow dinner, then?
DESDEMONA	3	3	1671	1685	15	129	Why then tomorrow night, or Tuesday morn,<br>On Tuesday noon or night; on Wednesday morn.<br>I prithee name the time, but let it not<br>Exceed three days. In faith, he’s penitent;<br>And yet his trespass, in our common reason—<br>Save that, they say, the wars must make example<br>Out of her best—is not almost a fault<br>T’ incur a private check. When shall he come?<br>Tell me, Othello. I wonder in my soul<br>What you would ask me that I should deny,<br>Or stand so mamm’ring on? What? Michael Cassio,<br>That came a-wooing with you, and so many a time,<br>When I have spoke of you dispraisingly,<br>Hath ta’en your part—to have so much to do<br>To bring him in! By ’r Lady, I could do much—
DESDEMONA	3	3	1688	1695	8	65	Why, this is not a boon!<br>’Tis as I should entreat you wear your gloves,<br>Or feed on nourishing dishes, or keep you warm,<br>Or sue to you to do a peculiar profit<br>To your own person. Nay, when I have a suit<br>Wherein I mean to touch your love indeed,<br>It shall be full of poise and difficult weight,<br>And fearful to be granted.
DESDEMONA	3	3	1699	1699	1	8	Shall I deny you? No. Farewell, my lord.
DESDEMONA	3	3	1701	1702	2	14	Emilia, come.—Be as your fancies teach you.<br>Whate’er you be, I am obedient.
