character	act	scene	fromline	toline	lines	words	text
ANTONIO-TN	5	1	2296	2298	3	22	Today, my lord; and for three months before,<br>No int’rim, not a minute’s vacancy,<br>Both day and night did we keep company.
ANTONIO-TN	5	1	2434	2434	1	3	Sebastian are you?
ANTONIO-TN	5	1	2436	2438	3	23	How have you made division of yourself?<br>An apple cleft in two is not more twin<br>Than these two creatures. Which is Sebastian?
CAPTAIN-TN	1	2	108	109	2	19	Be you his eunuch, and your mute I’ll be.<br>When my tongue blabs, then let mine eyes not see.
CAPTAIN-TN	1	2	45	45	1	4	This is Illyria, lady.
CAPTAIN-TN	1	2	50	50	1	8	It is perchance that you yourself were saved.
CAPTAIN-TN	1	2	52	61	10	77	True, madam. And to comfort you with chance,<br>Assure yourself, after our ship did split,<br>When you and those poor number saved with you<br>Hung on our driving boat, I saw your brother,<br>Most provident in peril, bind himself<br>(Courage and hope both teaching him the practice)<br>To a strong mast that lived upon the sea,<br>Where, like Arion on the dolphin’s back,<br>I saw him hold acquaintance with the waves<br>So long as I could see.
CAPTAIN-TN	1	2	66	67	2	17	Ay, madam, well, for I was bred and born<br>Not three hours’ travel from this very place.
CAPTAIN-TN	1	2	69	69	1	8	A noble duke, in nature as in name.
CAPTAIN-TN	1	2	71	71	1	1	Orsino.
CAPTAIN-TN	1	2	74	78	5	45	And so is now, or was so very late;<br>For but a month ago I went from hence,<br>And then ’twas fresh in murmur (as, you know,<br>What great ones do the less will prattle of)<br>That he did seek the love of fair Olivia.
CAPTAIN-TN	1	2	80	85	6	43	A virtuous maid, the daughter of a count<br>That died some twelvemonth since, then leaving her<br>In the protection of his son, her brother,<br>Who shortly also died, for whose dear love,<br>They say, she hath abjured the sight<br>And company of men.
CAPTAIN-TN	1	2	90	92	3	17	That were hard to compass<br>Because she will admit no kind of suit,<br>No, not the Duke’s.
CURIO	1	1	16	16	1	6	Will you go hunt, my lord?
CURIO	1	1	18	18	1	2	The hart.
CURIO	2	4	899	900	2	12	He is not here, so please your lordship, that<br>should sing it.
CURIO	2	4	902	904	3	21	Feste the jester, my lord, a Fool that the Lady<br>Olivia’s father took much delight in. He is about<br>the house.
FABIAN	2	5	1029	1030	2	19	Nay, I’ll come. If I lose a scruple of this sport,<br>let me be boiled to death with melancholy.
FABIAN	2	5	1033	1034	2	19	I would exult, man. You know he brought me<br>out o’ favor with my lady about a bearbaiting here.
FABIAN	2	5	1056	1058	3	16	O, peace! Contemplation makes a rare<br>turkeycock of him. How he jets under his advanced<br>plumes!
FABIAN	2	5	1068	1069	2	11	O, peace, now he’s deeply in. Look how<br>imagination blows him.
FABIAN	2	5	1077	1077	1	3	O, peace, peace!
FABIAN	2	5	1083	1083	1	6	O, peace, peace, peace! Now, now.
FABIAN	2	5	1089	1090	2	11	Though our silence be drawn from us<br>with cars, yet peace!
FABIAN	2	5	1102	1103	2	10	Nay, patience, or we break the sinews<br>of our plot!
FABIAN	2	5	1112	1112	1	7	Now is the woodcock near the gin.
FABIAN	2	5	1125	1125	1	6	This wins him, liver and all.
FABIAN	2	5	1138	1138	1	3	A fustian riddle!
FABIAN	2	5	1142	1143	2	8	What dish o’ poison has she dressed<br>him!
FABIAN	2	5	1154	1155	2	16	Sowter will cry upon ’t for all this,<br>though it be as rank as a fox.
FABIAN	2	5	1158	1159	2	15	Did not I say he would work it out? The<br>cur is excellent at faults.
FABIAN	2	5	1163	1163	1	6	And <span class="quote" data-words="1">O</span> shall end, I hope.
FABIAN	2	5	1167	1169	3	20	Ay, an you had any eye behind you, you<br>might see more detraction at your heels than fortunes<br>before you.
FABIAN	2	5	1211	1212	2	20	I will not give my part of this sport for a<br>pension of thousands to be paid from the Sophy.
FABIAN	2	5	1218	1218	1	5	Here comes my noble gull-catcher.
FABIAN	3	2	1414	1414	1	8	You must needs yield your reason, Sir Andrew.
FABIAN	3	2	1421	1422	2	11	This was a great argument of love in her toward<br>you.
FABIAN	3	2	1424	1425	2	13	I will prove it legitimate, sir, upon the oaths of<br>judgment and reason.
FABIAN	3	2	1428	1440	13	112	She did show favor to the youth in your sight<br>only to exasperate you, to awake your dormouse<br>valor, to put fire in your heart and brimstone in<br>your liver. You should then have accosted her, and<br>with some excellent jests, fire-new from the mint,<br>you should have banged the youth into dumbness.<br>This was looked for at your hand, and this was<br>balked. The double gilt of this opportunity you let<br>time wash off, and you are now sailed into the north<br>of my lady’s opinion, where you will hang like an<br>icicle on a Dutchman’s beard, unless you do redeem<br>it by some laudable attempt either of valor or<br>policy.
FABIAN	3	2	1450	1450	1	8	There is no way but this, Sir Andrew.
FABIAN	3	2	1463	1463	1	9	This is a dear manikin to you, Sir Toby.
FABIAN	3	2	1466	1467	2	13	We shall have a rare letter from him. But you’ll<br>not deliver ’t?
FABIAN	3	2	1474	1475	2	14	And his opposite, the youth, bears in his visage<br>no great presage of cruelty.
FABIAN	3	4	1641	1642	2	18	Here he is, here he is.—How is ’t with you, sir?<br>How is ’t with you, man?
FABIAN	3	4	1657	1657	1	6	Carry his water to th’ wisewoman.
FABIAN	3	4	1666	1667	2	16	No way but gentleness, gently, gently. The<br>fiend is rough and will not be roughly used.
FABIAN	3	4	1683	1684	2	16	If this were played upon a stage now, I could<br>condemn it as an improbable fiction.
FABIAN	3	4	1689	1689	1	7	Why, we shall make him mad indeed.
FABIAN	3	4	1698	1698	1	6	More matter for a May morning.
FABIAN	3	4	1701	1701	1	4	Is ’t so saucy?
FABIAN	3	4	1705	1705	1	3	Good, and valiant.
FABIAN	3	4	1709	1710	2	12	A good note, that keeps you from the blow of<br>the law.
FABIAN	3	4	1714	1714	1	8	Very brief, and to exceeding good sense—less.
FABIAN	3	4	1717	1717	1	1	Good.
FABIAN	3	4	1719	1720	2	11	Still you keep o’ th’ windy side of the law.<br>Good.
FABIAN	3	4	1752	1753	2	17	Here he comes with your niece. Give them<br>way till he take leave, and presently after him.
FABIAN	3	4	1817	1819	3	19	I know the knight is incensed against you even<br>to a mortal arbitrament, but nothing of the circumstance<br>more.
FABIAN	3	4	1821	1827	7	61	Nothing of that wonderful promise, to read<br>him by his form, as you are like to find him in the<br>proof of his valor. He is indeed, sir, the most skillful,<br>bloody, and fatal opposite that you could possibly<br>have found in any part of Illyria. Will you walk<br>towards him? I will make your peace with him if I<br>can.
FABIAN	3	4	1852	1854	3	20	He is as horribly conceited of<br>him, and pants and looks pale as if a bear were at his<br>heels.
FABIAN	3	4	1864	1864	1	7	Give ground if you see him furious.
FABIAN	3	4	1880	1880	1	9	O, good Sir Toby, hold! Here come the officers.
FABIAN	3	4	1956	1957	2	9	A coward, a most devout coward, religious<br>in it.
FABIAN	3	4	1962	1962	1	5	Come, let’s see the event.
FABIAN	5	1	2204	2204	1	10	Now, as thou lov’st me, let me see his letter.
FABIAN	5	1	2206	2206	1	1	Anything.
FABIAN	5	1	2208	2209	2	13	This is to give a dog and in recompense desire<br>my dog again.
FABIAN	5	1	2519	2518	10	95	<span class="letter" data-words="95">By the Lord, madam, you wrong me, and<br>the world shall know it. Though you have put me into<br>darkness and given your drunken cousin rule over<br>me, yet have I the benefit of my senses as well as your<br>Ladyship. I have your own letter that induced me to<br>the semblance I put on, with the which I doubt not but<br>to do myself much right or you much shame. Think of<br>me as you please. I leave my duty a little unthought of<br>and speak out of my injury.<span class="letter" data-words="4">The madly used Malvolio.</span></span>
FABIAN	5	1	2581	2594	14	99	Good madam, hear me speak,<br>And let no quarrel nor no brawl to come<br>Taint the condition of this present hour,<br>Which I have wondered at. In hope it shall not,<br>Most freely I confess, myself and Toby<br>Set this device against Malvolio here,<br>Upon some stubborn and uncourteous parts<br>We had conceived against him. Maria writ<br>The letter at Sir Toby’s great importance,<br>In recompense whereof he hath married her.<br>How with a sportful malice it was followed<br>May rather pluck on laughter than revenge,<br>If that the injuries be justly weighed<br>That have on both sides passed.
FESTE			948	947	16	99	<span class="song" data-words="99">Come away, come away, death,<br>And in sad cypress let me be laid.<br>Fly away, fly away, breath,<br>I am slain by a fair cruel maid.<br>My shroud of white, stuck all with yew,<br>O, prepare it!<br>My part of death, no one so true<br>Did share it.<br>Not a flower, not a flower sweet<br>On my black coffin let there be strown;<br>Not a friend, not a friend greet<br>My poor corpse, where my bones shall be thrown.<br>A thousand thousand sighs to save,<br>Lay me, O, where<br>Sad true lover never find my grave,<br>To weep there.</span>
FESTE	1	5	300	301	2	17	Let her hang me. He that is well hanged in this<br>world needs to fear no colors.
FESTE	1	5	303	303	1	6	He shall see none to fear.
FESTE	1	5	306	306	1	4	Where, good Mistress Mary?
FESTE	1	5	309	310	2	18	Well, God give them wisdom that have it, and<br>those that are Fools, let them use their talents.
FESTE	1	5	314	315	2	17	Many a good hanging prevents a bad marriage,<br>and, for turning away, let summer bear it out.
FESTE	1	5	317	317	1	10	Not so, neither, but I am resolved on two points.
FESTE	1	5	320	322	3	29	Apt, in good faith, very apt. Well, go thy way. If Sir<br>Toby would leave drinking, thou wert as witty a<br>piece of Eve’s flesh as any in Illyria.
FESTE	1	5	325	330	6	53	Wit, an ’t be thy will, put me into good<br>fooling! Those wits that think they have thee do very<br>oft prove fools, and I that am sure I lack thee may<br>pass for a wise man. For what says Quinapalus?<br><span class="quote" data-words="8">Better a witty Fool than a foolish wit.</span>—God bless<br>thee, lady!
FESTE	1	5	332	332	1	9	Do you not hear, fellows? Take away the Lady.
FESTE	1	5	335	346	12	107	Two faults, madonna, that drink and good counsel<br>will amend. For give the dry Fool drink, then is<br>the Fool not dry. Bid the dishonest man mend<br>himself; if he mend, he is no longer dishonest; if he<br>cannot, let the botcher mend him. Anything that’s<br>mended is but patched; virtue that transgresses is<br>but patched with sin, and sin that amends is but<br>patched with virtue. If that this simple syllogism<br>will serve, so; if it will not, what remedy? As there is<br>no true cuckold but calamity, so beauty’s a flower.<br>The Lady bade take away the Fool. Therefore, I say<br>again, take her away.
FESTE	1	5	348	350	4	33	Misprision in the highest degree! Lady, <span class="foreign" data-words="4" data-lang="la">cucullusnon facit monachum.</span> That’s as much to say as, I<br>wear not motley in my brain. Good madonna, give<br>me leave to prove you a fool.
FESTE	1	5	353	353	1	3	Dexteriously, good madonna.
FESTE	1	5	355	356	2	14	I must catechize you for it, madonna. Good my<br>mouse of virtue, answer me.
FESTE	1	5	359	359	1	5	Good madonna, why mourn’st thou?
FESTE	1	5	361	361	1	8	I think his soul is in hell, madonna.
FESTE	1	5	363	365	3	18	The more fool, madonna, to mourn for your<br>brother’s soul, being in heaven. Take away the fool,<br>gentlemen.
FESTE	1	5	371	374	4	37	God send you, sir, a speedy infirmity, for the<br>better increasing your folly! Sir Toby will be sworn<br>that I am no fox, but he will not pass his word for<br>twopence that you are no fool.
FESTE	1	5	391	392	2	12	Now Mercury endue thee with leasing, for thou<br>speak’st well of Fools!
FESTE	1	5	406	409	4	35	Thou hast spoke for us, madonna, as if thy eldest<br>son should be a Fool, whose skull Jove cram with<br>brains, for—here he comes—one of thy kin has a<br>most weak <span class="foreign" data-words="2" data-lang="la">pia mater.</span>
FESTE	1	5	416	416	1	3	Good Sir Toby.
FESTE	1	5	424	426	3	26	Like a drowned man, a fool, and a madman. One<br>draught above heat makes him a fool, the second<br>mads him, and a third drowns him.
FESTE	1	5	430	431	2	14	He is but mad yet, madonna, and the Fool shall<br>look to the madman.
FESTE	2	3	717	718	2	13	How now, my hearts? Did you never see the<br>picture of We Three?
FESTE	2	3	728	730	3	24	I did impeticos thy gratillity, for Malvolio’s nose<br>is no whipstock, my lady has a white hand, and the<br>Myrmidons are no bottle-ale houses.
FESTE	2	3	737	738	2	12	Would you have a love song or a song of good<br>life?
FESTE	2	3	741	740	6	37	<span class="song" data-words="37">O mistress mine, where are you roaming?<br>O, stay and hear! Your truelove’s coming,<br>That can sing both high and low.<br>Trip no further, pretty sweeting.<br>Journeys end in lovers meeting,<br>Every wise man’s son doth know.</span>
FESTE	2	3	749	748	6	36	<span class="song" data-words="36">What is love? ’Tis not hereafter.<br>Present mirth hath present laughter.<br>What’s to come is still unsure.<br>In delay there lies no plenty,<br>Then come kiss me, sweet and twenty.<br>Youth’s a stuff will not endure.</span>
FESTE	2	3	764	764	1	10	By ’r Lady, sir, and some dogs will catch well.
FESTE	2	3	767	768	2	17	<span class="quote" data-words="5">Hold thy peace, thou knave,</span> knight? I shall be<br>constrained in ’t to call thee <span class="quote" data-words="1">knave,</span> knight.
FESTE	2	3	772	772	1	9	I shall never begin if I hold my peace.
FESTE	2	3	782	782	1	7	Beshrew me, the knight’s in admirable fooling.
FESTE	2	3	805	804	1	9	<span class="song" data-words="9">His eyes do show his days are almost done.</span>
FESTE	2	3	808	807	1	5	<span class="song" data-words="5">Sir Toby, there you lie.</span>
FESTE	2	3	811	810	1	5	<span class="song" data-words="5">What an if you do?</span>
FESTE	2	3	813	812	1	8	<span class="song" data-words="8">O no, no, no, no, you dare not.</span>
FESTE	2	3	817	818	2	13	Yes, by Saint Anne, and ginger shall be hot i’ th’<br>mouth, too.
FESTE	2	4	946	946	1	4	Are you ready, sir?
FESTE	2	4	965	965	1	9	No pains, sir. I take pleasure in singing, sir.
FESTE	2	4	967	968	2	11	Truly, sir, and pleasure will be paid, one time or<br>another.
FESTE	2	4	970	976	7	54	Now the melancholy god protect thee, and the<br>tailor make thy doublet of changeable taffeta, for thy<br>mind is a very opal. I would have men of such<br>constancy put to sea, that their business might be<br>everything and their intent everywhere, for that’s it<br>that always makes a good voyage of nothing.<br>Farewell.
FESTE	3	1	1242	1242	1	7	No, sir, I live by the church.
FESTE	3	1	1244	1246	3	25	No such matter, sir. I do live by the church, for I<br>do live at my house, and my house doth stand by the<br>church.
FESTE	3	1	1250	1252	3	28	You have said, sir. To see this age! A sentence is<br>but a chev’ril glove to a good wit. How quickly the<br>wrong side may be turned outward!
FESTE	3	1	1255	1256	2	10	I would therefore my sister had had no name,<br>sir.
FESTE	3	1	1258	1261	4	27	Why, sir, her name’s a word, and to dally with<br>that word might make my sister wanton. But,<br>indeed, words are very rascals since bonds disgraced<br>them.
FESTE	3	1	1263	1265	3	23	Troth, sir, I can yield you none without words,<br>and words are grown so false I am loath to prove<br>reason with them.
