character	act	scene	fromline	toline	lines	words	text
ANTONIO-MV	1	3	425	429	5	44	This was a venture, sir, that Jacob served for,<br>A thing not in his power to bring to pass,<br>But swayed and fashioned by the hand of heaven.<br>Was this inserted to make interest good?<br>Or is your gold and silver ewes and rams?
ANTONIO-MV	1	3	432	437	6	40	Mark you this, Bassanio,<br>The devil can cite Scripture for his purpose!<br>An evil soul producing holy witness<br>Is like a villain with a smiling cheek,<br>A goodly apple rotten at the heart.<br>O, what a goodly outside falsehood hath!
ANTONIO-MV	1	3	441	441	1	8	Well, Shylock, shall we be beholding to you?
ANTONIO-MV	1	3	466	473	8	63	I am as like to call thee so again,<br>To spet on thee again, to spurn thee, too.<br>If thou wilt lend this money, lend it not<br>As to thy friends, for when did friendship take<br>A breed for barren metal of his friend?<br>But lend it rather to thine enemy,<br>Who, if he break, thou mayst with better face<br>Exact the penalty.
ANTONIO-MV	1	3	490	491	2	18	Content, in faith. I’ll seal to such a bond,<br>And say there is much kindness in the Jew.
ANTONIO-MV	1	3	494	497	4	33	Why, fear not, man, I will not forfeit it!<br>Within these two months—that’s a month before<br>This bond expires—I do expect return<br>Of thrice three times the value of this bond.
ANTONIO-MV	1	3	509	509	1	8	Yes, Shylock, I will seal unto this bond.
ANTONIO-MV	1	3	516	517	2	14	Hie thee, gentle Jew.<br>The Hebrew will turn Christian; he grows kind.
ANTONIO-MV	1	3	519	520	2	18	Come on, in this there can be no dismay;<br>My ships come home a month before the day.
ANTONIO-MV	2	6	963	963	1	2	Who’s there?
ANTONIO-MV	2	6	965	969	5	39	Fie, fie, Gratiano, where are all the rest?<br>’Tis nine o’clock! Our friends all stay for you.<br>No masque tonight; the wind is come about;<br>Bassanio presently will go aboard.<br>I have sent twenty out to seek for you.
ANTONIO-MV	3	3	1695	1695	1	5	Hear me yet, good Shylock—
ANTONIO-MV	3	3	1703	1703	1	6	I pray thee, hear me speak—
ANTONIO-MV	3	3	1712	1717	6	39	Let him alone.<br>I’ll follow him no more with bootless prayers.<br>He seeks my life. His reason well I know:<br>I oft delivered from his forfeitures<br>Many that have at times made moan to me.<br>Therefore he hates me.
ANTONIO-MV	3	3	1720	1730	11	85	The Duke cannot deny the course of law,<br>For the commodity that strangers have<br>With us in Venice, if it be denied,<br>Will much impeach the justice of the state,<br>Since that the trade and profit of the city<br>Consisteth of all nations. Therefore go.<br>These griefs and losses have so bated me<br>That I shall hardly spare a pound of flesh<br>Tomorrow to my bloody creditor.—<br>Well, jailer, on.—Pray God Bassanio come<br>To see me pay his debt, and then I care not.
ANTONIO-MV	4	1	1911	1911	1	5	Ready, so please your Grace.
ANTONIO-MV	4	1	1916	1923	8	57	I have heard<br>Your Grace hath ta’en great pains to qualify<br>His rigorous course; but since he stands obdurate,<br>And that no lawful means can carry me<br>Out of his envy’s reach, I do oppose<br>My patience to his fury, and am armed<br>To suffer with a quietness of spirit<br>The very tyranny and rage of his.
ANTONIO-MV	4	1	1980	1993	14	122	I pray you, think you question with the Jew.<br>You may as well go stand upon the beach<br>And bid the main flood bate his usual height;<br>You may as well use question with the wolf<br>Why he hath made the ewe bleat for the lamb;<br>You may as well forbid the mountain pines<br>To wag their high tops and to make no noise<br>When they are fretten with the gusts of heaven;<br>You may as well do anything most hard<br>As seek to soften that than which what’s harder?—<br>His Jewish heart. Therefore I do beseech you<br>Make no more offers, use no farther means,<br>But with all brief and plain conveniency<br>Let me have judgment and the Jew his will.
ANTONIO-MV	4	1	2025	2029	5	39	I am a tainted wether of the flock,<br>Meetest for death. The weakest kind of fruit<br>Drops earliest to the ground, and so let me.<br>You cannot better be employed, Bassanio,<br>Than to live still and write mine epitaph.
ANTONIO-MV	4	1	2094	2094	1	4	Ay, so he says.
ANTONIO-MV	4	1	2096	2096	1	2	I do.
ANTONIO-MV	4	1	2161	2162	2	11	Most heartily I do beseech the court<br>To give the judgment.
ANTONIO-MV	4	1	2185	2202	18	149	But little. I am armed and well prepared.—<br>Give me your hand, Bassanio. Fare you well.<br>Grieve not that I am fall’n to this for you,<br>For herein Fortune shows herself more kind<br>Than is her custom: it is still her use<br>To let the wretched man outlive his wealth,<br>To view with hollow eye and wrinkled brow<br>An age of poverty, from which ling’ring penance<br>Of such misery doth she cut me off.<br>Commend me to your honorable wife,<br>Tell her the process of Antonio’s end,<br>Say how I loved you, speak me fair in death,<br>And when the tale is told, bid her be judge<br>Whether Bassanio had not once a love.<br>Repent but you that you shall lose your friend<br>And he repents not that he pays your debt.<br>For if the Jew do cut but deep enough,<br>I’ll pay it instantly with all my heart.
ANTONIO-MV	4	1	2305	2315	11	85	So please my lord the Duke and all the court<br>To quit the fine for one half of his goods,<br>I am content, so he will let me have<br>The other half in use, to render it<br>Upon his death unto the gentleman<br>That lately stole his daughter.<br>Two things provided more: that for this favor<br>He presently become a Christian;<br>The other, that he do record a gift,<br>Here in the court, of all he dies possessed<br>Unto his son Lorenzo and his daughter.
ANTONIO-MV	4	1	2340	2341	2	13	And stand indebted, over and above,<br>In love and service to you evermore.
ANTONIO-MV	4	1	2376	2378	3	21	My Lord Bassanio, let him have the ring.<br>Let his deservings and my love withal<br>Be valued ’gainst your wife’s commandment.
ANTONIO-MV	5	1	2558	2558	1	8	No more than I am well acquitted of.
ANTONIO-MV	5	1	2661	2661	1	8	I am th’ unhappy subject of these quarrels.
ANTONIO-MV	5	1	2675	2679	5	40	I once did lend my body for his wealth,<br>Which but for him that had your husband’s ring<br>Had quite miscarried. I dare be bound again,<br>My soul upon the forfeit, that your lord<br>Will never more break faith advisedly.
ANTONIO-MV	5	1	2682	2682	1	8	Here, Lord Bassanio, swear to keep this ring.
ANTONIO-MV	5	1	2706	2706	1	3	I am dumb.
ANTONIO-MV	5	1	2713	2715	3	23	Sweet lady, you have given me life and living;<br>For here I read for certain that my ships<br>Are safely come to road.
BALTHAZAR-MV	3	4	1788	1788	1	7	Madam, I go with all convenient speed.
BASSANIO	1	1	121	125	5	48	Gratiano speaks an infinite deal of nothing,<br>more than any man in all Venice. His reasons are as<br>two grains of wheat hid in two bushels of chaff: you<br>shall seek all day ere you find them, and when you<br>have them, they are not worth the search.
BASSANIO	1	1	129	141	13	101	’Tis not unknown to you, Antonio,<br>How much I have disabled mine estate<br>By something showing a more swelling port<br>Than my faint means would grant continuance.<br>Nor do I now make moan to be abridged<br>From such a noble rate. But my chief care<br>Is to come fairly off from the great debts<br>Wherein my time, something too prodigal,<br>Hath left me gaged. To you, Antonio,<br>I owe the most in money and in love,<br>And from your love I have a warranty<br>To unburden all my plots and purposes<br>How to get clear of all the debts I owe.
BASSANIO	1	1	147	159	13	109	In my school days, when I had lost one shaft,<br>I shot his fellow of the selfsame flight<br>The selfsame way with more advisèd watch<br>To find the other forth; and by adventuring both<br>I oft found both. I urge this childhood proof<br>Because what follows is pure innocence.<br>I owe you much, and, like a willful youth,<br>That which I owe is lost. But if you please<br>To shoot another arrow that self way<br>Which you did shoot the first, I do not doubt,<br>As I will watch the aim, or to find both<br>Or bring your latter hazard back again,<br>And thankfully rest debtor for the first.
BASSANIO	1	1	168	183	16	119	In Belmont is a lady richly left,<br>And she is fair, and, fairer than that word,<br>Of wondrous virtues. Sometimes from her eyes<br>I did receive fair speechless messages.<br>Her name is Portia, nothing undervalued<br>To Cato’s daughter, Brutus’ Portia.<br>Nor is the wide world ignorant of her worth,<br>For the four winds blow in from every coast<br>Renownèd suitors, and her sunny locks<br>Hang on her temples like a golden fleece,<br>Which makes her seat of Belmont Colchos’ strond,<br>And many Jasons come in quest of her.<br>O my Antonio, had I but the means<br>To hold a rival place with one of them,<br>I have a mind presages me such thrift<br>That I should questionless be fortunate!
BASSANIO	1	1	69	71	3	17	Good signiors both, when shall we laugh? Say,<br>when?<br>You grow exceeding strange. Must it be so?
BASSANIO	1	1	76	76	1	5	I will not fail you.
BASSANIO	1	3	328	328	1	5	Ay, sir, for three months.
BASSANIO	1	3	330	331	2	11	For the which, as I told you, Antonio shall<br>be bound.
BASSANIO	1	3	333	334	2	13	May you stead me? Will you pleasure me?<br>Shall I know your answer?
BASSANIO	1	3	337	337	1	4	Your answer to that?
BASSANIO	1	3	339	340	2	8	Have you heard any imputation to the<br>contrary?
BASSANIO	1	3	354	354	1	4	Be assured you may.
BASSANIO	1	3	358	358	1	8	If it please you to dine with us.
BASSANIO	1	3	366	366	1	4	This is Signior Antonio.
BASSANIO	1	3	379	379	1	4	Shylock, do you hear?
BASSANIO	1	3	480	480	1	3	This were kindness!
BASSANIO	1	3	492	493	2	16	You shall not seal to such a bond for me!<br>I’ll rather dwell in my necessity.
BASSANIO	1	3	518	518	1	9	I like not fair terms and a villain’s mind.
BASSANIO	2	2	682	686	5	40	You may do so, but let it be<br>so hasted that supper be ready at the farthest by five<br>of the clock. See these letters delivered, put the<br>liveries to making, and desire Gratiano to come<br>anon to my lodging.
BASSANIO	2	2	689	689	1	6	Gramercy. Wouldst thou aught with me?
BASSANIO	2	2	709	709	1	7	One speak for both. What would you?
BASSANIO	2	2	712	716	5	40	I know thee well. Thou hast obtained thy suit.<br>Shylock thy master spoke with me this day,<br>And hath preferred thee, if it be preferment<br>To leave a rich Jew’s service, to become<br>The follower of so poor a gentleman.
BASSANIO	2	2	720	723	4	35	Thou speak’st it well.—Go, father, with thy son.—<br>Take leave of thy old master, and inquire<br>My lodging out. Give him a livery<br>More guarded than his fellows’. See it done.
BASSANIO	2	2	737	740	4	34	I pray thee, good Leonardo, think on this.<br>These things being bought and orderly bestowed,<br>Return in haste, for I do feast tonight<br>My best esteemed acquaintance. Hie thee, go.
BASSANIO	2	2	745	745	1	1	Gratiano!
BASSANIO	2	2	747	747	1	4	You have obtained it.
BASSANIO	2	2	750	760	11	79	Why then you must. But hear thee, Gratiano,<br>Thou art too wild, too rude and bold of voice—<br>Parts that become thee happily enough,<br>And in such eyes as ours appear not faults.<br>But where thou art not known—why, there they<br>show<br>Something too liberal. Pray thee take pain<br>To allay with some cold drops of modesty<br>Thy skipping spirit, lest through thy wild behavior<br>I be misconstered in the place I go to,<br>And lose my hopes.
BASSANIO	2	2	770	770	1	6	Well, we shall see your bearing.
BASSANIO	2	2	773	777	5	32	No, that were pity.<br>I would entreat you rather to put on<br>Your boldest suit of mirth, for we have friends<br>That purpose merriment. But fare you well.<br>I have some business.
BASSANIO	3	2	1377	1378	2	12	Let me choose,<br>For as I am, I live upon the rack.
BASSANIO	3	2	1381	1384	4	33	None but that ugly treason of mistrust,<br>Which makes me fear th’ enjoying of my love.<br>There may as well be amity and life<br>’Tween snow and fire, as treason and my love.
BASSANIO	3	2	1387	1387	1	8	Promise me life and I’ll confess the truth.
BASSANIO	3	2	1389	1393	5	32	<span class="quote" data-words="3">Confess and love</span><br>Had been the very sum of my confession.<br>O happy torment, when my torturer<br>Doth teach me answers for deliverance!<br>But let me to my fortune and the caskets.
BASSANIO	3	2	1427	1462	36	269	So may the outward shows be least themselves;<br>The world is still deceived with ornament.<br>In law, what plea so tainted and corrupt<br>But, being seasoned with a gracious voice,<br>Obscures the show of evil? In religion,<br>What damnèd error but some sober brow<br>Will bless it and approve it with a text,<br>Hiding the grossness with fair ornament?<br>There is no vice so simple but assumes<br>Some mark of virtue on his outward parts.<br>How many cowards whose hearts are all as false<br>As stairs of sand, wear yet upon their chins<br>The beards of Hercules and frowning Mars,<br>Who inward searched have livers white as milk,<br>And these assume but valor’s excrement<br>To render them redoubted. Look on beauty,<br>And you shall see ’tis purchased by the weight,<br>Which therein works a miracle in nature,<br>Making them lightest that wear most of it.<br>So are those crispèd snaky golden locks,<br>Which maketh such wanton gambols with the wind<br>Upon supposèd fairness, often known<br>To be the dowry of a second head,<br>The skull that bred them in the sepulcher.<br>Thus ornament is but the guilèd shore<br>To a most dangerous sea, the beauteous scarf<br>Veiling an Indian beauty; in a word,<br>The seeming truth which cunning times put on<br>To entrap the wisest. Therefore, then, thou gaudy<br>gold,<br>Hard food for Midas, I will none of thee.<br>Nor none of thee, thou pale and common drudge<br>’Tween man and man. But thou, thou meager lead,<br>Which rather threaten’st than dost promise aught,<br>Thy paleness moves me more than eloquence,<br>And here choose I. Joy be the consequence!
BASSANIO	3	2	1470	1496	35	267	What find I here?<br>Fair Portia’s counterfeit! What demigod<br>Hath come so near creation? Move these eyes?<br>Or whether, riding on the balls of mine,<br>Seem they in motion? Here are severed lips<br>Parted with sugar breath; so sweet a bar<br>Should sunder such sweet friends. Here in her hairs<br>The painter plays the spider, and hath woven<br>A golden mesh t’ entrap the hearts of men<br>Faster than gnats in cobwebs. But her eyes!<br>How could he see to do them? Having made one,<br>Methinks it should have power to steal both his<br>And leave itself unfurnished. Yet look how far<br>The substance of my praise doth wrong this shadow<br>In underprizing it, so far this shadow<br>Doth limp behind the substance. Here’s the scroll,<br>The continent and summary of my fortune.<span class="letter" data-words="53"><span class="poem" data-words="53">You that choose not by the view<br>Chance as fair and choose as true.<br>Since this fortune falls to you,<br>Be content and seek no new.<br>If you be well pleased with this<br>And hold your fortune for your bliss,<br>Turn you where your lady is,<br>And claim her with a loving kiss.</span></span><br>A gentle scroll! Fair lady, by your leave,<br>I come by note to give and to receive.<br>Like one of two contending in a prize<br>That thinks he hath done well in people’s eyes,<br>Hearing applause and universal shout,<br>Giddy in spirit, still gazing in a doubt<br>Whether those peals of praise be his or no,<br>So, thrice-fair lady, stand I even so,<br>As doubtful whether what I see be true,<br>Until confirmed, signed, ratified by you.
BASSANIO	3	2	1531	1541	11	83	Madam, you have bereft me of all words.<br>Only my blood speaks to you in my veins,<br>And there is such confusion in my powers<br>As after some oration fairly spoke<br>By a belovèd prince there doth appear<br>Among the buzzing pleasèd multitude,<br>Where every something being blent together<br>Turns to a wild of nothing, save of joy<br>Expressed and not expressed. But when this ring<br>Parts from this finger, then parts life from hence.<br>O, then be bold to say Bassanio’s dead!
BASSANIO	3	2	1551	1551	1	10	With all my heart, so thou canst get a wife.
BASSANIO	3	2	1567	1567	1	7	And do you, Gratiano, mean good faith?
BASSANIO	3	2	1569	1569	1	9	Our feast shall be much honored in your marriage.
BASSANIO	3	2	1577	1582	6	35	Lorenzo and Salerio, welcome hither—<br>If that the youth of my new int’rest here<br>Have power to bid you welcome. By<br>your leave,<br>I bid my very friends and countrymen,<br>Sweet Portia, welcome.
BASSANIO	3	2	1593	1594	2	15	Ere I ope his letter,<br>I pray you tell me how my good friend doth.
BASSANIO	3	2	1613	1634	22	167	O sweet Portia,<br>Here are a few of the unpleasant’st words<br>That ever blotted paper. Gentle lady,<br>When I did first impart my love to you,<br>I freely told you all the wealth I had<br>Ran in my veins: I was a gentleman.<br>And then I told you true; and yet, dear lady,<br>Rating myself at nothing, you shall see<br>How much I was a braggart. When I told you<br>My state was nothing, I should then have told you<br>That I was worse than nothing; for indeed<br>I have engaged myself to a dear friend,<br>Engaged my friend to his mere enemy<br>To feed my means. Here is a letter, lady,<br>The paper as the body of my friend,<br>And every word in it a gaping wound<br>Issuing life blood.—But is it true, Salerio?<br>Hath all his ventures failed? What, not one hit?<br>From Tripolis, from Mexico and England,<br>From Lisbon, Barbary, and India,<br>And not one vessel ’scape the dreadful touch<br>Of merchant-marring rocks?
BASSANIO	3	2	1656	1660	5	34	The dearest friend to me, the kindest man,<br>The best conditioned and unwearied spirit<br>In doing courtesies, and one in whom<br>The ancient Roman honor more appears<br>Than any that draws breath in Italy.
BASSANIO	3	2	1662	1662	1	5	For me, three thousand ducats.
BASSANIO	3	2	1680	1679	7	68	<span class="letter" data-words="68">Sweet Bassanio, my ships have all miscarried, my<br>creditors grow cruel, my estate is very low, my bond to<br>the Jew is forfeit, and since in paying it, it is impossible<br>I should live, all debts are cleared between you and I if<br>I might but see you at my death. Notwithstanding, use<br>your pleasure. If your love do not persuade you to<br>come, let not my letter.</span>
BASSANIO	3	2	1688	1691	4	34	Since I have your good leave to go away,<br>I will make haste. But till I come again,<br>No bed shall e’er be guilty of my stay,<br>Nor rest be interposer ’twixt us twain.
BASSANIO	4	1	1973	1974	2	14	This is no answer, thou unfeeling man,<br>To excuse the current of thy cruelty.
BASSANIO	4	1	1976	1976	1	10	Do all men kill the things they do not love?
BASSANIO	4	1	1978	1978	1	8	Every offence is not a hate at first.
BASSANIO	4	1	1994	1994	1	8	For thy three thousand ducats here is six.
BASSANIO	4	1	2022	2024	3	27	Good cheer, Antonio! What, man, courage yet!<br>The Jew shall have my flesh, blood, bones, and all<br>Ere thou shalt lose for me one drop of blood!
BASSANIO	4	1	2032	2032	1	8	Why dost thou whet thy knife so earnestly?
BASSANIO	4	1	2125	2134	10	82	Yes. Here I tender it for him in the court,<br>Yea, twice the sum. If that will not suffice,<br>I will be bound to pay it ten times o’er<br>On forfeit of my hands, my head, my heart.<br>If this will not suffice, it must appear<br>That malice bears down truth. And I<br>beseech you,<br>Wrest once the law to your authority.<br>To do a great right, do a little wrong,<br>And curb this cruel devil of his will.
BASSANIO	4	1	2203	2208	6	48	Antonio, I am married to a wife<br>Which is as dear to me as life itself,<br>But life itself, my wife, and all the world<br>Are not with me esteemed above thy life.<br>I would lose all, ay, sacrifice them all<br>Here to this devil, to deliver you.
BASSANIO	4	1	2243	2243	1	4	Here is the money.
BASSANIO	4	1	2260	2260	1	9	I have it ready for thee. Here it is
BASSANIO	4	1	2335	2339	5	35	Most worthy gentleman, I and my friend<br>Have by your wisdom been this day acquitted<br>Of grievous penalties, in lieu whereof<br>Three thousand ducats due unto the Jew<br>We freely cope your courteous pains withal.
BASSANIO	4	1	2348	2351	4	35	Dear sir, of force I must attempt you further.<br>Take some remembrance of us as a tribute,<br>Not as fee. Grant me two things, I pray you:<br>Not to deny me, and to pardon me.
BASSANIO	4	1	2357	2358	2	18	This ring, good sir? Alas, it is a trifle.<br>I will not shame myself to give you this.
BASSANIO	4	1	2361	2364	4	32	There’s more depends on this than on the value.<br>The dearest ring in Venice will I give you,<br>And find it out by proclamation.<br>Only for this, I pray you pardon me.
BASSANIO	4	1	2368	2370	3	30	Good sir, this ring was given me by my wife,<br>And when she put it on, she made me vow<br>That I should neither sell nor give nor lose it.
BASSANIO	4	1	2379	2384	6	44	Go, Gratiano, run and overtake him.<br>Give him the ring, and bring him if thou canst<br>Unto Antonio’s house. Away, make haste.<br>Come, you and I will thither presently,<br>And in the morning early will we both<br>Fly toward Belmont.—Come, Antonio.
BASSANIO	5	1	2547	2548	2	16	We should hold day with the Antipodes<br>If you would walk in absence of the sun.
BASSANIO	5	1	2553	2555	3	23	I thank you, madam. Give welcome to my friend.<br>This is the man, this is Antonio,<br>To whom I am so infinitely bound.
BASSANIO	5	1	2597	2598	2	18	Why, I were best to cut my left hand off<br>And swear I lost the ring defending it.
BASSANIO	5	1	2607	2609	3	27	If I could add a lie unto a fault,<br>I would deny it, but you see my finger<br>Hath not the ring upon it. It is gone.
BASSANIO	5	1	2615	2621	7	54	Sweet Portia,<br>If you did know to whom I gave the ring,<br>If you did know for whom I gave the ring,<br>And would conceive for what I gave the ring,<br>And how unwillingly I left the ring,<br>When naught would be accepted but the ring,<br>You would abate the strength of your displeasure.
BASSANIO	5	1	2632	2645	14	116	No, by my honor, madam, by my soul,<br>No woman had it, but a civil doctor,<br>Which did refuse three thousand ducats of me<br>And begged the ring, the which I did deny him<br>And suffered him to go displeased away,<br>Even he that had held up the very life<br>Of my dear friend. What should I say, sweet lady?<br>I was enforced to send it after him.<br>I was beset with shame and courtesy.<br>My honor would not let ingratitude<br>So much besmear it. Pardon me, good lady,<br>For by these blessèd candles of the night,<br>Had you been there, I think you would have begged<br>The ring of me to give the worthy doctor.
BASSANIO	5	1	2664	2667	4	28	Portia, forgive me this enforcèd wrong,<br>And in the hearing of these many friends<br>I swear to thee, even by thine own fair eyes,<br>Wherein I see myself—
BASSANIO	5	1	2672	2674	3	22	Nay, but hear me.<br>Pardon this fault, and by my soul I swear<br>I never more will break an oath with thee.
BASSANIO	5	1	2683	2683	1	10	By heaven, it is the same I gave the doctor!
BASSANIO	5	1	2707	2707	1	9	Were you the doctor and I knew you not?
BASSANIO	5	1	2711	2712	2	16	Sweet doctor, you shall be my bedfellow.<br>When I am absent, then lie with my wife.
DUKE-MV	4	1	1910	1910	1	4	What, is Antonio here?
DUKE-MV	4	1	1912	1915	4	27	I am sorry for thee. Thou art come to answer<br>A stony adversary, an inhuman wretch,<br>Uncapable of pity, void and empty<br>From any dram of mercy.
DUKE-MV	4	1	1924	1924	1	9	Go, one, and call the Jew into the court.
DUKE-MV	4	1	1926	1944	19	145	Make room, and let him stand before our face.—<br>Shylock, the world thinks, and I think so too,<br>That thou but leadest this fashion of thy malice<br>To the last hour of act, and then, ’tis thought,<br>Thou ’lt show thy mercy and remorse more strange<br>Than is thy strange apparent cruelty;<br>And where thou now exacts the penalty,<br>Which is a pound of this poor merchant’s flesh,<br>Thou wilt not only loose the forfeiture,<br>But, touched with humane gentleness and love,<br>Forgive a moi’ty of the principal,<br>Glancing an eye of pity on his losses<br>That have of late so huddled on his back,<br>Enow to press a royal merchant down<br>And pluck commiseration of his state<br>From brassy bosoms and rough hearts of flint,<br>From stubborn Turks, and Tartars never trained<br>To offices of tender courtesy.<br>We all expect a gentle answer, Jew.
DUKE-MV	4	1	1998	1998	1	8	How shalt thou hope for mercy, rend’ring none?
DUKE-MV	4	1	2014	2017	4	24	Upon my power I may dismiss this court<br>Unless Bellario, a learnèd doctor<br>Whom I have sent for to determine this,<br>Come here today.
DUKE-MV	4	1	2021	2021	1	7	Bring us the letters. Call the messenger.
DUKE-MV	4	1	2030	2030	1	6	Came you from Padua, from Bellario?
DUKE-MV	4	1	2054	2056	3	17	This letter from Bellario doth commend<br>A young and learnèd doctor to our court.<br>Where is he?
DUKE-MV	4	1	2059	2064	21	205	With all my heart.—Some three or four of you<br>Go give him courteous conduct to this place.<br>Meantime the court shall hear Bellario’s letter.<span class="letter" data-words="138">Your Grace shall understand that, at the receipt of<br>your letter, I am very sick, but in the instant that your<br>messenger came, in loving visitation was with me a<br>young doctor of Rome. His name is Balthazar. I<br>acquainted him with the cause in controversy between<br>the Jew and Antonio the merchant. We turned o’er<br>many books together. He is furnished with my opinion,<br>which, bettered with his own learning (the greatness<br>whereof I cannot enough commend), comes with<br>him at my importunity to fill up your Grace’s request<br>in my stead. I beseech you let his lack of years be no<br>impediment to let him lack a reverend estimation, for I<br>never knew so young a body with so old a head. I<br>leave him to your gracious acceptance, whose trial<br>shall better publish his commendation.</span><br>You hear the learnèd Bellario what he writes.<br>And here I take it is the doctor come.—<br>Give me your hand. Come you from old Bellario?
DUKE-MV	4	1	2081	2083	3	20	You are welcome. Take your place.<br>Are you acquainted with the difference<br>That holds this present question in the court?
DUKE-MV	4	1	2086	2086	1	7	Antonio and old Shylock, both stand forth.
DUKE-MV	4	1	2293	2297	5	40	That thou shalt see the difference of our spirit,<br>I pardon thee thy life before thou ask it.<br>For half thy wealth, it is Antonio’s;<br>The other half comes to the general state,<br>Which humbleness may drive unto a fine.
DUKE-MV	4	1	2316	2317	2	16	He shall do this, or else I do recant<br>The pardon that I late pronouncèd here.
DUKE-MV	4	1	2324	2324	1	6	Get thee gone, but do it.
DUKE-MV	4	1	2328	2328	1	9	Sir, I entreat you home with me to dinner.
DUKE-MV	4	1	2332	2334	3	23	I am sorry that your leisure serves you not.—<br>Antonio, gratify this gentleman,<br>For in my mind you are much bound to him.
GOBBO	2	2	601	602	2	14	Master young man, you, I pray you, which is<br>the way to Master Jew’s?
GOBBO	2	2	606	607	2	13	Master young gentleman, I pray you, which is<br>the way to Master Jew’s?
GOBBO	2	2	612	614	3	26	Be God’s sonties, ’twill be a hard way to hit.<br>Can you tell me whether one Lancelet, that dwells<br>with him, dwell with him or no?
GOBBO	2	2	618	620	3	27	No master, sir, but a poor man’s son. His<br>father, though I say ’t, is an honest exceeding poor<br>man and, God be thanked, well to live.
GOBBO	2	2	623	623	1	6	Your Worship’s friend, and Lancelet, sir.
GOBBO	2	2	626	626	1	7	Of Lancelet, an ’t please your mastership.
GOBBO	2	2	633	634	2	15	Marry, God forbid! The boy was the very staff<br>of my age, my very prop.
GOBBO	2	2	637	639	3	25	Alack the day, I know you not, young gentleman.<br>But I pray you tell me, is my boy, God rest his<br>soul, alive or dead?
GOBBO	2	2	641	641	1	9	Alack, sir, I am sandblind. I know you not.
GOBBO	2	2	649	650	2	14	Pray you, sir, stand up! I am sure you are not<br>Lancelet my boy.
GOBBO	2	2	655	655	1	7	I cannot think you are my son.
GOBBO	2	2	659	663	5	46	Her name is Margery, indeed. I’ll be sworn if<br>thou be Lancelet, thou art mine own flesh and<br>blood. Lord worshiped might He be, what a beard<br>hast thou got! Thou hast got more hair on thy chin<br>than Dobbin my fill-horse has on his tail.
GOBBO	2	2	668	670	3	22	Lord, how art thou changed! How dost thou<br>and thy master agree? I have brought him a present.<br>How ’gree you now?
GOBBO	2	2	688	688	1	4	God bless your Worship.
GOBBO	2	2	690	690	1	7	Here’s my son, sir, a poor boy—
GOBBO	2	2	693	694	2	12	He hath a great infection, sir, as one would say,<br>to serve—
GOBBO	2	2	697	698	2	11	His master and he (saving your Worship’s<br>reverence) are scarce cater-cousins—
GOBBO	2	2	703	704	2	18	I have here a dish of doves that I would bestow<br>upon your Worship, and my suit is—
GOBBO	2	2	711	711	1	9	That is the very defect of the matter, sir.
GRATIANO-MV	1	1	114	116	3	18	Well, keep me company but two years more,<br>Thou shalt not know the sound of thine own<br>tongue.
