character	act	scene	fromline	toline	lines	words	text
BOTTOM	5	1	1993	1993	1	8	Wilt thou at Ninny’s tomb meet me straightway?
BOTTOM	5	1	2065	2080	16	83	Sweet Moon, I thank thee for thy sunny beams.<br>I thank thee, Moon, for shining now so bright,<br>For by thy gracious, golden, glittering gleams,<br>I trust to take of truest Thisbe sight.—<br>But stay! O spite!<br>But mark, poor knight,<br>What dreadful dole is here!<br>Eyes, do you see!<br>How can it be!<br>O dainty duck! O dear!<br>Thy mantle good—<br>What, stained with blood?<br>Approach, ye Furies fell!<br>O Fates, come, come,<br>Cut thread and thrum,<br>Quail, crush, conclude, and quell!
BOTTOM	5	1	2084	2100	17	94	O, wherefore, Nature, didst thou lions frame,<br>Since lion vile hath here deflowered my dear,<br>Which is—no, no—which was the fairest dame<br>That lived, that loved, that liked, that looked with<br>cheer?<br>Come, tears, confound!<br>Out, sword, and wound<br>The pap of Pyramus;<br>Ay, that left pap,<br>Where heart doth hop.<br>Thus die I, thus, thus, thus.<br>Now am I dead;<br>Now am I fled;<br>My soul is in the sky.<br>Tongue, lose thy light!<br>Moon, take thy flight!<br>Now die, die, die, die, die.
BOTTOM	5	1	2146	2149	4	31	No, I assure you, the wall is down that<br>parted their fathers. Will it please you to see the<br>Epilogue or to hear a Bergomask dance between<br>two of our company?
COBWEB	3	1	969	969	1	2	And I.
COBWEB	3	1	972	972	1	4	Where shall we go?
COBWEB	3	1	985	985	1	1	Hail!
COBWEB	3	1	990	990	1	1	Cobweb.
COBWEB	4	1	1513	1513	1	1	Ready.
DEMETRIUS-MND	1	1	93	94	2	13	Relent, sweet Hermia, and, Lysander, yield<br>Thy crazèd title to my certain right.
DEMETRIUS-MND	2	1	559	565	7	55	I love thee not; therefore pursue me not.<br>Where is Lysander and fair Hermia?<br>The one I’ll stay; the other stayeth me.<br>Thou told’st me they were stol’n unto this wood,<br>And here am I, and wood within this wood<br>Because I cannot meet my Hermia.<br>Hence, get thee gone, and follow me no more.
DEMETRIUS-MND	2	1	570	572	3	27	Do I entice you? Do I speak you fair?<br>Or rather do I not in plainest truth<br>Tell you I do not, nor I cannot love you?
DEMETRIUS-MND	2	1	582	583	2	19	Tempt not too much the hatred of my spirit,<br>For I am sick when I do look on thee.
DEMETRIUS-MND	2	1	585	590	6	44	You do impeach your modesty too much<br>To leave the city and commit yourself<br>Into the hands of one that loves you not,<br>To trust the opportunity of night<br>And the ill counsel of a desert place<br>With the rich worth of your virginity.
DEMETRIUS-MND	2	1	598	599	2	19	I’ll run from thee and hide me in the brakes<br>And leave thee to the mercy of wild beasts.
DEMETRIUS-MND	2	1	606	608	3	26	I will not stay thy questions. Let me go,<br>Or if thou follow me, do not believe<br>But I shall do thee mischief in the wood.
DEMETRIUS-MND	2	2	731	731	1	10	I charge thee, hence, and do not haunt me thus.
DEMETRIUS-MND	2	2	733	733	1	8	Stay, on thy peril. I alone will go.
DEMETRIUS-MND	3	2	1056	1057	2	17	O, why rebuke you him that loves you so?<br>Lay breath so bitter on your bitter foe!
DEMETRIUS-MND	3	2	1071	1074	4	33	So should the murdered look, and so should I,<br>Pierced through the heart with your stern cruelty.<br>Yet you, the murderer, look as bright, as clear,<br>As yonder Venus in her glimmering sphere.
DEMETRIUS-MND	3	2	1077	1077	1	9	I had rather give his carcass to my hounds.
DEMETRIUS-MND	3	2	1087	1089	3	25	You spend your passion on a misprised mood.<br>I am not guilty of Lysander’s blood,<br>Nor is he dead, for aught that I can tell.
DEMETRIUS-MND	3	2	1091	1091	1	9	An if I could, what should I get therefor?
DEMETRIUS-MND	3	2	1095	1100	6	49	There is no following her in this fierce vein.<br>Here, therefore, for a while I will remain.<br>So sorrow’s heaviness doth heavier grow<br>For debt that bankrout sleep doth sorrow owe,<br>Which now in some slight measure it will pay,<br>If for his tender here I make some stay.
DEMETRIUS-MND	3	2	1151	1158	8	65	O Helen, goddess, nymph, perfect, divine!<br>To what, my love, shall I compare thine eyne?<br>Crystal is muddy. O, how ripe in show<br>Thy lips, those kissing cherries, tempting grow!<br>That pure congealèd white, high Taurus’ snow,<br>Fanned with the eastern wind, turns to a crow<br>When thou hold’st up thy hand. O, let me kiss<br>This princess of pure white, this seal of bliss!
DEMETRIUS-MND	3	2	1183	1187	5	36	Lysander, keep thy Hermia. I will none.<br>If e’er I loved her, all that love is gone.<br>My heart to her but as guest-wise sojourned,<br>And now to Helen is it home returned,<br>There to remain.
DEMETRIUS-MND	3	2	1189	1191	3	25	Disparage not the faith thou dost not know,<br>Lest to thy peril thou aby it dear.<br>Look where thy love comes. Yonder is thy dear.
DEMETRIUS-MND	3	2	1265	1265	1	7	If she cannot entreat, I can compel.
DEMETRIUS-MND	3	2	1272	1272	1	10	I say I love thee more than he can do.
DEMETRIUS-MND	3	2	1274	1274	1	2	Quick, come.
DEMETRIUS-MND	3	2	1277	1280	4	25	No, no. He’ll<br>Seem to break loose. Take on as you<br>would follow,<br>But yet come not. You are a tame man, go!
DEMETRIUS-MND	3	2	1290	1291	2	19	I would I had your bond. For I perceive<br>A weak bond holds you. I’ll not trust your word.
DEMETRIUS-MND	3	2	1350	1350	1	10	No, sir, she shall not, though you take her part.
DEMETRIUS-MND	3	2	1360	1365	6	39	You are too officious<br>In her behalf that scorns your services.<br>Let her alone. Speak not of Helena.<br>Take not her part. For if thou dost intend<br>Never so little show of love to her,<br>Thou shalt aby it.
DEMETRIUS-MND	3	2	1369	1369	1	9	<span class="quote" data-words="1">Follow</span>? Nay, I’ll go with thee, cheek by jowl.
DEMETRIUS-MND	3	2	1439	1442	4	20	Lysander, speak again.<br>Thou runaway, thou coward, art thou fled?<br>Speak! In some bush? Where dost thou hide thy<br>head?
DEMETRIUS-MND	3	2	1449	1449	1	4	Yea, art thou there?
DEMETRIUS-MND	3	2	1460	1463	4	30	Abide me, if thou dar’st, for well I wot<br>Thou runn’st before me, shifting every place,<br>And dar’st not stand nor look me in the face.<br>Where art thou now?
DEMETRIUS-MND	3	2	1465	1470	6	41	Nay, then, thou mock’st me. Thou shalt buy this<br>dear<br>If ever I thy face by daylight see.<br>Now go thy way. Faintness constraineth me<br>To measure out my length on this cold bed.<br>By day’s approach look to be visited.
DEMETRIUS-MND	4	1	1671	1687	17	139	My lord, fair Helen told me of their stealth,<br>Of this their purpose hither to this wood,<br>And I in fury hither followed them,<br>Fair Helena in fancy following me.<br>But, my good lord, I wot not by what power<br>(But by some power it is) my love to Hermia,<br>Melted as the snow, seems to me now<br>As the remembrance of an idle gaud<br>Which in my childhood I did dote upon,<br>And all the faith, the virtue of my heart,<br>The object and the pleasure of mine eye,<br>Is only Helena. To her, my lord,<br>Was I betrothed ere I saw Hermia.<br>But like a sickness did I loathe this food.<br>But, as in health, come to my natural taste,<br>Now I do wish it, love it, long for it,<br>And will forevermore be true to it.
DEMETRIUS-MND	4	1	1698	1699	2	12	These things seem small and undistinguishable,<br>Like far-off mountains turnèd into clouds.
DEMETRIUS-MND	4	1	1705	1708	4	30	Are you sure<br>That we are awake? It seems to me<br>That yet we sleep, we dream. Do not you think<br>The Duke was here and bid us follow him?
DEMETRIUS-MND	4	1	1712	1713	2	17	Why, then, we are awake. Let’s follow him,<br>And by the way let us recount our dreams.
DEMETRIUS-MND	5	1	1940	1941	2	11	No wonder, my lord. One lion may when<br>many asses do.
DEMETRIUS-MND	5	1	1954	1955	2	12	It is the wittiest partition that ever I heard<br>discourse, my lord.
DEMETRIUS-MND	5	1	1999	2000	2	13	No remedy, my lord, when walls are so<br>willful to hear without warning.
DEMETRIUS-MND	5	1	2021	2022	2	12	The very best at a beast, my lord, that e’er I<br>saw.
DEMETRIUS-MND	5	1	2025	2026	2	17	Not so, my lord, for his valor cannot carry<br>his discretion, and the fox carries the goose.
DEMETRIUS-MND	5	1	2032	2033	2	9	He should have worn the horns on his<br>head.
DEMETRIUS-MND	5	1	2041	2042	2	16	He dares not come there for the candle,<br>for you see, it is already in snuff.
DEMETRIUS-MND	5	1	2053	2055	3	20	Why, all these should be in the lanthorn,<br>for all these are in the moon. But silence. Here<br>comes Thisbe.
DEMETRIUS-MND	5	1	2058	2058	1	3	Well roared, Lion.
DEMETRIUS-MND	5	1	2063	2063	1	4	And then came Pyramus.
DEMETRIUS-MND	5	1	2101	2102	2	12	No die, but an ace for him, for he is but<br>one.
DEMETRIUS-MND	5	1	2113	2115	3	27	A mote will turn the balance, which Pyramus,<br>which Thisbe, is the better: he for a man, God<br>warrant us; she for a woman, God bless us.
DEMETRIUS-MND	5	1	2118	2118	1	5	And thus she means, <span class="foreign" data-words="1" data-lang="la">videlicet</span>—
DEMETRIUS-MND	5	1	2145	2145	1	4	Ay, and Wall too.
EGEUS	1	1	129	129	1	7	With duty and desire we follow you.
EGEUS	1	1	21	21	1	6	Happy be Theseus, our renownèd duke!
EGEUS	1	1	23	46	24	173	Full of vexation come I, with complaint<br>Against my child, my daughter Hermia.—<br>Stand forth, Demetrius.—My noble lord,<br>This man hath my consent to marry her.—<br>Stand forth, Lysander.—And, my gracious duke,<br>This man hath bewitched the bosom of my child.—<br>Thou, thou, Lysander, thou hast given her rhymes<br>And interchanged love tokens with my child.<br>Thou hast by moonlight at her window sung<br>With feigning voice verses of feigning love<br>And stol’n the impression of her fantasy<br>With bracelets of thy hair, rings, gauds, conceits,<br>Knacks, trifles, nosegays, sweetmeats—messengers<br>Of strong prevailment in unhardened youth.<br>With cunning hast thou filched my daughter’s heart,<br>Turned her obedience (which is due to me)<br>To stubborn harshness.—And, my gracious duke,<br>Be it so she will not here before your Grace<br>Consent to marry with Demetrius,<br>I beg the ancient privilege of Athens:<br>As she is mine, I may dispose of her,<br>Which shall be either to this gentleman<br>Or to her death, according to our law<br>Immediately provided in that case.
EGEUS	1	1	97	100	4	31	Scornful Lysander, true, he hath my love;<br>And what is mine my love shall render him.<br>And she is mine, and all my right of her<br>I do estate unto Demetrius.
EGEUS	4	1	1637	1640	4	26	My lord, this is my daughter here asleep,<br>And this Lysander; this Demetrius is,<br>This Helena, old Nedar’s Helena.<br>I wonder of their being here together.
EGEUS	4	1	1646	1646	1	4	It is, my lord.
EGEUS	4	1	1664	1670	7	49	Enough, enough!—My lord, you have enough.<br>I beg the law, the law upon his head.<br>They would have stol’n away.—They would,<br>Demetrius,<br>Thereby to have defeated you and me:<br>You of your wife and me of my consent,<br>Of my consent that she should be your wife.
FAIRIES			653	652	7	30	<span class="song" data-words="30">Philomel, with melody<br>Sing in our sweet lullaby.<br>Lulla, lulla, lullaby, lulla, lulla, lullaby.<br>Never harm<br>Nor spell nor charm<br>Come our lovely lady nigh.<br>So good night, with lullaby.</span>
FAIRIES			664	663	7	30	<span class="song" data-words="30">Philomel, with melody<br>Sing in our sweet lullaby.<br>Lulla, lulla, lullaby, lulla, lulla, lullaby.<br>Never harm<br>Nor spell nor charm<br>Come our lovely lady nigh.<br>So good night, with lullaby.</span>
FAIRY-MND	2	1	366	369	16	94	<span class="poem" data-words="62">Over hill, over dale,<br>Thorough bush, thorough brier,<br>Over park, over pale,<br>Thorough flood, thorough fire;<br>I do wander everywhere,<br>Swifter than the moon’s sphere.<br>And I serve the Fairy Queen,<br>To dew her orbs upon the green.<br>The cowslips tall her pensioners be;<br>In their gold coats spots you see;<br>Those be rubies, fairy favors;<br>In those freckles live their savors.</span>I must go seek some dewdrops here<br>And hang a pearl in every cowslip’s ear.<br>Farewell, thou lob of spirits. I’ll be gone.<br>Our queen and all her elves come here anon.
FAIRY-MND	2	1	397	407	11	84	Either I mistake your shape and making quite,<br>Or else you are that shrewd and knavish sprite<br>Called Robin Goodfellow. Are not you he<br>That frights the maidens of the villagery,<br>Skim milk, and sometimes labor in the quern<br>And bootless make the breathless huswife churn,<br>And sometime make the drink to bear no barm,<br>Mislead night wanderers, laughing at their harm?<br>Those that <span class="quote" data-words="1">Hobgoblin</span> call you, and <span class="quote" data-words="2">sweet Puck,</span><br>You do their work, and they shall have good luck.<br>Are not you he?
FAIRY-MND	2	1	425	425	1	9	And here my mistress. Would that he were gone!
FIRST_FAIRY			649	648	4	23	<span class="song" data-words="23">You spotted snakes with double tongue,<br>Thorny hedgehogs, be not seen.<br>Newts and blindworms, do no wrong,<br>Come not near our Fairy Queen.</span>
FIRST_FAIRY			660	659	4	21	<span class="song" data-words="21">Weaving spiders, come not here.<br>Hence, you long-legged spinners, hence.<br>Beetles black, approach not near.<br>Worm nor snail, do no offence.</span>
FLUTE	1	2	298	298	1	3	Here, Peter Quince.
FLUTE	1	2	300	300	1	6	What is Thisbe—a wand’ring knight?
FLUTE	1	2	302	303	2	13	Nay, faith, let not me play a woman. I have a<br>beard coming.
FLUTE	1	2	332	332	1	7	That would hang us, every mother’s son.
FLUTE	3	1	891	891	1	4	Must I speak now?
FLUTE	3	1	895	894	5	41	<span class="poem" data-words="41">Most radiant Pyramus, most lily-white of hue,<br>Of color like the red rose on triumphant brier,<br>Most brisky juvenal and eke most lovely Jew,<br>As true as truest horse, that yet would never tire.<br>I’ll meet thee, Pyramus, at Ninny’s tomb.</span>
FLUTE	3	1	904	905	3	13	O!<br> <span class="poem" data-words="10">As true as truest horse, that yet would nevertire.</span>
FLUTE	4	2	1738	1739	2	15	If he come not, then the play is marred. It goes<br>not forward, doth it?
FLUTE	4	2	1742	1743	2	12	No, he hath simply the best wit of any handicraftman<br>in Athens.
FLUTE	4	2	1746	1747	2	14	You must say <span class="quote" data-words="1">paragon.</span> A <span class="quote" data-words="1">paramour</span> is (God<br>bless us) a thing of naught.
FLUTE	4	2	1752	1757	6	54	O, sweet bully Bottom! Thus hath he lost six<br>pence a day during his life. He could not have<br>’scaped six pence a day. An the Duke had not given<br>him six pence a day for playing Pyramus, I’ll be<br>hanged. He would have deserved it. Six pence a day<br>in Pyramus, or nothing!
FLUTE	5	1	1978	1981	4	34	O wall, full often hast thou heard my moans<br>For parting my fair Pyramus and me.<br>My cherry lips have often kissed thy stones,<br>Thy stones with lime and hair knit up in thee.
FLUTE	5	1	1985	1985	1	8	My love! Thou art my love, I think.
FLUTE	5	1	1988	1988	1	9	And I like Helen, till the Fates me kill.
FLUTE	5	1	1990	1990	1	7	As Shafalus to Procrus, I to you.
FLUTE	5	1	1992	1992	1	10	I kiss the wall’s hole, not your lips at all.
FLUTE	5	1	1994	1994	1	8	’Tide life, ’tide death, I come without delay.
FLUTE	5	1	2056	2056	1	9	This is old Ninny’s tomb. Where is my love?
FLUTE	5	1	2119	2118	24	97	<span class="poem" data-words="97">Asleep, my love?<br>What, dead, my dove?<br>O Pyramus, arise!<br>Speak, speak. Quite dumb?<br>Dead? Dead? A tomb<br>Must cover thy sweet eyes.<br>These lily lips,<br>This cherry nose,<br>These yellow cowslip cheeks<br>Are gone, are gone!<br>Lovers, make moan;<br>His eyes were green as leeks.<br>O Sisters Three,<br>Come, come to me<br>With hands as pale as milk.<br>Lay them in gore,<br>Since you have shore<br>With shears his thread of silk.<br>Tongue, not a word!<br>Come, trusty sword,<br>Come, blade, my breast imbrue!Thisbe stabs herself.<br>And farewell, friends.<br>Thus Thisbe ends.<br>Adieu, adieu, adieu.</span>
HELENA-MND	1	1	184	197	14	106	Call you me <span class="quote" data-words="1">fair</span>? That <span class="quote" data-words="1">fair</span> again unsay.<br>Demetrius loves your fair. O happy fair!<br>Your eyes are lodestars and your tongue’s sweet air<br>More tunable than lark to shepherd’s ear<br>When wheat is green, when hawthorn buds appear.<br>Sickness is catching. O, were favor so!<br>Yours would I catch, fair Hermia, ere I go.<br>My ear should catch your voice, my eye your eye;<br>My tongue should catch your tongue’s sweet<br>melody.<br>Were the world mine, Demetrius being bated,<br>The rest I’d give to be to you translated.<br>O, teach me how you look and with what art<br>You sway the motion of Demetrius’ heart!
HELENA-MND	1	1	199	200	2	10	O, that your frowns would teach my smiles such<br>skill!
HELENA-MND	1	1	202	202	1	8	O, that my prayers could such affection move!
HELENA-MND	1	1	204	204	1	9	The more I love, the more he hateth me.
HELENA-MND	1	1	206	206	1	9	None but your beauty. Would that fault were mine!
HELENA-MND	1	1	232	257	26	208	How happy some o’er other some can be!<br>Through Athens I am thought as fair as she.<br>But what of that? Demetrius thinks not so.<br>He will not know what all but he do know.<br>And, as he errs, doting on Hermia’s eyes,<br>So I, admiring of his qualities.<br>Things base and vile, holding no quantity,<br>Love can transpose to form and dignity.<br>Love looks not with the eyes but with the mind;<br>And therefore is winged Cupid painted blind.<br>Nor hath Love’s mind of any judgment taste.<br>Wings, and no eyes, figure unheedy haste.<br>And therefore is Love said to be a child<br>Because in choice he is so oft beguiled.<br>As waggish boys in game themselves forswear,<br>So the boy Love is perjured everywhere.<br>For, ere Demetrius looked on Hermia’s eyne,<br>He hailed down oaths that he was only mine;<br>And when this hail some heat from Hermia felt,<br>So he dissolved, and show’rs of oaths did melt.<br>I will go tell him of fair Hermia’s flight.<br>Then to the wood will he tomorrow night<br>Pursue her. And, for this intelligence<br>If I have thanks, it is a dear expense.<br>But herein mean I to enrich my pain,<br>To have his sight thither and back again.
