character	act	scene	fromline	toline	lines	words	text
CHORUS		1	1	14	14	106	Two households, both alike in dignity<br>(In fair Verona, where we lay our scene),<br>From ancient grudge break to new mutiny,<br>Where civil blood makes civil hands unclean.<br>From forth the fatal loins of these two foes<br>A pair of star-crossed lovers take their life;<br>Whose misadventured piteous overthrows<br>Doth with their death bury their parents’ strife.<br>The fearful passage of their death-marked love<br>And the continuance of their parents’ rage,<br>Which, but their children’s end, naught could remove,<br>Is now the two hours’ traffic of our stage;<br>The which, if you with patient ears attend,<br>What here shall miss, our toil shall strive to mend.
CHORUS	2		764	777	14	113	Now old desire doth in his deathbed lie,<br>And young affection gapes to be his heir.<br>That fair for which love groaned for and would die,<br>With tender Juliet matched, is now not fair.<br>Now Romeo is beloved and loves again,<br>Alike bewitchèd by the charm of looks,<br>But to his foe supposed he must complain,<br>And she steal love’s sweet bait from fearful hooks.<br>Being held a foe, he may not have access<br>To breathe such vows as lovers use to swear,<br>And she as much in love, her means much less<br>To meet her new belovèd anywhere.<br>But passion lends them power, time means, to meet,<br>Temp’ring extremities with extreme sweet.
CITIZENS	1	1	88	89	2	16	Clubs, bills, and partisans! Strike! Beat them down!<br>Down with the Capulets! Down with the Montagues!
CITIZENS	3	1	1612	1613	2	14	Which way ran he that killed Mercutio?<br>Tybalt, that murderer, which way ran he?
CITIZENS	3	1	1615	1616	2	13	Up, sir, go with me.<br>I charge thee in the Prince’s name, obey.
ESCALUS-ROM	1	1	97	119	23	166	Rebellious subjects, enemies to peace,<br>Profaners of this neighbor-stainèd steel—<br>Will they not hear?—What ho! You men, you beasts,<br>That quench the fire of your pernicious rage<br>With purple fountains issuing from your veins:<br>On pain of torture, from those bloody hands<br>Throw your mistempered weapons to the ground,<br>And hear the sentence of your movèd prince.<br>Three civil brawls bred of an airy word<br>By thee, old Capulet, and Montague,<br>Have thrice disturbed the quiet of our streets<br>And made Verona’s ancient citizens<br>Cast by their grave-beseeming ornaments<br>To wield old partisans in hands as old,<br>Cankered with peace, to part your cankered hate.<br>If ever you disturb our streets again,<br>Your lives shall pay the forfeit of the peace.<br>For this time all the rest depart away.<br>You, Capulet, shall go along with me,<br>And, Montague, come you this afternoon<br>To know our farther pleasure in this case,<br>To old Free-town, our common judgment-place.<br>Once more, on pain of death, all men depart.
ESCALUS-ROM	3	1	1617	1617	1	8	Where are the vile beginners of this fray?
ESCALUS-ROM	3	1	1627	1627	1	6	Benvolio, who began this bloody fray?
ESCALUS-ROM	3	1	1659	1660	2	16	Romeo slew him; he slew Mercutio.<br>Who now the price of his dear blood doth owe?
ESCALUS-ROM	3	1	1664	1675	12	94	And for that offense<br>Immediately we do exile him hence.<br>I have an interest in your hearts’ proceeding:<br>My blood for your rude brawls doth lie a-bleeding.<br>But I’ll amerce you with so strong a fine<br>That you shall all repent the loss of mine.<br>I will be deaf to pleading and excuses.<br>Nor tears nor prayers shall purchase out abuses.<br>Therefore use none. Let Romeo hence in haste,<br>Else, when he is found, that hour is his last.<br>Bear hence this body and attend our will.<br>Mercy but murders, pardoning those that kill.
ESCALUS-ROM	5	3	3048	3049	2	14	What misadventure is so early up<br>That calls our person from our morning rest?
ESCALUS-ROM	5	3	3054	3054	1	9	What fear is this which startles in our ears?
ESCALUS-ROM	5	3	3058	3059	2	9	Search, seek, and know how this foul murder<br>comes.
ESCALUS-ROM	5	3	3069	3070	2	16	Come, Montague, for thou art early up<br>To see thy son and heir now early down.
ESCALUS-ROM	5	3	3074	3074	1	5	Look, and thou shalt see.
ESCALUS-ROM	5	3	3077	3084	8	53	Seal up the mouth of outrage for awhile,<br>Till we can clear these ambiguities<br>And know their spring, their head, their true<br>descent,<br>And then will I be general of your woes<br>And lead you even to death. Meantime forbear,<br>And let mischance be slave to patience.—<br>Bring forth the parties of suspicion.
ESCALUS-ROM	5	3	3090	3090	1	10	Then say at once what thou dost know in this.
ESCALUS-ROM	5	3	3132	3133	2	18	We still have known thee for a holy man.—<br>Where’s Romeo’s man? What can he say to this?
ESCALUS-ROM	5	3	3140	3143	4	30	Give me the letter. I will look on it.—<br>Where is the County’s page, that raised the<br>watch?—<br>Sirrah, what made your master in this place?
ESCALUS-ROM	5	3	3149	3158	10	85	This letter doth make good the Friar’s words,<br>Their course of love, the tidings of her death;<br>And here he writes that he did buy a poison<br>Of a poor ’pothecary, and therewithal<br>Came to this vault to die and lie with Juliet.<br>Where be these enemies?—Capulet, Montague,<br>See what a scourge is laid upon your hate,<br>That heaven finds means to kill your joys with love,<br>And I, for winking at your discords too,<br>Have lost a brace of kinsmen. All are punished.
ESCALUS-ROM	5	3	3169	3174	6	49	A glooming peace this morning with it brings.<br>The sun for sorrow will not show his head.<br>Go hence to have more talk of these sad things.<br>Some shall be pardoned, and some punishèd.<br>For never was a story of more woe<br>Than this of Juliet and her Romeo.
FIRST_MUSICIAN	4	5	2683	2683	1	10	Faith, we may put up our pipes and be gone.
FIRST_MUSICIAN	4	5	2686	2686	1	9	Ay, by my troth, the case may be amended.
FIRST_MUSICIAN	4	5	2690	2690	1	3	Why Heart’s ease?
FIRST_MUSICIAN	4	5	2694	2695	2	10	Not a dump, we. ’Tis no time to play<br>now.
FIRST_MUSICIAN	4	5	2697	2697	1	1	No.
FIRST_MUSICIAN	4	5	2699	2699	1	5	What will you give us?
FIRST_MUSICIAN	4	5	2702	2703	2	7	Then will I give you the<br>serving-creature.
